candidate_id,family_id,strategy_kind,top_n,frequency,score_family,liquidity_label,min_history_days,min_daily_dollar_volume,include_btc,overlay_set,risk_off_asset,initial_asset,stop_kind,stop_lookback,stop_confirm_days,ma_window,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,multiple,median_rolling_start_multiple,cost_survival_100bps,stability_score,trial_count_estimate,best_rolling_3y_multiple,median_rolling_3y_multiple,hundred_x_hit_rate_3y,best_rolling_5y_multiple,median_rolling_5y_multiple,hundred_x_hit_rate_5y,raw_convexity_score,robust_convexity_score
focus__strict__21D__ctrend_lite_relative_strength__btc0__ma75__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_relative_strength,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,75,-0.03633428845934383,-0.007805196793364222,0.651037407304265,0.2934461570213295,0.5400481823067251,-0.8557727082765799,-0.009120642336307874,0.17543859649122806,14.6084686774942,1.4375,0.37623188405797103,0.9636657115406562,0.9636657115406562,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.325837233025366,-0.18956202102558073
focus__medium__21D__ctrend_lite_relative_strength__btc0__ma75__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_relative_strength,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,75,-0.03633428845934383,-0.007805196793364222,0.651037407304265,0.2934461570213295,0.5400481823067251,-0.8557727082765799,-0.009120642336307874,0.17543859649122806,14.6084686774942,1.4375,0.37623188405797103,0.9636657115406562,0.9636657115406562,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.325837233025366,-0.18956202102558073
focus__strict__14D__ctrend_lite_relative_strength__btc0__ma125__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,125,-0.13621119383475655,-0.03052546542001111,0.7602709059144186,0.31963720196068063,0.5880216159013195,-0.8095813012404622,-0.037705250075859176,0.3157894736842105,24.347447795823665,1.5972222222222223,0.4701449275362319,0.8637888061652435,0.8637888061652435,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.368145794237595,-0.21801807735595297
focus__strict__14D__ctrend_lite_acceleration__btc1__ma75__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_acceleration,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,75,-0.18800251341148966,-0.043133842059852046,0.5843922901963321,0.19667023580302495,0.35107151468362546,-0.6713811574374189,-0.06424642929284571,0.2982456140350877,26.46461716937355,1.4367816091954022,0.4098550724637681,0.8119974865885103,0.8119974865885103,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.3752397482240335,-0.2099859503200495
focus__medium__14D__ctrend_lite_acceleration__btc1__ma75__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,75,-0.18800251341148966,-0.043133842059852046,0.5843922901963321,0.19667023580302495,0.35107151468362546,-0.6713811574374189,-0.06424642929284571,0.2982456140350877,26.46461716937355,1.4367816091954022,0.4098550724637681,0.8119974865885103,0.8119974865885103,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.3752397482240335,-0.2099859503200495
focus__strict__14D__ctrend_lite_relative_strength__btc0__ma150__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,150,-0.14330013740121283,-0.03221542129565769,0.7793584349037479,0.3271948761649653,0.6066965733372195,-0.8361362153508834,-0.03852891515067139,0.2982456140350877,25.19431554524362,1.6527777777777777,0.5008695652173913,0.8566998625987872,0.8566998625987872,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.37583732971763,-0.22622469296172804
focus__medium__14D__ctrend_lite_relative_strength__btc0__ma125__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,125,-0.1720822005671414,-0.03919223268579308,0.7708019522265499,0.31450962125611126,0.5724207186029169,-0.8730780701626333,-0.04488972295283115,0.2982456140350877,25.19431554524362,1.6081081081081081,0.4915942028985507,0.8279177994328586,0.8279177994328586,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.396756802268552,-0.24386519347685123
focus__strict__21D__ctrend_lite_relative_strength__btc0__ma75__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_relative_strength,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,75,-0.17684822975347492,-0.040365911438130175,0.6407128238408438,0.2357677630795151,0.43513692686669325,-0.8745822285101646,-0.04615450682881219,0.15789473684210525,15.031902552204176,1.392156862745098,0.36289855072463767,0.8231517702465251,0.8231517702465251,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.399580401454675,-0.2408168022725005
focus__medium__21D__ctrend_lite_relative_strength__btc0__ma75__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_relative_strength,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,75,-0.17684822975347492,-0.040365911438130175,0.6407128238408438,0.2357677630795151,0.43513692686669325,-0.8745822285101646,-0.04615450682881219,0.15789473684210525,15.031902552204176,1.392156862745098,0.36289855072463767,0.8231517702465251,0.8231517702465251,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.399580401454675,-0.2408168022725005
focus__strict__14D__ctrend_lite_relative_strength__btc0__ma150__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,150,-0.20637540214528516,-0.047759122815256516,0.7759441365699732,0.30458165704920703,0.5630867212104534,-0.8514940902381484,-0.056088613371232096,0.2631578947368421,25.19431554524362,1.6527777777777777,0.49971014492753624,0.7936245978547148,0.7936245978547148,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.4125557004673555,-0.25223939428360526
focus__strict__14D__ctrend_lite_acceleration__btc0__ma75__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_acceleration,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,75,-0.28616446559274966,-0.06888300951249038,0.595334051647286,0.15991549125453672,0.27673225439825727,-0.6460265750025576,-0.10662565934260163,0.2982456140350877,26.46461716937355,1.4367816091954022,0.4098550724637681,0.7138355344072503,0.7138355344072503,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.429416654701442,-0.24356842972816892
focus__medium__14D__ctrend_lite_acceleration__btc0__ma75__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_acceleration,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,75,-0.28616446559274966,-0.06888300951249038,0.595334051647286,0.15991549125453672,0.27673225439825727,-0.6460265750025576,-0.10662565934260163,0.2982456140350877,26.46461716937355,1.4367816091954022,0.4098550724637681,0.7138355344072503,0.7138355344072503,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.429416654701442,-0.24356842972816892
focus__strict__14D__ctrend_lite_relative_strength__btc0__ma125__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,125,-0.32346608513866115,-0.07940326960044886,0.7697326807867597,0.25842409130343613,0.46947348069383665,-0.8730780701626333,-0.09094635670514316,0.2982456140350877,24.770881670533644,1.6027397260273972,0.4915942028985507,0.6765339148613388,0.6765339148613388,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.4876258846688275,-0.30423286480634665
focus__strict__14D__ctrend_lite_relative_strength__btc1__ma75__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,75,-0.3654890033544427,-0.09181772278939526,0.7662332185075249,0.22613988425202605,0.4344499141591925,-0.8832323060208825,-0.10395648139621422,0.2631578947368421,25.19431554524362,1.4166666666666667,0.4098550724637681,0.6345109966455573,0.6345109966455573,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.518006602490377,-0.32571381721056025
focus__medium__14D__ctrend_lite_relative_strength__btc1__ma75__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,75,-0.3654890033544427,-0.09181772278939526,0.7662332185075249,0.22613988425202605,0.4344499141591925,-0.8832323060208825,-0.10395648139621422,0.2631578947368421,25.19431554524362,1.4166666666666667,0.4098550724637681,0.6345109966455573,0.6345109966455573,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.518006602490377,-0.32571381721056025
focus__strict__14D__ctrend_lite_acceleration__btc1__ma75__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_acceleration,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,75,-0.3938713335441115,-0.100574304863988,0.5984638122694272,0.10373241037155505,0.18024876859484812,-0.7512850970711299,-0.1338696924191295,0.2982456140350877,26.041183294663572,1.5,0.4255072463768116,0.6061286664558885,0.6061286664558885,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.518807571351706,-0.31347650943117994
focus__medium__14D__ctrend_lite_acceleration__btc1__ma75__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,75,-0.3938713335441115,-0.100574304863988,0.5984638122694272,0.10373241037155505,0.18024876859484812,-0.7512850970711299,-0.1338696924191295,0.2982456140350877,26.041183294663572,1.5,0.4255072463768116,0.6061286664558885,0.6061286664558885,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.518807571351706,-0.31347650943117994
focus__strict__14D__ctrend_lite_relative_strength__btc1__ma75__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,75,-0.37271076392212477,-0.09401603663877278,0.7749924073510965,0.22940735108940363,0.4370843274954153,-0.8938871341364245,-0.1051766303019908,0.2631578947368421,24.347447795823665,1.4743589743589745,0.4255072463768116,0.6272892360778752,0.6272892360778752,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.524755923777474,-0.330855413672135
focus__medium__14D__ctrend_lite_relative_strength__btc1__ma75__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,75,-0.37271076392212477,-0.09401603663877278,0.7749924073510965,0.22940735108940363,0.4370843274954153,-0.8938871341364245,-0.1051766303019908,0.2631578947368421,24.347447795823665,1.4743589743589745,0.4255072463768116,0.6272892360778752,0.6272892360778752,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.524755923777474,-0.330855413672135
focus__strict__14D__ctrend_lite_acceleration__btc0__ma75__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_acceleration,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,75,-0.5232700324561261,-0.14516001298148673,0.6107092589177656,0.032432379371055475,0.05464804833770074,-0.7573528853786418,-0.1916676040772108,0.2982456140350877,26.041183294663572,1.5,0.4255072463768116,0.47672996754387387,0.47672996754387387,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.627781666419995,-0.38673268497412433
focus__medium__14D__ctrend_lite_acceleration__btc0__ma75__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_acceleration,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,75,-0.5232700324561261,-0.14516001298148673,0.6107092589177656,0.032432379371055475,0.05464804833770074,-0.7573528853786418,-0.1916676040772108,0.2982456140350877,26.041183294663572,1.5,0.4255072463768116,0.47672996754387387,0.47672996754387387,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.627781666419995,-0.38673268497412433
focus__strict__14D__ctrend_lite_relative_strength__btc0__ma75__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,75,-0.5179812770985486,-0.1431609299067138,0.7127489596240113,0.12115963277599533,0.21810173008834577,-0.910834674286689,-0.15717553794142594,0.24561403508771928,25.19431554524362,1.4166666666666667,0.4098550724637681,0.4820187229014514,0.4820187229014514,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.645839205051037,-0.41369578907758076
focus__medium__14D__ctrend_lite_relative_strength__btc0__ma75__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,75,-0.5179812770985486,-0.1431609299067138,0.7127489596240113,0.12115963277599533,0.21810173008834577,-0.910834674286689,-0.15717553794142594,0.24561403508771928,25.19431554524362,1.4166666666666667,0.4098550724637681,0.4820187229014514,0.4820187229014514,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.645839205051037,-0.41369578907758076
focus__strict__14D__ctrend_lite_relative_strength__btc0__ma75__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,75,-0.5234674291500317,-0.14523496420769133,0.7221586496018841,0.12583033686722292,0.22496525070894977,-0.9189708392392276,-0.1580408844397331,0.24561403508771928,24.347447795823665,1.4743589743589745,0.4255072463768116,0.47653257084996825,0.47653257084996825,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.652210726863685,-0.41833365290655633
focus__medium__14D__ctrend_lite_relative_strength__btc0__ma75__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,75,-0.5234674291500317,-0.14523496420769133,0.7221586496018841,0.12583033686722292,0.22496525070894977,-0.9189708392392276,-0.1580408844397331,0.24561403508771928,24.347447795823665,1.4743589743589745,0.4255072463768116,0.47653257084996825,0.47653257084996825,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-5.652210726863685,-0.41833365290655633
