weight_name,freq,stop_lb,momentum_rank,ret_21_rank,ret_42_rank,near_high_rank,multiple,cagr,sharpe,mdd,turnover,monthly_win_rate
rand_036,15D,14,0.2678280597530678,0.358769973538043,0.15869159285959833,0.21471037384929062,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_037,15D,14,0.6427352932609703,0.16240481310631108,0.16406148540450266,0.0307984082282159,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_038,15D,14,0.5522124982162608,0.25344301321821333,0.09538118099705041,0.09896330756847545,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_039,15D,14,0.2832198871565958,0.2545233266311738,0.27485480972185067,0.18740197649037982,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_040,15D,14,0.30691156489246846,0.32134755512103275,0.21288990066480842,0.15885097932169023,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_041,15D,14,0.4665131019504356,0.3018941260192272,0.122077842264118,0.1095149297662192,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_044,15D,14,0.4596484203850836,0.23148828981307087,0.1697762216360512,0.13908706816579453,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_045,15D,14,0.47243964145992157,0.21962414966650545,0.222431985347453,0.08550422352611987,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_047,15D,14,0.37636731982266375,0.5255006376260531,0.00901426970735822,0.08911777284392504,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_049,15D,14,0.3583395194482463,0.27700580425281024,0.15586174946062378,0.20879292683831963,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_050,15D,14,0.329632091441605,0.3287452510683723,0.13840315727146738,0.20321950021855523,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_052,15D,14,0.3598012201665894,0.4226413553962577,0.06367242703722677,0.15388499739992612,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_056,15D,14,0.25065912410032054,0.34102995392173574,0.26909987301207977,0.13921104896586403,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_057,15D,14,0.5297677475746699,0.13644739343058335,0.19197058636773243,0.14181427262701443,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_060,15D,14,0.5074841410429314,0.18090273019951914,0.14579866795474863,0.16581446080280082,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_062,15D,14,0.657374902715932,0.1890398292037676,0.11987582071048586,0.033709447369814384,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_066,15D,14,0.4595622398001827,0.3311922713152952,0.11722262233898857,0.09202286654553343,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_067,15D,14,0.6390237612631556,0.129569620129906,0.20154714849972066,0.02985947010721787,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_069,15D,14,0.4483483732293588,0.240360908497548,0.16020118527310717,0.1510895329999862,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_073,15D,14,0.39284999346377125,0.21608276453171957,0.30813160016962965,0.08293564183487957,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_074,15D,14,0.3672125524594976,0.07275360022526194,0.44059692196361583,0.11943692535162474,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_076,15D,14,0.6066186341772144,0.12318276301759666,0.2356475501410311,0.03455105266415786,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_079,15D,14,0.3031322658889515,0.09997940234523915,0.4557462766410041,0.1411420551248052,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_037,13D,12,0.6427352932609703,0.16240481310631108,0.16406148540450266,0.0307984082282159,1.9702996982767014,0.2193861416057541,0.6765693982914709,-0.48221753848366233,24.010805061569375,0.5952380952380952
rand_062,13D,12,0.657374902715932,0.1890398292037676,0.11987582071048586,0.033709447369814384,1.9702996982767014,0.2193861416057541,0.6765693982914709,-0.48221753848366233,24.010805061569375,0.5952380952380952
rand_067,13D,12,0.6390237612631556,0.129569620129906,0.20154714849972066,0.02985947010721787,1.9702996982767014,0.2193861416057541,0.6765693982914709,-0.48221753848366233,24.010805061569375,0.5952380952380952
rand_076,13D,12,0.6066186341772144,0.12318276301759666,0.2356475501410311,0.03455105266415786,1.9702996982767014,0.2193861416057541,0.6765693982914709,-0.48221753848366233,24.010805061569375,0.5952380952380952
rand_011,13D,12,0.6791403635640597,0.21349972040250284,0.030039414911524537,0.07732050112191301,1.9693313946436035,0.21921084466990037,0.6762196291799856,-0.48221753848366256,24.010805061569375,0.5952380952380952
rand_017,13D,12,0.6969959201062872,0.22026671472541398,0.008035596920384778,0.0747017682479139,1.9693313946436035,0.21921084466990037,0.6762196291799856,-0.48221753848366256,24.010805061569375,0.5952380952380952
breakout,15D,13,0.3,0.2,0.15,0.35,1.9688963156294104,0.21913206024422105,0.6727289424411333,-0.5212856061984037,19.908950957699183,0.5476190476190477
rand_003,15D,13,0.42007653062902267,0.24877429843050594,0.08164393658538831,0.24950523435508318,1.9688963156294104,0.21913206024422105,0.6727289424411333,-0.5212856061984037,19.908950957699183,0.5476190476190477
rand_005,15D,13,0.23842754198838018,0.2204348961323182,0.26299625637781343,0.2781413055014881,1.9688963156294104,0.21913206024422105,0.6727289424411333,-0.5212856061984037,19.908950957699183,0.5476190476190477
rand_007,15D,13,0.301517213812276,0.06895328999146635,0.2245521089391177,0.4049773872571399,1.9688963156294104,0.21913206024422105,0.6727289424411333,-0.5212856061984037,19.908950957699183,0.5476190476190477
rand_009,15D,13,0.3769793543226429,0.15252752581538265,0.22566325237033125,0.24482986749164315,1.9688963156294104,0.21913206024422105,0.6727289424411333,-0.5212856061984037,19.908950957699183,0.5476190476190477
rand_010,15D,13,0.4059040710348242,0.11311886152938128,0.13040651451108665,0.35057055292470785,1.9688963156294104,0.21913206024422105,0.6727289424411333,-0.5212856061984037,19.908950957699183,0.5476190476190477
rand_016,15D,13,0.3355615020763444,0.3663816410029351,0.034939473379109784,0.2631173835416108,1.9688963156294104,0.21913206024422105,0.6727289424411333,-0.5212856061984037,19.908950957699183,0.5476190476190477
rand_022,15D,13,0.2944513030687452,0.4029843859058124,0.08747436856507511,0.2150899424603672,1.9688963156294104,0.21913206024422105,0.6727289424411333,-0.5212856061984037,19.908950957699183,0.5476190476190477
