,BTC_BH__always_on,ETH_BH__always_on,TOP20_EQ__always_on,TOP20_MOM_top4_monthly__always_on,TOP20_MOM_top4_biweekly__always_on,TOP20_MOM_top6_monthly__always_on,TOP20_MOM_top6_biweekly__always_on,TOP20_MOM_top8_monthly__always_on,TOP20_MOM_top8_biweekly__always_on,TOP20_SECTOR_top2_monthly__always_on,TOP20_SECTOR_top2_biweekly__always_on,TOP20_SECTOR_top3_monthly__always_on,TOP20_SECTOR_top3_biweekly__always_on,TOP20_SECTOR_top4_monthly__always_on,TOP20_SECTOR_top4_biweekly__always_on,BTC_BH__bull_only,ETH_BH__bull_only,TOP20_EQ__bull_only,TOP20_MOM_top4_monthly__bull_only,TOP20_MOM_top4_biweekly__bull_only,TOP20_MOM_top6_monthly__bull_only,TOP20_MOM_top6_biweekly__bull_only,TOP20_MOM_top8_monthly__bull_only,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top2_monthly__bull_only,TOP20_SECTOR_top2_biweekly__bull_only,TOP20_SECTOR_top3_monthly__bull_only,TOP20_SECTOR_top3_biweekly__bull_only,TOP20_SECTOR_top4_monthly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only
2024-06-09,236887.65118998443,507190.4738187465,189450.74894819045,50521.86622529654,126440.75422805885,168018.07247829382,298664.20231947926,170533.2719100881,295552.72763467435,116694.46942023051,33984.263853969955,110875.3653146461,93826.7811297769,116456.91318859936,116413.77730309796,202673.23212786642,382541.2866489725,275770.1077794859,79666.31933650601,178190.94932714,219581.74387772335,223468.54186879573,247789.14780130557,192580.80929910968,133862.8233062509,57911.48521051988,144273.06574244556,81733.16427285328,169967.51796211553,116555.9906846283
2024-06-10,236425.63708524697,501825.1914139872,187196.3023183583,49672.77871277143,124317.28515156163,164812.53735266364,292972.7781391976,167522.35993843357,290336.52122140303,113236.56366417861,32977.91511109752,110863.52351063406,93816.76742708907,113968.35128399888,113926.25961530895,202278.31282861164,378496.28931898304,272488.4686540479,78327.4203216554,175198.37804015304,215392.45053228215,219210.06611962023,243414.21672067523,189181.95299154523,129896.18264597128,56196.59885635587,144257.6569691451,81724.44126651213,166335.49064283547,114065.43419584689
2024-06-11,229003.2957626535,478770.09161645937,179293.72988339348,48493.88656952647,121369.01306678969,159040.3469429656,282724.2602526601,159472.75923193502,276391.1188898836,108768.34928055426,31677.53787554819,103418.27033491377,87520.88956410257,107336.7510685539,107297.44206258138,195933.86186079108,361114.57292677293,260985.25072419204,76468.46290451972,171043.42495665082,207848.81181853896,211541.8510117012,231717.94374788142,180095.1924378571,124770.59447113134,53980.66805472944,134569.75652487972,76240.05809338005,156656.74682355864,107428.51874799418
2024-06-12,232098.37614014515,487161.3589783993,186359.81171554478,50767.8201786845,127055.85644845117,166768.1576365849,296444.97985752096,168166.3968278707,291452.272656414,115382.46004048383,33602.431877307754,111601.49980552218,94440.81720870652,114252.88188286533,114210.67082327974,198579.4671816736,367440.92287699477,271270.84821720555,80054.15628032167,179057.8031295718,217948.23816852915,221808.0602851146,244350.0185744646,189908.97153761212,132357.78814349,57260.81768497354,145217.92530473627,82268.0553892734,166750.75976125427,114350.19284619579
2024-06-13,227043.63621989888,474792.738273525,180006.02722648144,49065.65813962696,122798.94723731813,160168.68230803718,284727.61848414195,162764.3192823535,282093.5295901293,108698.9975038595,31657.354539674856,107707.65819573913,91148.09490438581,110365.7741282792,110325.19412446835,194258.7888154728,358115.96401136473,262022.0917826992,77370.07125540747,173058.60850152432,209323.42608762797,213040.81720635484,236500.66356961828,183810.85724121713,124691.03950442393,53946.274284661326,140151.1869452759,79399.74199555597,161077.57094825234,110459.96957191029
2024-06-14,224506.3600150661,476297.5514259479,177364.34314174618,48956.57784414547,122526.15010993925,158540.2419153475,281836.32431207155,162277.5782426545,281250.2828407117,105322.6686202077,30674.746982589113,106508.801218899,90134.31378462631,109661.84740280946,109621.5627712453,192089.9819964737,359250.47375837906,258176.7783763847,77198.06601683618,172674.15983702423,207195.2277578089,210877.47359929216,235793.416555144,183261.40150537828,120817.9774902466,52271.84451756579,138591.21218492577,78516.63018248617,160050.19803341708,109755.47864865686
2024-06-15,225118.82618509178,487973.5336501013,179676.6311181478,49085.71316115762,123748.36695080316,159430.36968710343,285035.7104290549,165493.20040631655,284138.7402990107,106647.16162775399,32528.02394258943,111947.19086222895,92406.12543086451,113932.06677600242,112451.71115696941,192613.50434828855,368053.2381533734,261542.61307489977,77401.69537915691,172328.32789516053,208358.53004733738,210454.98691108165,240465.79671099366,182894.22458806363,122337.33290032223,52166.854835651226,145667.74486933745,78359.00400418603,166282.53382304884,109535.36026678278
2024-06-16,226644.13342464244,495505.8972385655,182109.46433475876,49846.73349553375,127802.95923338163,162581.0406787848,292171.14771662274,168921.36482517904,290355.1553667509,108688.14994692382,33696.61957151359,115127.12393059417,94552.90239391132,116406.05430375169,115051.74968062647,193917.3027821781,373732.04279128416,265083.91698675597,78601.72406989493,172328.32789516053,212476.12180716265,210454.98691108165,245447.00612753828,182894.22458806363,124678.59603041354,52166.854835651226,149805.53229693143,78359.00400418603,169893.29000786878,109535.36026678278
2024-06-17,226137.7277895325,480556.6533233054,174373.477777968,47138.50623490569,118513.28066634387,154178.4260990165,276016.94140627974,159496.17586585792,276774.4941678074,103250.5520593911,30664.329623672176,105743.79517767271,89646.12406712616,109159.33532892137,108406.63714943253,193484.43859793435,362461.4987340042,253823.1863832034,74331.20688791094,172328.32789516053,201494.79857601874,210454.98691108165,231751.96870793257,182894.22458806363,118441.00646129686,52166.854835651226,137595.77224598176,78359.00400418603,159316.78747318324,109535.36026678278
2024-06-18,221543.3837863279,476764.3624115809,166108.87191156764,44919.8091161754,111682.64031715365,147261.81914909842,263940.7695779509,151926.82608855085,265666.0646927515,99336.57078194813,28549.233579027892,99939.66576410891,85242.43318837386,104052.95450420245,103501.89964168872,189557.29634042265,359602.4122115759,241792.98189372165,70832.61417196628,172328.32789516053,192455.52920827855,210454.98691108165,220753.5124552559,182894.22458806363,113951.19141890985,52166.854835651226,130043.332241979,78359.00400418603,151864.08371534589,109535.36026678278
