strategy,universe_setting,min_history_days,min_daily_dollar_volume,earliest_universe_date,variant,stop_lookback,immediate_reentry,risk_on_fraction,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,multiple
strict__momentum_lead_top3_biweekly_w1__stop16__reentry1,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_biweekly_w1,16.0,True,0.5608974358974359,2.8705392451350265,0.48560830201089966,0.6122880878017608,0.938331862938381,1.7963782725787696,-0.5545480747564648,0.8756829644105414,0.2619047619047619,32.01678272898778,1.0327460544268996,0.8870192307692307,3.8705392451350265
medium__sector_lead_top1_7D__stop10__reentry0,medium,60.0,10000000.0,2023-01-30,sector_lead_top1_7D,10.0,False,0.5488782051282052,2.848883975448099,0.48317253242553204,0.46354546031440014,1.0652708045558115,2.3353143964345304,-0.3877486191081646,1.2460973646710742,0.23809523809523808,14.637633794767433,1.0009735329243703,0.10817307692307693,3.848883975448099
medium__sector_lead_top1_biweekly__stop14__reentry0,medium,60.0,10000000.0,2023-01-30,sector_lead_top1_biweekly,14.0,False,0.561698717948718,2.8468341247159445,0.4829414647404753,0.51196167196778,1.0130185340859423,1.9416651926248016,-0.41792684219408716,1.155564601223185,0.3333333333333333,15.8126966476028,1.1263838707881446,0.19230769230769232,3.8468341247159445
medium__momentum_lead_top2_biweekly_w0__stop14__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_biweekly_w0,14.0,False,0.561698717948718,2.8412626050051495,0.4823129794081429,0.4744552458271523,1.0578417618198301,1.9291335004177308,-0.43101398562795445,1.1190193253368559,0.2857142857142857,15.519646025664425,1.105509031965137,0.38461538461538464,3.8412626050051495
medium__momentum_lead_top2_biweekly_w1__stop14__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_biweekly_w1,14.0,False,0.561698717948718,2.8412626050051495,0.4823129794081429,0.4744552458271523,1.0578417618198301,1.9291335004177308,-0.43101398562795445,1.1190193253368559,0.2857142857142857,15.519646025664425,1.105509031965137,0.38461538461538464,3.8412626050051495
strict__sector_lead_top1_7D__stop10__reentry1,strict,90.0,25000000.0,2023-02-27,sector_lead_top1_7D,10.0,True,0.5488782051282052,2.8247190330072285,0.4804430022982895,0.5468910229264847,0.971283571016628,2.0505071467989717,-0.46101687424056503,1.0421375640310893,0.30952380952380953,28.689888356494247,1.0009779331536153,0.14903846153846154,3.8247190330072285
strict__sector_lead_top1_7D__stop14__reentry0,strict,90.0,25000000.0,2023-02-27,sector_lead_top1_7D,14.0,False,0.561698717948718,2.8174782341238997,0.4796227489780207,0.4562349815677009,1.0718157687513676,2.2631162281312527,-0.422100493097202,1.1362762110480937,0.30952380952380953,16.393898473773017,1.0009581847000355,0.1201923076923077,3.8174782341238997
strict__momentum_lead_top2_biweekly_w0__stop21__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_biweekly_w0,21.0,False,0.5488782051282052,2.8121777593568282,0.4790216016506619,0.5297010735548345,0.996635859303565,1.7566431562019835,-0.5328767661109717,0.8989350486166732,0.23809523809523808,12.351315901461804,0.9821243864303493,0.4583333333333333,3.8121777593568282
strict__momentum_lead_top2_biweekly_w1__stop21__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_biweekly_w1,21.0,False,0.5488782051282052,2.8121777593568282,0.4790216016506619,0.5297010735548345,0.996635859303565,1.7566431562019835,-0.5328767661109717,0.8989350486166732,0.23809523809523808,12.351315901461804,0.9821243864303493,0.4583333333333333,3.8121777593568282
strict__sector_lead_top2_biweekly__stop10__reentry0,strict,90.0,25000000.0,2023-02-27,sector_lead_top2_biweekly,10.0,False,0.5488782051282052,2.8120575938244015,0.4790079663596629,0.3983163783292474,1.1774450249544801,2.126640006404097,-0.38441459015714263,1.2460712434558012,0.2857142857142857,13.506372108764323,1.0495611700957577,0.3333333333333333,3.8120575938244015
strict__momentum_lead_top3_biweekly_w1__stop18__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_biweekly_w1,18.0,False,0.5584935897435898,2.802057649563581,0.47787219643423384,0.5714747440260903,0.9550957428680337,1.8398772724948187,-0.6146857007692434,0.7774252692655849,0.23809523809523808,13.959994871499312,1.0376458367856547,0.6538461538461539,3.802057649563581
strict__sector_lead_top2_biweekly__stop14__reentry1,strict,90.0,25000000.0,2023-02-27,sector_lead_top2_biweekly,14.0,True,0.561698717948718,2.65115745807049,0.4604709163973444,0.5091587713566536,0.9926951068972104,1.753514488803941,-0.5410582374938235,0.8510561054023337,0.30952380952380953,34.33595385189199,1.0482209003708711,0.5897435897435898,3.65115745807049
medium__momentum_lead_top2_7D_w0__stop12__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_7D_w0,12.0,False,0.5584935897435898,2.6502596742508944,0.4603658774924213,0.39860159367223164,1.139678975429626,2.220058174307248,-0.34455217302358365,1.3361282079649242,0.23809523809523808,16.979540787036992,1.0009667880123836,0.22596153846153846,3.6502596742508944
medium__momentum_lead_top2_7D_w1__stop12__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_7D_w1,12.0,False,0.5584935897435898,2.6502596742508944,0.4603658774924213,0.39860159367223164,1.139678975429626,2.220058174307248,-0.34455217302358365,1.3361282079649242,0.23809523809523808,16.979540787036992,1.0009667880123836,0.22596153846153846,3.6502596742508944
strict__momentum_lead_top3_7D_w1__stop12__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_7D_w1,12.0,False,0.5584935897435898,2.6489672351627673,0.46021463261108564,0.4016505650073012,1.1327477486985618,2.3452455677720585,-0.37547819830625473,1.2256760437412042,0.2857142857142857,16.979554377654146,1.0009675891975611,0.3389423076923077,3.6489672351627673
loose__momentum_lead_top2_7D_w0__stop12__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_7D_w0,12.0,False,0.5584935897435898,2.6139242679635917,0.456099281002599,0.4018281917798429,1.1255537413829573,2.2320285939515285,-0.34455217302358343,1.3237451878481712,0.21428571428571427,16.979471971638674,1.0009627312520106,0.22596153846153846,3.6139242679635917
loose__momentum_lead_top2_7D_w1__stop12__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_7D_w1,12.0,False,0.5584935897435898,2.6139242679635917,0.456099281002599,0.4018281917798429,1.1255537413829573,2.2320285939515285,-0.34455217302358343,1.3237451878481712,0.21428571428571427,16.979471971638674,1.0009627312520106,0.22596153846153846,3.6139242679635917
loose__sector_lead_top1_biweekly__stop0__reentry0,loose,30.0,5000000.0,2022-12-31,sector_lead_top1_biweekly,0.0,False,1.0,2.5733774301100643,0.45130218276786094,0.7749972086076329,0.8540842474376155,1.564892202964046,-0.6320703911412162,0.7140062073672293,0.3333333333333333,18.165691685054487,1.380260774608706,0.44871794871794873,3.5733774301100643
strict__momentum_lead_top3_7D_w1__stop10__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_7D_w1,10.0,False,0.5488782051282052,2.559815168206098,0.44968903798173954,0.39805305953528186,1.1211511440550772,2.341208989591915,-0.38065218387651034,1.1813646605207073,0.23809523809523808,14.637503950884378,1.0009646537371895,0.3245192307692308,3.559815168206098
medium__momentum_lead_top2_biweekly_w0__stop0__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_biweekly_w0,0.0,False,1.0,2.535064239132948,0.4467338279989841,0.6679783854169504,0.8777342523742443,1.5702483081478242,-0.5676593979981277,0.7869751290552183,0.30952380952380953,14.763949231931232,1.1217904804535874,0.8974358974358975,3.535064239132948
medium__momentum_lead_top2_biweekly_w1__stop0__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_biweekly_w1,0.0,False,1.0,2.535064239132948,0.4467338279989841,0.6679783854169504,0.8777342523742443,1.5702483081478242,-0.5676593979981277,0.7869751290552183,0.30952380952380953,14.763949231931232,1.1217904804535874,0.8974358974358975,3.535064239132948
strict__momentum_lead_top2_biweekly_w0__stop21__reentry1,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_biweekly_w0,21.0,True,0.5488782051282052,2.4993449099736926,0.4424430949181761,0.5664891765302168,0.9225872039536918,1.6271659054588157,-0.6316207408558858,0.7004885468432178,0.2619047619047619,21.48720628758358,0.9928187133248538,0.5993589743589743,3.4993449099736926
strict__momentum_lead_top2_biweekly_w1__stop21__reentry1,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_biweekly_w1,21.0,True,0.5488782051282052,2.4993449099736926,0.4424430949181761,0.5664891765302168,0.9225872039536918,1.6271659054588157,-0.6316207408558858,0.7004885468432178,0.2619047619047619,21.48720628758358,0.9928187133248538,0.5993589743589743,3.4993449099736926
loose__momentum_lead_top2_7D_w0__stop14__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_7D_w0,14.0,False,0.561698717948718,2.4887941325746095,0.44116977228562204,0.43421855960940287,1.0478404119727844,2.024870739551844,-0.38419859361256936,1.148285755388535,0.21428571428571427,16.393950228270878,1.0009613446615488,0.2403846153846154,3.4887941325746095
loose__momentum_lead_top2_7D_w1__stop14__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_7D_w1,14.0,False,0.561698717948718,2.4887941325746095,0.44116977228562204,0.43421855960940287,1.0478404119727844,2.024870739551844,-0.38419859361256936,1.148285755388535,0.21428571428571427,16.393950228270878,1.0009613446615488,0.2403846153846154,3.4887941325746095
strict__sector_lead_top2_biweekly__stop0__reentry0,strict,90.0,25000000.0,2023-02-27,sector_lead_top2_biweekly,0.0,False,1.0,2.4712002487329605,0.4390403777615204,0.6224877063001384,0.8895367838705353,1.574328489633344,-0.5967060863833875,0.7357732521592449,0.30952380952380953,16.4649249298205,1.2510335654438955,0.8974358974358975,3.4712002487329605
loose__momentum_lead_top3_biweekly_w1__stop18__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top3_biweekly_w1,18.0,False,0.5584935897435898,2.4689305389227423,0.4387651182018262,0.5668995711530922,0.9085359526725958,1.732953036199142,-0.6374807298858941,0.6882798140115749,0.21428571428571427,14.683367092905746,1.0914140638443337,0.6538461538461539,3.4689305389227423
strict__sector_lead_top1_biweekly__stop12__reentry1,strict,90.0,25000000.0,2023-02-27,sector_lead_top1_biweekly,12.0,True,0.5584935897435898,2.4292674535703735,0.43393426682661373,0.6443989519088512,0.8659344096706663,1.6265145304537347,-0.5335093354573155,0.8133583388089214,0.3333333333333333,34.55234483003123,1.064329911091669,0.28685897435897434,3.4292674535703735
strict__sector_lead_top1_7D__stop16__reentry1,strict,90.0,25000000.0,2023-02-27,sector_lead_top1_7D,16.0,True,0.5608974358974359,2.4279564993434906,0.43377392292933714,0.5581273129356695,0.9063734706964887,1.826596465512483,-0.4152728723778719,1.0445515509971248,0.30952380952380953,25.76256524264512,1.0009863456669088,0.15865384615384615,3.4279564993434906
medium__sector_lead_top1_7D__stop12__reentry0,medium,60.0,10000000.0,2023-01-30,sector_lead_top1_7D,12.0,False,0.5584935897435898,2.4270797138396696,0.43366665835441465,0.4528230298252063,1.0056748678644112,2.1539000996134203,-0.3937391281739434,1.1014060511731318,0.2857142857142857,16.979636491884246,1.0009724299419716,0.11298076923076923,3.4270797138396696
loose__sector_lead_top1_biweekly__stop21__reentry0,loose,30.0,5000000.0,2022-12-31,sector_lead_top1_biweekly,21.0,False,0.5488782051282052,2.4067361038906414,0.431172382804796,0.5799994891683203,0.896024856975375,1.6212085096721287,-0.6271903531879006,0.6874665412393877,0.23809523809523808,15.229955213275684,1.211021605999876,0.22916666666666666,3.4067361038906414
medium__momentum_lead_top3_biweekly_w1__stop16__reentry1,medium,60.0,10000000.0,2023-01-30,momentum_lead_top3_biweekly_w1,16.0,True,0.5608974358974359,2.382759523917251,0.42821911199126594,0.6130742237288562,0.8709891231363491,1.6706554433540541,-0.5786899340142176,0.7399802326279018,0.2619047619047619,33.0500012503804,1.0660739612425623,0.8870192307692307,3.382759523917251
strict__momentum_lead_top2_biweekly_w0__stop16__reentry1,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_biweekly_w0,16.0,True,0.5608974358974359,2.3825867840293378,0.4281977814206632,0.5649484546787242,0.905997412125949,1.5955013397112865,-0.5488968163512318,0.7801061486694162,0.23809523809523808,30.865887714977216,0.995622327947572,0.5913461538461539,3.3825867840293378
strict__momentum_lead_top2_biweekly_w1__stop16__reentry1,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_biweekly_w1,16.0,True,0.5608974358974359,2.3825867840293378,0.4281977814206632,0.5649484546787242,0.905997412125949,1.5955013397112865,-0.5488968163512318,0.7801061486694162,0.23809523809523808,30.865887714977216,0.995622327947572,0.5913461538461539,3.3825867840293378
strict__sector_lead_top1_biweekly__stop18__reentry1,strict,90.0,25000000.0,2023-02-27,sector_lead_top1_biweekly,18.0,True,0.5584935897435898,2.354765392107389,0.4247521858798231,0.6535065598990775,0.8532805828222373,1.596640104548129,-0.7535577664133245,0.5636624089238669,0.30952380952380953,32.798843439341624,1.1443376184595568,0.2980769230769231,3.354765392107389
strict__momentum_lead_top3_biweekly_w0__stop0__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_biweekly_w0,0.0,False,1.0,2.3534075793691973,0.42458350823467583,0.6120947496190894,0.8781615555104726,1.5404358331351542,-0.5911663567631165,0.7182132463684985,0.30952380952380953,14.178647712826038,1.0773182554402982,1.3461538461538463,3.3534075793691973
loose__momentum_lead_top3_7D_w1__stop14__reentry1,loose,30.0,5000000.0,2022-12-31,momentum_lead_top3_7D_w1,14.0,True,0.561698717948718,2.340854860747433,0.42302182265015675,0.507249748522667,0.9317046358529705,1.8543416184092945,-0.46699760575338845,0.9058329581105938,0.30952380952380953,25.762264136930362,1.0009746464162232,0.45913461538461536,3.340854860747433
medium__momentum_lead_top3_biweekly_w1__stop21__reentry1,medium,60.0,10000000.0,2023-01-30,momentum_lead_top3_biweekly_w1,21.0,True,0.5488782051282052,2.3338958520028497,0.4221542618825096,0.6120666249020104,0.8650915862165315,1.64116135031167,-0.7138983218265116,0.5913366777532496,0.2619047619047619,24.113730811071548,1.1141775657984927,0.8990384615384616,3.3338958520028497
strict__momentum_lead_top1_7D_w0__stop14__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top1_7D_w0,14.0,False,0.561698717948718,2.3315618228927435,0.42186299787794224,0.47003396840140826,0.96831306724907,2.0222143681269347,-0.48900302141719454,0.8627001867091296,0.2619047619047619,16.394054565839735,1.000967715174559,0.1201923076923077,3.3315618228927435
loose__momentum_lead_top3_biweekly_w1__stop16__reentry1,loose,30.0,5000000.0,2022-12-31,momentum_lead_top3_biweekly_w1,16.0,True,0.5608974358974359,2.309091854946856,0.41905155290755625,0.6014437112700176,0.8668828692751493,1.6249191788534187,-0.619418800898315,0.676523786975508,0.23809523809523808,33.423254022882745,1.0781137508544238,0.8870192307692307,3.309091854946856
loose__momentum_lead_top2_biweekly_w0__stop14__reentry1,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_biweekly_w0,14.0,True,0.561698717948718,2.257388291721657,0.4125307134345917,0.56233346243439,0.8863254885556783,1.579744515558637,-0.5985738575799577,0.6891893259462734,0.30952380952380953,33.17376290641758,1.0127410985129437,0.5897435897435898,3.257388291721657
loose__momentum_lead_top2_biweekly_w1__stop14__reentry1,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_biweekly_w1,14.0,True,0.561698717948718,2.257388291721657,0.4125307134345917,0.56233346243439,0.8863254885556783,1.579744515558637,-0.5985738575799577,0.6891893259462734,0.30952380952380953,33.17376290641758,1.0127410985129437,0.5897435897435898,3.257388291721657
strict__momentum_lead_top2_7D_w0__stop12__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_7D_w0,12.0,False,0.5584935897435898,2.2563792313847957,0.4124027248068214,0.36759055763683113,1.1187417465284175,2.026933244824181,-0.34455217302358343,1.1969238829284463,0.2857142857142857,16.979611844761184,1.0009709769608859,0.22596153846153846,3.2563792313847957
strict__momentum_lead_top2_7D_w1__stop12__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_7D_w1,12.0,False,0.5584935897435898,2.2563792313847957,0.4124027248068214,0.36759055763683113,1.1187417465284175,2.026933244824181,-0.34455217302358343,1.1969238829284463,0.2857142857142857,16.979611844761184,1.0009709769608859,0.22596153846153846,3.2563792313847957
loose__momentum_lead_top3_biweekly_w1__stop18__reentry1,loose,30.0,5000000.0,2022-12-31,momentum_lead_top3_biweekly_w1,18.0,True,0.5584935897435898,2.221030073596058,0.40790123915979737,0.6088195488579485,0.8501690152863894,1.6002221796124996,-0.6941192704718206,0.5876529531913595,0.23809523809523808,30.80583904540703,1.0748025476284027,0.8942307692307693,3.221030073596058
medium__momentum_lead_top3_7D_w1__stop14__reentry1,medium,60.0,10000000.0,2023-01-30,momentum_lead_top3_7D_w1,14.0,True,0.561698717948718,2.22007833149318,0.4077795588310049,0.501860062053361,0.9148080024158778,1.8421275616783086,-0.464178052372083,0.8784981468794882,0.30952380952380953,25.76233240082104,1.0009772987616643,0.45913461538461536,3.22007833149318
loose__sector_lead_top1_7D__stop10__reentry0,loose,30.0,5000000.0,2022-12-31,sector_lead_top1_7D,10.0,False,0.5488782051282052,2.211493883413868,0.40668088471737707,0.43349817698678506,0.9918643112125767,1.9701892744743374,-0.34941620850425215,1.1638867196752496,0.23809523809523808,14.637601804975592,1.000971345348468,0.10817307692307693,3.211493883413868
medium__momentum_lead_top3_biweekly_w0__stop10__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top3_biweekly_w0,10.0,False,0.5488782051282052,2.1893534089393225,0.4038376299820905,0.3798999439754604,1.0796272473778488,1.8581876893818672,-0.4239375419410524,0.9525875630949506,0.23809523809523808,13.474473161971973,1.0470823478294535,0.5,3.1893534089393225
strict__momentum_lead_top3_biweekly_w0__stop21__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_biweekly_w0,21.0,False,0.5488782051282052,2.1709754267744708,0.4014669242097644,0.5006868620546976,0.918233381379654,1.6086086240192632,-0.5765168411715613,0.6963663427315124,0.23809523809523808,12.353787483770635,0.9823209161991561,0.6875,3.1709754267744708
medium__momentum_lead_top3_biweekly_w1__stop18__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top3_biweekly_w1,18.0,False,0.5584935897435898,2.167449025290974,0.40101091780260445,0.5685493424452881,0.8603804366883079,1.6564491680195308,-0.6374807301171066,0.6290557484442516,0.23809523809523808,15.033714736732431,1.117455389603459,0.6538461538461539,3.167449025290974
TOP20_MOM_top8_biweekly__bull_only,strict,90.0,25000000.0,,BENCHMARK,0.0,False,,2.1411243264621183,0.3975954149612666,0.4991611446694261,0.9202374174333652,1.484811651059715,-0.4778367654487402,0.8320737199614217,0.2857142857142857,9.80570219276232,0.7450542670665068,3.5673076923076925,3.1411243264621183
loose__momentum_lead_top2_biweekly_w0__stop21__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_biweekly_w0,21.0,False,0.5488782051282052,2.1375454789182062,0.39712951470952595,0.5381376007471786,0.8811964960468767,1.5685276630543445,-0.5398481988506107,0.7356318230848102,0.21428571428571427,12.63031504457979,1.0043092179442865,0.4583333333333333,3.1375454789182062
loose__momentum_lead_top2_biweekly_w1__stop21__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_biweekly_w1,21.0,False,0.5488782051282052,2.1375454789182062,0.39712951470952595,0.5381376007471786,0.8811964960468767,1.5685276630543445,-0.5398481988506107,0.7356318230848102,0.21428571428571427,12.63031504457979,1.0043092179442865,0.4583333333333333,3.1375454789182062
loose__momentum_lead_top1_biweekly_w0__stop16__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top1_biweekly_w0,16.0,False,0.5608974358974359,2.132201667109646,0.3964331481272847,0.6101216385859883,0.8261185779608478,1.6420936190559525,-0.5785899990996406,0.6851711034483571,0.2619047619047619,17.570659571455387,1.1335323414410092,0.20673076923076922,3.132201667109646
loose__sector_lead_top1_biweekly__stop14__reentry1,loose,30.0,5000000.0,2022-12-31,sector_lead_top1_biweekly,14.0,True,0.561698717948718,2.1317733373724943,0.39637729494144325,0.6233843115876189,0.8360860935518886,1.4919320733459505,-0.5951294509732836,0.6660354218619191,0.35714285714285715,35.7254282167338,1.0906392958533215,0.2948717948717949,3.1317733373724943
strict__momentum_lead_top2_biweekly_w0__stop18__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_biweekly_w0,18.0,False,0.5584935897435898,2.116956091397825,0.39444182476563117,0.5253391957686384,0.8881211720899104,1.5645631927075674,-0.597235259990361,0.660446311847022,0.23809523809523808,13.520700388741016,1.004993096197069,0.4358974358974359,3.116956091397825
strict__momentum_lead_top2_biweekly_w1__stop18__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top2_biweekly_w1,18.0,False,0.5584935897435898,2.116956091397825,0.39444182476563117,0.5253391957686384,0.8881211720899104,1.5645631927075674,-0.597235259990361,0.660446311847022,0.23809523809523808,13.520700388741016,1.004993096197069,0.4358974358974359,3.116956091397825
strict__momentum_lead_top3_7D_w1__stop14__reentry0,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_7D_w1,14.0,False,0.561698717948718,2.1094278690658563,0.3934559724534106,0.4105231635786483,1.0038265985329062,1.9759030891231568,-0.41348583530594074,0.9515585271797522,0.2619047619047619,16.39400452828423,1.0009646600439688,0.3605769230769231,3.1094278690658563
loose__momentum_lead_top2_7D_w0__stop10__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_7D_w0,10.0,False,0.5488782051282052,2.06439448734282,0.3875231209449179,0.39943923990575336,1.009110755072674,1.9804285591596116,-0.42745952280640065,0.9065726700874782,0.21428571428571427,14.637547150663554,1.0009676078919518,0.21634615384615385,3.06439448734282
loose__momentum_lead_top2_7D_w1__stop10__reentry0,loose,30.0,5000000.0,2022-12-31,momentum_lead_top2_7D_w1,10.0,False,0.5488782051282052,2.06439448734282,0.3875231209449179,0.39943923990575336,1.009110755072674,1.9804285591596116,-0.42745952280640065,0.9065726700874782,0.21428571428571427,14.637547150663554,1.0009676078919518,0.21634615384615385,3.06439448734282
strict__momentum_lead_top3_biweekly_w1__stop18__reentry1,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_biweekly_w1,18.0,True,0.5584935897435898,2.038947025347728,0.3841432638508482,0.6050443349700142,0.8259884217337585,1.563015367554729,-0.6869670787404099,0.5591872969447022,0.2619047619047619,29.89529714941137,1.0430341303456916,0.8942307692307693,3.038947025347728
medium__sector_lead_top1_biweekly__stop0__reentry0,medium,60.0,10000000.0,2023-01-30,sector_lead_top1_biweekly,0.0,False,1.0,2.0386313698560175,0.38410121389911356,0.7805553542323173,0.7898091817002288,1.4857384513373042,-0.5532027596902228,0.6943226641063738,0.3333333333333333,17.57994055060344,1.335754387041284,0.44871794871794873,3.0386313698560175
strict__sector_lead_top1_7D__stop21__reentry1,strict,90.0,25000000.0,2023-02-27,sector_lead_top1_7D,21.0,True,0.5488782051282052,2.0366382537102536,0.38383563013593114,0.5601524167549393,0.8437724043937916,1.6489282140123784,-0.6253525047268752,0.6137908255497795,0.2857142857142857,22.834819174053422,1.0009783747530265,0.16346153846153846,3.0366382537102536
medium__momentum_lead_top3_7D_w1__stop10__reentry1,medium,60.0,10000000.0,2023-01-30,momentum_lead_top3_7D_w1,10.0,True,0.5488782051282052,2.027657494495904,0.38263740702831006,0.5077773730455198,0.8735444505275439,1.757656573915398,-0.5743466890298686,0.6662133069394454,0.2619047619047619,28.690044279875863,1.0009833732537063,0.44711538461538464,3.027657494495904
medium__momentum_lead_top1_biweekly_w0__stop16__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top1_biweekly_w0,16.0,False,0.5608974358974359,2.008636718411411,0.3800913057879278,0.6423073684227751,0.7931341537758494,1.644318629301771,-0.49127955933661827,0.7736762064783858,0.2619047619047619,17.570923511435282,1.1335493689465617,0.20673076923076922,3.008636718411411
strict__sector_lead_top1_7D__stop21__reentry0,strict,90.0,25000000.0,2023-02-27,sector_lead_top1_7D,21.0,False,0.5488782051282052,2.008538846816672,0.3800781753862996,0.5302842864887714,0.8566537799118158,1.6992925411481197,-0.615087204708594,0.6179256737528248,0.2619047619047619,16.979644311827194,1.000972890938136,0.14102564102564102,3.008538846816672
medium__momentum_lead_top3_biweekly_w0__stop0__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top3_biweekly_w0,0.0,False,1.0,2.004347478992957,0.3795155798547025,0.582567962796737,0.8398773672583965,1.430432861624311,-0.5560431192173296,0.6825290462885285,0.2857142857142857,13.784897674315099,1.0474004442949922,1.3461538461538463,3.004347478992957
strict__sector_lead_top2_biweekly__stop21__reentry0,strict,90.0,25000000.0,2023-02-27,sector_lead_top2_biweekly,21.0,False,0.5488782051282052,2.001369641712976,0.37911553560483036,0.48811573702019906,0.8968341702565441,1.5621333617993824,-0.5591374394966357,0.6780363982532267,0.2619047619047619,13.220768312288401,1.0512595637933053,0.4583333333333333,3.001369641712976
medium__momentum_lead_top2_7D_w0__stop14__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_7D_w0,14.0,False,0.561698717948718,1.9915712745664744,0.37779723221092976,0.42262979973642245,0.9598928508067889,1.7944299575594036,-0.38419859361256936,0.9833384049081272,0.21428571428571427,16.394041737228427,1.0009669319012269,0.2403846153846154,2.9915712745664744
medium__momentum_lead_top2_7D_w1__stop14__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_7D_w1,14.0,False,0.561698717948718,1.9915712745664744,0.37779723221092976,0.42262979973642245,0.9598928508067889,1.7944299575594036,-0.38419859361256936,0.9833384049081272,0.21428571428571427,16.394041737228427,1.0009669319012269,0.2403846153846154,2.9915712745664744
medium__momentum_lead_top2_7D_w0__stop10__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_7D_w0,10.0,False,0.5488782051282052,1.953362354659827,0.37262710533715815,0.39589100946118255,0.9882203824137543,1.902073403356137,-0.42745952280640076,0.8717248896240485,0.23809523809523808,14.63764399082137,1.0009742301668532,0.21634615384615385,2.953362354659827
medium__momentum_lead_top2_7D_w1__stop10__reentry0,medium,60.0,10000000.0,2023-01-30,momentum_lead_top2_7D_w1,10.0,False,0.5488782051282052,1.953362354659827,0.37262710533715815,0.39589100946118255,0.9882203824137543,1.902073403356137,-0.42745952280640076,0.8717248896240485,0.23809523809523808,14.63764399082137,1.0009742301668532,0.21634615384615385,2.953362354659827
medium__momentum_lead_top3_7D_w1__stop12__reentry1,medium,60.0,10000000.0,2023-01-30,momentum_lead_top3_7D_w1,12.0,True,0.5584935897435898,1.9360768018572907,0.37027260540745455,0.49433574677433756,0.8667431335318869,1.724314089757176,-0.5008940335792971,0.7392234296774396,0.23809523809523808,26.933528726264424,1.0009840336622395,0.44711538461538464,2.9360768018572907
strict__momentum_lead_top3_biweekly_w1__stop12__reentry1,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_biweekly_w1,12.0,True,0.5584935897435898,1.9161528651170219,0.3675465268901803,0.5810847285651606,0.8162361088764855,1.523818514082539,-0.5765886503558859,0.6374501590749675,0.2857142857142857,33.280469484094155,1.0251518182438482,0.8605769230769231,2.916152865117022
strict__momentum_lead_top3_biweekly_w1__stop10__reentry1,strict,90.0,25000000.0,2023-02-27,momentum_lead_top3_biweekly_w1,10.0,True,0.5488782051282052,1.9150953589137405,0.36740146653027494,0.5560922947226709,0.8301128416871674,1.5317807109927735,-0.6093776254820498,0.6029126294875711,0.2619047619047619,33.157604462795604,1.0213671570916674,0.8149038461538461,2.9150953589137405
