hold_count,lookback,btc_ma,asset_ma,target_vol,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,total_cost_bps,avg_gross_exposure,max_gross_exposure,pct_days_flat,beats_btc_total,neighbour_count,neighbour_beats_share,neighbour_median_sharpe,neighbour_median_total_return,plateau_score
2,30,50,0,0.7,39.029804936299435,0.9053556395144668,0.4968396846874123,1.5391394899862307,3.006367127309042,-0.346277663738494,2.6145366401633803,0.4782608695652174,18.188298038521346,0.5657438148074909,1.0411483253588516,10.0,0.3159260599918461,1.0000000000000004,0.47942583732057414,True,9,1.0,1.5215504512854037,33.220091073454554,1.2607752256427018
3,30,50,0,0.8,50.231802213018256,0.9892935882377509,0.5447499519245179,1.5290417906251932,2.859086749085038,-0.44514498021827387,2.2224076024684303,0.463768115942029,21.2229726638267,0.6601368358358244,1.5617224880382774,10.0,0.38295738556473247,1.0000000000000004,0.47942583732057414,True,8,1.0,1.5143738406496408,43.65379502681786,1.2571869203248203
3,21,50,0,0.9,70.4726327787979,1.1084538865393578,0.6045845112878167,1.5263883185399534,2.9440533276747964,-0.5990031376765338,1.8504976298436875,0.463768115942029,25.657513953210334,0.7980724634939903,1.5617224880382774,10.0,0.4157434444403695,1.0000000000000004,0.47942583732057414,True,8,1.0,1.4973261959991717,58.58390424909145,1.2486630979995859
3,30,100,0,0.5,14.321225745776756,0.6110169542377528,0.3526322818851099,1.5259068090764512,2.840286059686595,-0.34379634013386307,1.7772642780311239,0.4492753623188406,13.392211868351568,0.44304902356459624,1.5717703349282297,10.0,0.2599767896546913,1.0000000000000002,0.47607655502392343,True,6,1.0,1.4801704156538324,13.540064743343574,1.2400852078269162
2,30,50,50,0.8,49.97153328768766,0.9875240976153667,0.5449742646373702,1.5257317729077657,2.9308786625319754,-0.44837612531175897,2.2024457634284933,0.463768115942029,21.53363819148989,0.628791867235426,1.0110047846889951,10.0,0.3466078092152094,1.0000000000000004,0.484688995215311,True,10,1.0,1.4803934634405045,42.956364196360546,1.2401967317202522
2,21,50,50,0.9,74.36060692856817,1.1280585924439999,0.6156480855278256,1.5225913166691583,3.04621313892137,-0.5898720903210847,1.9123783121014668,0.4492753623188406,26.598656612509796,0.7766926707231334,1.0124401913875598,10.0,0.387667514874181,1.0000000000000004,0.48277511961722486,True,10,1.0,1.482510619288652,59.25283670913245,1.241255309644326
2,30,50,0,0.8,50.33889494821095,0.9900195260094604,0.5484578397459043,1.5215504512854037,2.9376073646579495,-0.3963835870997363,2.497629968115597,0.463768115942029,19.93711795110303,0.6201405509209981,1.0411483253588516,10.0,0.35090731086520116,1.0000000000000004,0.47942583732057414,True,9,1.0,1.5124877366598501,45.45619810724907,1.256243868329925
3,30,50,50,0.8,46.885374206669105,0.9659525291121218,0.537594910210324,1.5205464131143989,2.826482667896728,-0.46528430256293807,2.076047964204551,0.463768115942029,23.61437421149925,0.6529075207176485,1.5023923444976077,10.0,0.3802450433959513,1.0000000000000004,0.48277511961722486,True,9,1.0,1.4920188053974515,37.941289276511974,1.2460094026987258
3,30,100,0,0.6,21.823221677316102,0.7271977792973479,0.4154212322662172,1.5197770182696948,2.820747159466146,-0.3894250797171339,1.8673624714298354,0.4492753623188406,15.613230824057904,0.5165260779389813,1.5717703349282297,10.0,0.30431796699947683,1.0000000000000004,0.47607655502392343,True,7,1.0,1.479545787137988,19.304628477449537,1.239772893568994
3,21,50,50,0.8,50.40911343182642,0.9904948302825349,0.5501165681143712,1.5182102515050089,2.926905976411741,-0.573185410654939,1.7280531078953416,0.4927536231884058,26.206494397567784,0.7142252680563482,1.4961722488038278,10.0,0.38469519739235236,1.0000000000000004,0.48277511961722486,True,9,1.0,1.4864511238134606,44.19473172081906,1.2432255619067303
3,21,50,100,0.7,36.49756834848985,0.8837241126932986,0.4960909669016333,1.5179404251170345,2.919318653729611,-0.5275775891870984,1.6750599927016565,0.4782608695652174,24.505486995141318,0.6908963132849748,1.3550239234449761,10.0,0.3391569576356885,1.0000000000000004,0.4933014354066986,True,8,1.0,1.4777716929944682,30.050550937639567,1.238885846497234
3,21,50,0,1.0,81.56003449629105,1.1622561104303317,0.6372374205416835,1.5178533908524832,2.9286770028674933,-0.6066414173260797,1.9158865142331687,0.4492753623188406,26.691105978731567,0.8302221618458939,1.5617224880382774,10.0,0.4360121731129868,1.0000000000000004,0.47942583732057414,True,7,1.0,1.4763043342556978,66.28956075331234,1.2381521671278488
2,30,50,50,0.9,60.52731619004839,1.0539716820873157,0.5843340047109125,1.5161385558522906,2.901556195340438,-0.4693783884762791,2.245462739579413,0.463768115942029,22.956565993810308,0.670341995541931,1.0110047846889951,10.0,0.37494641847282284,1.0000000000000004,0.484688995215311,True,10,1.0,1.4603576415990873,51.6866945366321,1.2301788207995437
2,30,50,0,0.9,61.409164398408045,1.0590852134582427,0.589119534319285,1.5124877366598501,2.9084653032143626,-0.4231711670454945,2.5027348173378314,0.463768115942029,21.281531209449508,0.6619582891086959,1.0411483253588516,10.0,0.3797656013824286,1.0000000000000004,0.47942583732057414,True,9,1.0,1.4953536540656478,55.434408983094535,1.2476768270328238
