cost_bps,start,multiple,btc_multiple,ratio,cagr,maxdd,min_ratio,days
8.0,2025-01-01,0.9571872056336173,0.9269362335446849,1.032635440275379,-0.025071524927846478,-0.6567609841795269,0.5890862846387204,629
8.0,2025-02-01,1.01528969299415,0.8456900586107573,1.2005458532432076,0.00930473476686089,-0.6567609841795264,0.6848739338607867,598
8.0,2025-03-01,1.2886176523658799,1.0264291035579993,1.2554375630026797,0.17629986957829957,-0.6567609841795266,0.7161879408166697,570
8.0,2025-04-01,1.2886176523658799,1.0491103074410417,1.2282956741784734,0.1873364978806713,-0.6567609841795266,0.700704340485012,539
8.0,2025-05-01,1.2280671228714393,0.9192801722530208,1.3359008058029,0.15872529505468536,-0.6567609841795263,0.762089709148894,509
8.0,2025-06-01,0.9862727100444605,0.827642327171563,1.1916653820920577,-0.010499240677368737,-0.6567609841795266,0.6798079022757407,478
8.0,2025-07-01,0.966799203712864,0.8083506132941104,1.1960146844858068,-0.027134059449548498,-0.6567609841795263,0.6822890435265402,448
8.0,2025-08-01,0.8031630388498567,0.7481362911466193,1.0735517690485268,-0.1745805202874442,-0.6159893832381103,0.612427772987796,417
8.0,2025-09-01,0.843331732137766,0.8001251464525707,1.0539997847546172,-0.14881407546755243,-0.5892415560297691,0.6012739762694279,386
8.0,2025-10-01,0.965556062685018,0.7593011314042234,1.2716378558522023,-0.03529916039442571,-0.5471479238402255,0.7254297021901117,356
8.0,2025-11-01,1.039638173174956,0.7904887563532602,1.3151840109289976,0.04462407067379748,-0.4909261010912179,0.7502714243545666,325
8.0,2025-12-01,1.039638173174956,0.9580571428127735,1.0851525725518496,0.049272201842881724,-0.4909261010912179,0.6190456692637301,295
8.0,2026-01-01,1.039638173174956,0.9896477672778535,1.0505133316620388,0.05521497190499014,-0.4909261010912179,0.5992850636108363,264
8.0,2026-02-01,1.2804444095596448,1.1015223382198476,1.1624316322344859,0.4729334167291295,-0.38378864545438585,0.6631309605226452,233
8.0,2026-03-01,1.2804444095596448,1.2926606456733243,0.9905495412469092,0.5529392528288162,-0.38378864545438585,0.5650775929674854,205
10.0,2021-01-01,138.009366105071,2.946795271818923,46.833713704136656,1.3643735289114303,-0.6591370652984725,0.657822940952835,2090
10.0,2021-02-01,91.66881650197826,2.6152677946333034,35.05140723641706,1.2276350732153416,-0.6591370652984725,0.492329520107196,2059
10.0,2021-03-01,101.1004893184519,1.9186351576310416,52.69396264127762,1.292361372392063,-0.6591370652984724,0.7401355718686543,2031
10.0,2021-04-01,98.29381192804804,1.469868111234156,66.87253854736456,1.3101279117610232,-0.6591370652984724,0.9392868191941798,2000
10.0,2021-05-01,86.5136835501663,1.4996129421173832,57.69067545390282,1.2850804733115364,-0.6591370652984723,1.0348391815830358,1970
10.0,2021-06-01,74.0294717419513,2.319750696775738,31.912684343557327,1.248533056276694,-0.6591370652984723,0.8839201978909002,1939
10.0,2021-07-01,74.0294717419513,2.471485277076945,29.953434248051373,1.2773479256000142,-0.6591370652984723,0.8296527250110423,1909
10.0,2021-08-01,74.49882064118759,2.0804907090395925,35.80829287893246,1.311335033742293,-0.659137065298472,1.0859727799474073,1878
