base_id,family,kind,frequency,regime_mode,top_n,score_family,concentrated,overlay_id,target_volatility,vol_window,trend_window,asset_trend_window,risk_on_kind,risk_on_window,candidate_id,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,avg_gross_exposure,max_gross_exposure,beats_btc_total,beats_btc_sharpe
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,trend200,,30,200.0,,none,100,BTC_BH_bull__trend200,1.6089985517473235,0.2251085349653874,0.3028378111062399,0.8201511687597789,1.389815847731597,-0.24882655029596346,0.904680528254059,0.24561403508771928,2.3288863109048723,1.0,0.41681159420289854,0.41681159420289854,1.0,True,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol50_trend100,0.5,30,100.0,,none,100,BTC_BH_bull__vol50_trend100,0.8352315389618452,0.1371763581666321,0.3017626903184802,0.5753405910505142,0.9627479761267841,-0.40456278713100746,0.339073099479639,0.24561403508771928,3.4368231164715004,0.6493241701695196,0.45159420289855073,0.4297826097721247,1.0,True,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol40_trend200,0.4,30,200.0,,none,100,BTC_BH_bull__vol40_trend200,1.4155765382683136,0.20529121549241247,0.2623248364647187,0.8414979735624979,1.4372853305297733,-0.2273739802059681,0.9028791038730473,0.24561403508771928,2.737491081439805,0.49730607211825334,0.41681159420289854,0.3618011744944821,1.0,True,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,btc_ma100,,30,,,btc_ma,100,BTC_BH_bull__btc_ma100,0.8537294421240804,0.13959346945803275,0.2854426236601611,0.5992175438378767,0.9743712907572432,-0.28439550181029094,0.4908427474044581,0.21052631578947367,4.446055684454756,1.0,0.3571014492753623,0.3571014492753623,1.0,True,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,btc_ma200,,30,,,btc_ma,200,BTC_BH_bull__btc_ma200,1.273144186830819,0.18988221397582739,0.3037212553503006,0.7227090392515678,1.2085777050105186,-0.2649934857749402,0.7165542708362836,0.24561403508771928,2.7523201856148494,1.0,0.41391304347826086,0.41391304347826086,1.0,True,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,btc_chandelier30,,30,,,btc_chandelier,100,BTC_BH_bull__btc_chandelier30,0.8586675942884772,0.1402355184521069,0.3120594716769925,0.5751699066493917,0.948617494566816,-0.35125389197119483,0.3992426038758516,0.24561403508771928,3.175754060324826,1.0,0.4365217391304348,0.4365217391304348,1.0,True,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,asset_ma50,,30,,50.0,none,100,BTC_BH_bull__asset_ma50,0.2307833087454192,0.04494389195368509,0.22782520794063035,0.30605544641252286,0.4782919593748767,-0.25045167415145786,0.17945135366316525,0.10526315789473684,5.716357308584687,1.0,0.21217391304347827,0.21217391304347827,1.0,False,False
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,asset_ma100,,30,,100.0,none,100,BTC_BH_bull__asset_ma100,0.4422247379809745,0.08061245068618383,0.2666964142104501,0.4231494167105566,0.6704883753328412,-0.4210666244465193,0.1914482079698117,0.19298245614035087,4.869489559164733,1.0,0.33043478260869563,0.33043478260869563,1.0,False,False
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,asset_ma50_btc_ma100,,30,,50.0,btc_ma,100,BTC_BH_bull__asset_ma50_btc_ma100,0.2307833087454192,0.04494389195368509,0.22782520794063035,0.30605544641252286,0.4782919593748767,-0.25045167415145786,0.17945135366316525,0.10526315789473684,5.716357308584687,1.0,0.21217391304347827,0.21217391304347827,1.0,False,False
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,asset_ma100_btc_ma100,,30,,100.0,btc_ma,100,BTC_BH_bull__asset_ma100_btc_ma100,0.4422247379809745,0.08061245068618383,0.2666964142104501,0.4231494167105566,0.6704883753328412,-0.4210666244465193,0.1914482079698117,0.19298245614035087,4.869489559164733,1.0,0.33043478260869563,0.33043478260869563,1.0,False,False
