,BTC_BH__always_on,ETH_BH__always_on,TOP20_EQ__always_on,TOP20_MOM_top4_monthly__always_on,TOP20_MOM_top4_biweekly__always_on,TOP20_MOM_top6_monthly__always_on,TOP20_MOM_top6_biweekly__always_on,TOP20_MOM_top8_monthly__always_on,TOP20_MOM_top8_biweekly__always_on,TOP20_SECTOR_top2_monthly__always_on,TOP20_SECTOR_top2_biweekly__always_on,TOP20_SECTOR_top3_monthly__always_on,TOP20_SECTOR_top3_biweekly__always_on,TOP20_SECTOR_top4_monthly__always_on,TOP20_SECTOR_top4_biweekly__always_on,BTC_BH__bull_only,ETH_BH__bull_only,TOP20_EQ__bull_only,TOP20_MOM_top4_monthly__bull_only,TOP20_MOM_top4_biweekly__bull_only,TOP20_MOM_top6_monthly__bull_only,TOP20_MOM_top6_biweekly__bull_only,TOP20_MOM_top8_monthly__bull_only,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top2_monthly__bull_only,TOP20_SECTOR_top2_biweekly__bull_only,TOP20_SECTOR_top3_monthly__bull_only,TOP20_SECTOR_top3_biweekly__bull_only,TOP20_SECTOR_top4_monthly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only
2021-10-14,-0.026872003573613634,-0.09257734524966432,-0.0906099931542369,-0.08930509603589365,-0.04076122798670534,-0.05466289926595036,-0.06361203508837321,-0.03840637827568427,-0.02266326470999014,-0.038987367648283255,-0.10991325389197037,-0.02016960981883187,-0.12347897936608154,-0.012431602664974006,-0.07920081320912731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15,0.0,-0.07416431706885163,-0.08590037684334573,-0.1049330536545009,-0.062459222340913834,-0.059917829091532426,-0.08858199576081804,-0.039678048706007885,-0.030584674372664433,-0.09234431982181135,-0.1703526737732446,-0.0430132196767794,-0.14810588977872663,-0.03507545280093172,-0.09771052204362085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-16,-0.013085685716583195,-0.08339117572438692,-0.08542244905356888,-0.10553584257378645,-0.06268375398276227,-0.0662828684102571,-0.08411667749715679,-0.047279298999288843,-0.034887843626671855,-0.09759516979717653,-0.16890045537196685,-0.052754493796573376,-0.14703710574462603,-0.032994744774221596,-0.10103415481703626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-17,-0.002665479559361139,-0.07931029530734723,-0.09767948958255768,-0.11122897225034978,-0.04527289193955053,-0.07412176704404538,-0.08041141886779224,-0.05854115915428215,-0.03164119851402347,-0.10127678236243098,-0.16036906301549947,-0.05194529801060255,-0.1367137401199442,-0.04169457528827092,-0.09039827262116273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-18,0.0,-0.10336953868100274,-0.10410337084044385,-0.12551723677865978,-0.04618678617002825,-0.08944791205661828,-0.08508965375248867,-0.07306674846406602,-0.0399729268846446,-0.11606852310575222,-0.16035502258797363,-0.053554609029014766,-0.1342225826209248,-0.0450084330740379,-0.08146350318156659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-19,0.0,-0.07194077577417146,-0.09839219531778276,-0.12727378115761478,-0.05008909380859383,-0.0857373909550243,-0.0859421246412313,-0.07016948716538485,-0.04093884049491181,-0.11653212564623461,-0.1657794503361676,-0.051143236051731655,-0.13787941768088674,-0.040080637180631595,-0.08278714438617818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-20,0.0,-0.003717071722970089,-0.04955435415946974,-0.06824017922287651,0.0,-0.026711727761932758,-0.03095595693149278,-0.014596312796190336,0.0,-0.0668466416983704,-0.12896187487542365,-0.0010318228986540001,-0.08698304050639483,0.0,-0.03632958751704163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21,-0.05660409366592645,-0.027587230314838784,-0.07498124040508192,-0.0659215669406662,-0.00524044492928033,-0.039600220546584186,-0.04226344384292069,-0.03294487635855747,-0.01659087730247588,-0.10169757000584834,-0.18137573290439135,-0.031421045616002785,-0.10643260028480295,-0.03224308077355542,-0.06669397672678967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-22,-0.08069293688585866,-0.049322406307294675,-0.06372308868570897,-0.011598205046302157,0.0,0.0,-0.020197829707989445,-0.0003649462513509727,0.0,-0.032243376201305685,-0.15788971729460244,0.0,-0.08563778099541364,0.0,-0.053367364635925396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,-0.0713095617123154,-0.0021684912949203605,-0.04923851353251618,-0.0158982444266208,-0.005090124275021868,-0.00014943412181955829,-0.014293598036448363,0.0,0.0,-0.05765025131717638,-0.16935162227140288,-0.00960110562520633,-0.08989927823918087,0.0,-0.04809740672605378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-24,-0.0781184537894144,-0.022963030334944068,-0.06108065948589858,-0.030779802797165745,-0.017943657712854555,-0.022921832662506025,-0.027446688942613484,-0.02122511339739719,-0.01965136878251339,-0.07392872629117031,-0.18304792814686377,-0.023299574241678944,-0.10595466990231706,-0.019307966782454056,-0.06748033538078246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
