coin_id,price,market_cap,volume_usd,history_days,symbol,name,sector,rebalance_date,universe_rank
solana,209.54,120565905824.0332,514053398.69,1303,SOL,Solana,Smart Contract Platform / L1,2024-11-14,3
binancecoin,622.69,83918149134.17474,45030551.06,1303,BNB,BNB,Exchange / Trading Infrastructure,2024-11-14,4
dogecoin,0.3626,55817416848.6295,884490409.98,1303,DOGE,Dogecoin,Meme,2024-11-14,5
ripple,0.7737,47636700258.50162,697386131.53,1303,XRP,XRP,Payments,2024-11-14,6
cardano,0.579,21399064311.35218,67851911.64,1303,ADA,Cardano,Smart Contract Platform / L1,2024-11-14,7
shiba-inu,2.342e-05,13786175423.131792,199443697.27,1303,SHIB,Shiba Inu,Meme,2024-11-14,8
avalanche-2,31.19,13446863776.467697,38599615.66,1303,AVAX,Avalanche,Smart Contract Platform / L1,2024-11-14,9
sui,3.352,13237739299.188747,797184663.76,1303,SUI,Sui,Smart Contract Platform / L1,2024-11-14,10
the-open-network,5.236,13054190379.372856,191892406.64,1303,TON,Toncoin,Smart Contract Platform / L1,2024-11-14,11
chainlink,12.99,9441123865.146587,42443152.41,1303,LINK,Chainlink,Oracle / Middleware,2024-11-14,12
pepe,2.063e-05,8670552714.85056,95435381.79,1303,PEPE,Pepe,Meme,2024-11-14,13
near,5.411,6998967902.215232,25490740.44,1303,NEAR,NEAR Protocol,Smart Contract Platform / L1,2024-11-14,14
crypto-com-chain,0.1505,6553990527.717002,32143828.97,1303,CRO,Cronos,Smart Contract Platform / L1,2024-11-14,15
litecoin,82.34,6344336301.977586,108586292.18,1303,LTC,Litecoin,Payments,2024-11-14,16
bittensor,494.81,4756592326.0981865,153332791.59,1303,TAO,Bittensor,Smart Contract Platform / L1,2024-11-14,17
stellar,0.1311,4347887839.64482,38056820.49,1303,XLM,Stellar,Payments,2024-11-14,18
arbitrum,0.5801,3512946982.248626,151182492.4,1303,ARB,Arbitrum,Smart Contract Platform / L1,2024-11-14,19
render-token,6.568,3407815390.7407155,122454394.15,1303,RENDER,Render,Oracle / Middleware,2024-11-14,20
bitcoin,95670.41,1915167149403.6797,2311939499.68,1317,BTC,Bitcoin,Store of Value,2024-11-28,1
ethereum,3579.62,432083819545.70154,2431980739.66,1317,ETH,Ethereum,Smart Contract Platform / L1,2024-11-28,2
solana,237.63,136728434671.01752,208985240.69,1317,SOL,Solana,Smart Contract Platform / L1,2024-11-28,3
ripple,1.543,95002492566.71577,495364955.6,1317,XRP,XRP,Payments,2024-11-28,4
binancecoin,654.0,88137708223.59485,25459287.38,1317,BNB,BNB,Exchange / Trading Infrastructure,2024-11-28,5
dogecoin,0.4017,61836338522.04764,276615441.73,1317,DOGE,Dogecoin,Meme,2024-11-28,6
cardano,1.032,38141337425.41529,68057155.6,1317,ADA,Cardano,Smart Contract Platform / L1,2024-11-28,7
avalanche-2,42.78,18443630405.812378,36347761.2,1317,AVAX,Avalanche,Smart Contract Platform / L1,2024-11-28,8
stellar,0.4998,16575700551.14021,179279959.26,1317,XLM,Stellar,Payments,2024-11-28,9
the-open-network,6.436,16045983438.052654,186659315.81,1317,TON,Toncoin,Smart Contract Platform / L1,2024-11-28,10
shiba-inu,2.548e-05,14998793756.67797,43518739.44,1317,SHIB,Shiba Inu,Meme,2024-11-28,11
polkadot,8.612,14479722634.068195,31288071.83,1317,DOT,Polkadot,Smart Contract Platform / L1,2024-11-28,12
sui,3.444,13601066272.794167,440201005.68,1317,SUI,Sui,Smart Contract Platform / L1,2024-11-28,13
chainlink,17.94,13038780765.260183,53840871.94,1317,LINK,Chainlink,Oracle / Middleware,2024-11-28,14
near,7.016,9074987766.02145,27105553.48,1317,NEAR,NEAR Protocol,Smart Contract Platform / L1,2024-11-28,15
uniswap,12.76,8084196607.636842,32840725.8,1317,UNI,Uniswap,DeFi,2024-11-28,16
litecoin,95.57,7363714116.832619,30031190.45,1317,LTC,Litecoin,Payments,2024-11-28,17
hedera-hashgraph,0.1448,6271692954.443769,38081656.3,1317,HBAR,Hedera,Payments,2024-11-28,18
bittensor,595.38,5723368442.659482,185209679.18,1317,TAO,Bittensor,Smart Contract Platform / L1,2024-11-28,19
arbitrum,0.9134,5531332138.572479,200218379.78,1317,ARB,Arbitrum,Smart Contract Platform / L1,2024-11-28,20
bitcoin,96473.51,1931243914807.8008,1215861238.63,1319,BTC,Bitcoin,Store of Value,2024-11-30,1
ethereum,3706.22,447365277229.6138,2207693328.33,1319,ETH,Ethereum,Smart Contract Platform / L1,2024-11-30,2
solana,237.75,136797480718.06766,206542138.89,1319,SOL,Solana,Smart Contract Platform / L1,2024-11-30,3
ripple,1.953,120246187934.41083,1399344545.01,1319,XRP,XRP,Payments,2024-11-30,4
dogecoin,0.4218,64930464497.385345,341047483.81,1319,DOGE,Dogecoin,Meme,2024-11-30,5
cardano,1.079,39878394459.3247,127646386.55,1319,ADA,Cardano,Smart Contract Platform / L1,2024-11-30,6
avalanche-2,44.85,19336064135.12588,39537779.54,1319,AVAX,Avalanche,Smart Contract Platform / L1,2024-11-30,7
stellar,0.5255,17428032492.245255,215074835.66,1319,XLM,Stellar,Payments,2024-11-30,8
the-open-network,6.828,17023302503.888056,175764510.78,1319,TON,Toncoin,Smart Contract Platform / L1,2024-11-30,9
shiba-inu,2.674e-05,15740492349.041168,83055743.03,1319,SHIB,Shiba Inu,Meme,2024-11-30,10
polkadot,8.951,15049697781.879288,31133349.85,1319,DOT,Polkadot,Smart Contract Platform / L1,2024-11-30,11
chainlink,19.01,13816456095.18373,65110764.1,1319,LINK,Chainlink,Oracle / Middleware,2024-11-30,12
sui,3.479,13739288491.01362,280275248.1,1319,SUI,Sui,Smart Contract Platform / L1,2024-11-30,13
bitcoin-cash,526.73,10546807080.677883,28797929.52,1319,BCH,Bitcoin Cash,Payments,2024-11-30,14
near,7.011,9068520414.420809,26116346.18,1319,NEAR,NEAR Protocol,Smart Contract Platform / L1,2024-11-30,15
uniswap,12.79,8103203339.472978,25591820.78,1319,UNI,Uniswap,DeFi,2024-11-30,16
litecoin,102.78,7919248058.261553,43609887.1,1319,LTC,Litecoin,Payments,2024-11-30,17
hedera-hashgraph,0.1703,7376169268.934903,99635474.95,1319,HBAR,Hedera,Payments,2024-11-30,18
bittensor,678.48,6522206021.323534,209645311.51,1319,TAO,Bittensor,Smart Contract Platform / L1,2024-11-30,19
arbitrum,0.9724,5888622040.231968,189817889.52,1319,ARB,Arbitrum,Smart Contract Platform / L1,2024-11-30,20
bitcoin,100041.98,2002678922953.2925,4765401240.36,1331,BTC,Bitcoin,Store of Value,2024-12-12,1
ethereum,3882.65,468661545627.5019,3885860560.96,1331,ETH,Ethereum,Smart Contract Platform / L1,2024-12-12,2
ripple,2.339,144012203573.2652,975868948.89,1331,XRP,XRP,Payments,2024-12-12,3
solana,227.01,130617859507.08112,345582057.59,1331,SOL,Solana,Smart Contract Platform / L1,2024-12-12,4
dogecoin,0.4062,62529053292.64563,242623120.66,1331,DOGE,Dogecoin,Meme,2024-12-12,5
cardano,1.123,41504575512.34628,151169611.92,1331,ADA,Cardano,Smart Contract Platform / L1,2024-12-12,6
tron,0.2968,28143332513.850277,79040413.55,1331,TRX,TRON,Smart Contract Platform / L1,2024-12-12,7
avalanche-2,53.14,22910110326.434544,104389076.23,1331,AVAX,Avalanche,Smart Contract Platform / L1,2024-12-12,8
chainlink,29.11,21157129770.162983,328685438.99,1331,LINK,Chainlink,Oracle / Middleware,2024-12-12,9
sui,4.621,18249282011.20263,1273200600.05,1331,SUI,Sui,Smart Contract Platform / L1,2024-12-12,10
shiba-inu,2.814e-05,16564601896.111385,62589144.01,1331,SHIB,Shiba Inu,Meme,2024-12-12,11
the-open-network,6.342,15811626315.122736,134306179.05,1331,TON,Toncoin,Smart Contract Platform / L1,2024-12-12,12
polkadot,9.065,15241370840.435228,49234077.74,1331,DOT,Polkadot,Smart Contract Platform / L1,2024-12-12,13
stellar,0.4251,14098299928.550825,103726398.16,1331,XLM,Stellar,Payments,2024-12-12,14
hedera-hashgraph,0.2915,12625680222.516289,172164945.45,1331,HBAR,Hedera,Payments,2024-12-12,15
uniswap,17.71,11220307360.599411,44360486.97,1331,UNI,Uniswap,DeFi,2024-12-12,16
litecoin,119.3,9192121943.477362,97313730.05,1331,LTC,Litecoin,Payments,2024-12-12,17
near,6.911,8939173382.407959,26771483.42,1331,NEAR,NEAR Protocol,Smart Contract Platform / L1,2024-12-12,18
internet-computer,13.67,7544782011.061857,28664683.06,1331,ICP,Internet Computer,Smart Contract Platform / L1,2024-12-12,19
arbitrum,1.027,6219266593.29312,243115109.26,1331,ARB,Arbitrum,Smart Contract Platform / L1,2024-12-12,20
bitcoin,95680.19,1915362929213.98,3704007593.19,1345,BTC,Bitcoin,Store of Value,2024-12-26,1
ethereum,3331.04,402078568747.3848,2568515605.11,1345,ETH,Ethereum,Smart Contract Platform / L1,2024-12-26,2
ripple,2.154,132621755663.45157,383093858.79,1345,XRP,XRP,Payments,2024-12-26,3
solana,188.24,108310232472.63536,190117501.71,1345,SOL,Solana,Smart Contract Platform / L1,2024-12-26,4
dogecoin,0.3124,48089798741.06966,107090222.96,1345,DOGE,Dogecoin,Meme,2024-12-26,5
cardano,0.8602,31791839586.571926,38617604.74,1345,ADA,Cardano,Smart Contract Platform / L1,2024-12-26,6
tron,0.2537,24056480656.212315,32486255.87,1345,TRX,TRON,Smart Contract Platform / L1,2024-12-26,7
sui,4.198,16578767773.864668,375774760.98,1345,SUI,Sui,Smart Contract Platform / L1,2024-12-26,8
chainlink,22.65,16462005815.671299,52011180.74,1345,LINK,Chainlink,Oracle / Middleware,2024-12-26,9
avalanche-2,37.3,16081052223.861656,31911802.51,1345,AVAX,Avalanche,Smart Contract Platform / L1,2024-12-26,10
the-open-network,5.727,14278332372.549341,74592298.42,1345,TON,Toncoin,Smart Contract Platform / L1,2024-12-26,11
shiba-inu,2.157e-05,12697173521.646147,29766041.72,1345,SHIB,Shiba Inu,Meme,2024-12-26,12
hedera-hashgraph,0.2843,12313828086.65997,96664270.5,1345,HBAR,Hedera,Payments,2024-12-26,13
stellar,0.3543,11750241507.140808,48842826.7,1345,XLM,Stellar,Payments,2024-12-26,14
litecoin,102.12,7868394743.234772,30807032.06,1345,LTC,Litecoin,Payments,2024-12-26,15
pepe,1.738e-05,7304614938.638037,39376128.55,1345,PEPE,Pepe,Meme,2024-12-26,16
arbitrum,0.7527,4558171338.628756,64983241.32,1345,ARB,Arbitrum,Smart Contract Platform / L1,2024-12-26,17
bittensor,471.84,4535782468.31343,64001696.83,1345,TAO,Bittensor,Smart Contract Platform / L1,2024-12-26,18
optimism,1.778,3786557798.431338,51543931.29,1345,OP,Optimism,Smart Contract Platform / L1,2024-12-26,19
render-token,7.111,3689551650.9679093,37321966.06,1345,RENDER,Render,Oracle / Middleware,2024-12-26,20
bitcoin,93391.98,1869556659303.179,3659994868.24,1350,BTC,Bitcoin,Store of Value,2024-12-31,1
ethereum,3331.15,402091846475.2303,2216564705.88,1350,ETH,Ethereum,Smart Contract Platform / L1,2024-12-31,2
ripple,2.08,128065576499.52612,376858119.76,1350,XRP,XRP,Payments,2024-12-31,3
solana,188.87,108672724219.64853,261197641.36,1350,SOL,Solana,Smart Contract Platform / L1,2024-12-31,4
dogecoin,0.3154,48551608588.13499,111968664.98,1350,DOGE,Dogecoin,Meme,2024-12-31,5
cardano,0.8435,31174629959.629646,38365582.99,1350,ADA,Cardano,Smart Contract Platform / L1,2024-12-31,6
sui,4.116,16254932862.60766,319204043.45,1350,SUI,Sui,Smart Contract Platform / L1,2024-12-31,7
chainlink,19.97,14514183493.993637,54784019.95,1350,LINK,Chainlink,Oracle / Middleware,2024-12-31,8
the-open-network,5.499,13709891691.400177,53630114.06,1350,TON,Toncoin,Smart Contract Platform / L1,2024-12-31,9
hedera-hashgraph,0.2684,11625154619.977264,64017214.06,1350,HBAR,Hedera,Payments,2024-12-31,10
stellar,0.332,11010669433.73059,33128568.17,1350,XLM,Stellar,Payments,2024-12-31,11
pepe,1.991e-05,8367944961.35117,110430373.39,1350,PEPE,Pepe,Meme,2024-12-31,12
litecoin,103.07,7941592696.682411,29932870.91,1350,LTC,Litecoin,Payments,2024-12-31,13
arbitrum,0.7209,4365598137.395336,47097812.3,1350,ARB,Arbitrum,Smart Contract Platform / L1,2024-12-31,14
bittensor,440.41,4233646907.5744276,58528215.8,1350,TAO,Bittensor,Smart Contract Platform / L1,2024-12-31,15
bitget-token,5.979,4184416056.857409,614137523.52,1350,BGB,Bitget Token,Exchange / Trading Infrastructure,2024-12-31,16
optimism,1.75,3726926966.959978,56465073.86,1350,OP,Optimism,Smart Contract Platform / L1,2024-12-31,17
render-token,6.78,3517811868.030154,36784406.73,1350,RENDER,Render,Oracle / Middleware,2024-12-31,18
htx-dao,2.43e-06,2200829939.3225093,30332919.94,1350,HTX,HTX DAO,Exchange / Trading Infrastructure,2024-12-31,19
bitcoin,92548.12,1852663944505.6172,4696698492.32,1359,BTC,Bitcoin,Store of Value,2025-01-09,1
ethereum,3219.05,388560634734.5782,2966166459.79,1359,ETH,Ethereum,Smart Contract Platform / L1,2025-01-09,2
ripple,2.273,139948584318.9533,521153174.92,1359,XRP,XRP,Payments,2025-01-09,3
solana,184.99,106440235365.02771,287508711.18,1359,SOL,Solana,Smart Contract Platform / L1,2025-01-09,4
dogecoin,0.321,49413653635.99027,202443603.97,1359,DOGE,Dogecoin,Meme,2025-01-09,5
cardano,0.9045,33429108237.682293,90861875.1,1359,ADA,Cardano,Smart Contract Platform / L1,2025-01-09,6
tron,0.24,22757411736.26707,40629604.13,1359,TRX,TRON,Smart Contract Platform / L1,2025-01-09,7
sui,4.751,18762678821.732025,626420023.07,1359,SUI,Sui,Smart Contract Platform / L1,2025-01-09,8
avalanche-2,36.2,15606812077.849653,29616622.18,1359,AVAX,Avalanche,Smart Contract Platform / L1,2025-01-09,9
chainlink,19.64,14274339700.65273,52210846.29,1359,LINK,Chainlink,Oracle / Middleware,2025-01-09,10
stellar,0.3914,12980650651.693233,82723315.56,1359,XLM,Stellar,Payments,2025-01-09,11
the-open-network,5.2,12964436587.612463,74547715.94,1359,TON,Toncoin,Smart Contract Platform / L1,2025-01-09,12
shiba-inu,2.105e-05,12391075689.877209,29086091.64,1359,SHIB,Shiba Inu,Meme,2025-01-09,13
hedera-hashgraph,0.2688,11642479738.635946,91496517.34,1359,HBAR,Hedera,Payments,2025-01-09,14
litecoin,102.25,7878411305.285501,31807345.15,1359,LTC,Litecoin,Payments,2025-01-09,15
pepe,1.701e-05,7149108176.423074,38865381.08,1359,PEPE,Pepe,Meme,2025-01-09,16
arbitrum,0.7432,4500641608.700533,92979404.47,1359,ARB,Arbitrum,Smart Contract Platform / L1,2025-01-09,17
bitget-token,6.345,4440561946.941003,326304083.66,1359,BGB,Bitget Token,Exchange / Trading Infrastructure,2025-01-09,18
aave,281.12,4265927240.0805326,26698698.24,1359,AAVE,Aave,DeFi,2025-01-09,19
bittensor,432.41,4156743169.5562277,82318834.35,1359,TAO,Bittensor,Smart Contract Platform / L1,2025-01-09,20
bitcoin,103933.88,2080588477524.703,9801561614.73,1373,BTC,Bitcoin,Store of Value,2025-01-23,1
ethereum,3338.7,403003181431.89325,3870959343.56,1373,ETH,Ethereum,Smart Contract Platform / L1,2025-01-23,2
ripple,3.12,192098364749.28918,809969064.31,1373,XRP,XRP,Payments,2025-01-23,3
solana,253.13,145646882414.9925,835751567.95,1373,SOL,Solana,Smart Contract Platform / L1,2025-01-23,4
binancecoin,690.02,92992020532.79039,25377066.79,1373,BNB,BNB,Exchange / Trading Infrastructure,2025-01-23,5
dogecoin,0.3522,54216476045.469696,189647986.1,1373,DOGE,Dogecoin,Meme,2025-01-23,6
cardano,0.9865,36459718381.94979,86491144.4,1373,ADA,Cardano,Smart Contract Platform / L1,2025-01-23,7
tron,0.2526,23952175852.42109,48094418.25,1373,TRX,TRON,Smart Contract Platform / L1,2025-01-23,8
chainlink,25.67,18656939924.427475,105489170.98,1373,LINK,Chainlink,Oracle / Middleware,2025-01-23,9
sui,4.303,16993434428.523026,402298676.22,1373,SUI,Sui,Smart Contract Platform / L1,2025-01-23,10
avalanche-2,35.56,15330890538.351759,28718199.43,1373,AVAX,Avalanche,Smart Contract Platform / L1,2025-01-23,11
stellar,0.431,14293971463.668325,77170834.4,1373,XLM,Stellar,Payments,2025-01-23,12
hedera-hashgraph,0.3281,14210928579.785915,121524495.88,1373,HBAR,Hedera,Payments,2025-01-23,13
the-open-network,5.125,12777449521.444975,84888469.83,1373,TON,Toncoin,Smart Contract Platform / L1,2025-01-23,14
shiba-inu,2.014e-05,11855404484.281567,30019617.41,1373,SHIB,Shiba Inu,Meme,2025-01-23,15
litecoin,116.45,8972528083.134441,48225199.01,1373,LTC,Litecoin,Payments,2025-01-23,16
pepe,1.533e-05,6443023418.257832,47119051.0,1373,PEPE,Pepe,Meme,2025-01-23,17
aave,337.47,5121024707.27795,49007169.48,1373,AAVE,Aave,DeFi,2025-01-23,18
bitget-token,7.193,5034036577.5172,242275010.75,1373,BGB,Bitget Token,Exchange / Trading Infrastructure,2025-01-23,19
arbitrum,0.7203,4361964680.768291,71379759.32,1373,ARB,Arbitrum,Smart Contract Platform / L1,2025-01-23,20
bitcoin,102412.41,2050131104520.8325,4378171064.39,1381,BTC,Bitcoin,Store of Value,2025-01-31,1
ethereum,3300.04,398336663627.3116,3137634613.96,1381,ETH,Ethereum,Smart Contract Platform / L1,2025-01-31,2
ripple,3.035,186864915709.6451,449217410.74,1381,XRP,XRP,Payments,2025-01-31,3
solana,231.71,133322163016.54451,368392788.3,1381,SOL,Solana,Smart Contract Platform / L1,2025-01-31,4
dogecoin,0.3289,50629752899.92898,98005746.43,1381,DOGE,Dogecoin,Meme,2025-01-31,5
cardano,0.9423,34826145596.86902,48807656.32,1381,ADA,Cardano,Smart Contract Platform / L1,2025-01-31,6
chainlink,25.15,18279004250.072105,80067306.05,1381,LINK,Chainlink,Oracle / Middleware,2025-01-31,7
sui,4.088,16144355088.0321,414874638.47,1381,SUI,Sui,Smart Contract Platform / L1,2025-01-31,8
stellar,0.4139,13726855658.497263,57377096.83,1381,XLM,Stellar,Payments,2025-01-31,9
hedera-hashgraph,0.3066,13279703451.881626,59696256.65,1381,HBAR,Hedera,Payments,2025-01-31,10
the-open-network,4.826,12031994417.657257,59360978.76,1381,TON,Toncoin,Smart Contract Platform / L1,2025-01-31,11
litecoin,128.02,9864002105.649387,87199811.05,1381,LTC,Litecoin,Payments,2025-01-31,12
uniswap,11.77,7456974457.044328,31889313.8,1381,UNI,Uniswap,DeFi,2025-01-31,13
pepe,1.387e-05,5829402140.328513,63155220.55,1381,PEPE,Pepe,Meme,2025-01-31,14
aave,332.46,5044999182.687727,53530686.87,1381,AAVE,Aave,DeFi,2025-01-31,15
bitget-token,6.962,4872370728.8578825,212726729.31,1381,BGB,Bitget Token,Exchange / Trading Infrastructure,2025-01-31,16
bittensor,449.26,4318721667.757061,97412477.54,1381,TAO,Bittensor,Smart Contract Platform / L1,2025-01-31,17
arbitrum,0.6411,3882348405.9982667,72631440.7,1381,ARB,Arbitrum,Smart Contract Platform / L1,2025-01-31,18
optimism,1.428,3041172405.039342,73171523.39,1381,OP,Optimism,Smart Contract Platform / L1,2025-01-31,19
render-token,5.852,3036317854.2348766,32596579.59,1381,RENDER,Render,Oracle / Middleware,2025-01-31,20
bitcoin,96564.27,1933060783476.8062,4349625340.99,1387,BTC,Bitcoin,Store of Value,2025-02-06,1
ethereum,2686.96,324333851013.9396,3877331053.84,1387,ETH,Ethereum,Smart Contract Platform / L1,2025-02-06,2
ripple,2.326,143211793720.14316,670801385.49,1387,XRP,XRP,Payments,2025-02-06,3
solana,189.57,109075492827.44095,382843591.01,1387,SOL,Solana,Smart Contract Platform / L1,2025-02-06,4
dogecoin,0.2479,38160887029.16507,96575623.29,1387,DOGE,Dogecoin,Meme,2025-02-06,5
cardano,0.7053,26066943106.73004,51895805.86,1387,ADA,Cardano,Smart Contract Platform / L1,2025-02-06,6
tron,0.2316,21960902325.497723,28832406.16,1387,TRX,TRON,Smart Contract Platform / L1,2025-02-06,7
chainlink,18.59,13511200358.204391,57346347.36,1387,LINK,Chainlink,Oracle / Middleware,2025-02-06,8
sui,3.136,12384710752.462982,496015664.74,1387,SUI,Sui,Smart Contract Platform / L1,2025-02-06,9
stellar,0.3183,10556313496.254358,49873485.36,1387,XLM,Stellar,Payments,2025-02-06,10
hedera-hashgraph,0.2287,9905636593.10283,73393947.93,1387,HBAR,Hedera,Payments,2025-02-06,11
the-open-network,3.742,9329408021.316505,55016748.98,1387,TON,Toncoin,Smart Contract Platform / L1,2025-02-06,12
litecoin,101.72,7837574552.309449,77219586.57,1387,LTC,Litecoin,Payments,2025-02-06,13
bitget-token,6.737,4714903993.150755,318180556.1,1387,BGB,Bitget Token,Exchange / Trading Infrastructure,2025-02-06,14
pepe,9.22e-06,3875060398.978291,32286124.05,1387,PEPE,Pepe,Meme,2025-02-06,15
bittensor,325.94,3133250546.2065096,112844661.96,1387,TAO,Bittensor,Smart Contract Platform / L1,2025-02-06,16
arbitrum,0.4455,2697841545.581388,54795926.12,1387,ARB,Arbitrum,Smart Contract Platform / L1,2025-02-06,17
optimism,1.038,2210600109.5454044,39873133.05,1387,OP,Optimism,Smart Contract Platform / L1,2025-02-06,18
render-token,4.189,2173468129.0823474,37969728.29,1387,RENDER,Render,Oracle / Middleware,2025-02-06,19
bitcoin,98345.66,1968721335242.7722,2057024374.7,1401,BTC,Bitcoin,Store of Value,2025-02-20,1
ethereum,2738.98,330613009218.65607,841013806.86,1401,ETH,Ethereum,Smart Contract Platform / L1,2025-02-20,2
ripple,2.689,165561699618.85852,442966984.8,1401,XRP,XRP,Payments,2025-02-20,3
solana,176.07,101307812534.30145,244627512.26,1401,SOL,Solana,Smart Contract Platform / L1,2025-02-20,4
dogecoin,0.2548,39223049677.41534,41944888.46,1401,DOGE,Dogecoin,Meme,2025-02-20,5
cardano,0.8038,29707371145.880627,40348797.52,1401,ADA,Cardano,Smart Contract Platform / L1,2025-02-20,6
sui,3.451,13628710716.438057,302020711.54,1401,SUI,Sui,Smart Contract Platform / L1,2025-02-20,7
chainlink,18.29,13293160546.076294,29777256.93,1401,LINK,Chainlink,Oracle / Middleware,2025-02-20,8
stellar,0.3446,11428544237.540848,28074840.66,1401,XLM,Stellar,Payments,2025-02-20,9
litecoin,130.87,10083595965.992308,110270298.56,1401,LTC,Litecoin,Payments,2025-02-20,10
hedera-hashgraph,0.2222,9624103414.89921,38039158.73,1401,HBAR,Hedera,Payments,2025-02-20,11
the-open-network,3.603,8982858658.686096,43126277.91,1401,TON,Toncoin,Smart Contract Platform / L1,2025-02-20,12
bittensor,465.5,4474836255.934007,187286062.71,1401,TAO,Bittensor,Smart Contract Platform / L1,2025-02-20,13
bitget-token,4.531,3171030131.062204,266705309.93,1401,BGB,Bitget Token,Exchange / Trading Infrastructure,2025-02-20,14
arbitrum,0.4908,2972167520.9233336,49677600.03,1401,ARB,Arbitrum,Smart Contract Platform / L1,2025-02-20,15
optimism,1.163,2476809178.613974,32776397.32,1401,OP,Optimism,Smart Contract Platform / L1,2025-02-20,16
bitcoin,84322.57,1688001713563.1826,6502539275.13,1409,BTC,Bitcoin,Store of Value,2025-02-28,1
ethereum,2236.53,269963969619.2747,2863531712.08,1409,ETH,Ethereum,Smart Contract Platform / L1,2025-02-28,2
ripple,2.145,132067625765.13632,950034489.48,1409,XRP,XRP,Payments,2025-02-28,3
solana,148.11,85220083571.62146,532786311.92,1409,SOL,Solana,Smart Contract Platform / L1,2025-02-28,4
dogecoin,0.2017,31049015384.358994,134347863.61,1409,DOGE,Dogecoin,Meme,2025-02-28,5
cardano,0.6327,23383744369.24443,65169623.9,1409,ADA,Cardano,Smart Contract Platform / L1,2025-02-28,6
tron,0.2333,22122100658.629616,39363323.96,1409,TRX,TRON,Smart Contract Platform / L1,2025-02-28,7
sui,2.83,11176253644.601479,478306945.59,1409,SUI,Sui,Smart Contract Platform / L1,2025-02-28,8
chainlink,14.81,10763898725.390373,50728187.28,1409,LINK,Chainlink,Oracle / Middleware,2025-02-28,9
litecoin,128.0,9862461096.10312,144019297.27,1409,LTC,Litecoin,Payments,2025-02-28,10
stellar,0.2863,9495044153.24418,34624337.9,1409,XLM,Stellar,Payments,2025-02-28,11
hedera-hashgraph,0.2134,9242950804.408152,81673906.4,1409,HBAR,Hedera,Payments,2025-02-28,12
the-open-network,3.328,8297239416.071975,76784664.25,1409,TON,Toncoin,Smart Contract Platform / L1,2025-02-28,13
whitebit,26.64,5686547496.916934,43913461.51,1409,WBT,WhiteBIT Coin,Exchange / Trading Infrastructure,2025-02-28,14
bittensor,326.28,3136518955.072283,148505346.85,1409,TAO,Bittensor,Smart Contract Platform / L1,2025-02-28,15
bitget-token,4.022,2814805382.2847466,320119801.77,1409,BGB,Bitget Token,Exchange / Trading Infrastructure,2025-02-28,16
arbitrum,0.4215,2552503280.4995623,100328354.3,1409,ARB,Arbitrum,Smart Contract Platform / L1,2025-02-28,17
optimism,1.08,2300046356.752444,56614091.08,1409,OP,Optimism,Smart Contract Platform / L1,2025-02-28,18
render-token,3.817,1980455442.5178611,33257758.49,1409,RENDER,Render,Oracle / Middleware,2025-02-28,19
bitcoin,89931.91,1800291644147.1116,3512025157.48,1415,BTC,Bitcoin,Store of Value,2025-03-06,1
ethereum,2202.6,265868394112.04605,1241687549.9,1415,ETH,Ethereum,Smart Contract Platform / L1,2025-03-06,2
ripple,2.6,160081970624.40765,777095869.02,1415,XRP,XRP,Payments,2025-03-06,3
solana,143.3,82452487852.36214,331232423.98,1415,SOL,Solana,Smart Contract Platform / L1,2025-03-06,4
cardano,0.9065,33503025558.27418,214960807.91,1415,ADA,Cardano,Smart Contract Platform / L1,2025-03-06,5
dogecoin,0.2015,31018228061.22131,84050069.92,1415,DOGE,Dogecoin,Meme,2025-03-06,6
chainlink,17.05,12391929322.613497,88525159.27,1415,LINK,Chainlink,Oracle / Middleware,2025-03-06,7
sui,2.736,10805028258.526377,563520128.73,1415,SUI,Sui,Smart Contract Platform / L1,2025-03-06,8
hedera-hashgraph,0.2377,10295451762.923231,58468186.97,1415,HBAR,Hedera,Payments,2025-03-06,9
stellar,0.2961,9820057889.541046,28133456.18,1415,XLM,Stellar,Payments,2025-03-06,10
litecoin,103.41,7967789858.968935,81632477.94,1415,LTC,Litecoin,Payments,2025-03-06,11
bitcoin-cash,394.96,7908353282.677153,32181789.87,1415,BCH,Bitcoin Cash,Payments,2025-03-06,12
the-open-network,3.038,7574222760.224357,44221740.95,1415,TON,Toncoin,Smart Contract Platform / L1,2025-03-06,13
crypto-com-chain,0.08883,3868378595.1966867,35857524.2,1415,CRO,Cronos,Smart Contract Platform / L1,2025-03-06,14
bitget-token,4.73,3310300710.643175,230883977.49,1415,BGB,Bitget Token,Exchange / Trading Infrastructure,2025-03-06,15
aave,208.5,3163936502.4074807,39635541.82,1415,AAVE,Aave,DeFi,2025-03-06,16
bittensor,287.94,2767957790.62006,77941583.11,1415,TAO,Bittensor,Smart Contract Platform / L1,2025-03-06,17
arbitrum,0.4035,2443499581.6881933,60452106.58,1415,ARB,Arbitrum,Smart Contract Platform / L1,2025-03-06,18
optimism,0.9543,2032346516.89709,32230462.12,1415,OP,Optimism,Smart Contract Platform / L1,2025-03-06,19
render-token,3.809,1976304632.0541089,38180381.89,1415,RENDER,Render,Oracle / Middleware,2025-03-06,20
bitcoin,84178.31,1685113861269.323,2135028136.81,1429,BTC,Bitcoin,Store of Value,2025-03-20,1
ethereum,1982.66,239320180818.20996,678503902.02,1429,ETH,Ethereum,Smart Contract Platform / L1,2025-03-20,2
