cycle_days,target_volatility,vol_window,stop_mode,gate_mode,offset_days,cost_bps,multiple,cagr,sharpe,max_drawdown,annualized_turnover,average_exposure,average_holdings
14,0.6,60,own75,btc_ma100,7,100.0,0.8944456634308715,-0.0233405572163784,0.17409536202607923,-0.6782214054723831,16.071924639338416,0.3220188612984908,0.4266666666666667
14,0.5,60,own75,btc_ma100,8,2.0,2.884758424783508,0.251448446946243,0.7487403410553501,-0.539494059659938,13.723534507271818,0.2619775076975544,0.4156521739130435
14,0.5,60,own75,btc_ma100,8,20.0,2.566516277145783,0.22085774555460258,0.6874974341564231,-0.5463653161030426,13.723534507271818,0.2619775076975544,0.4156521739130435
14,0.5,60,own75,btc_ma100,8,100.0,1.5220851170922876,0.09301321683168573,0.41471816330812705,-0.5757998508602304,13.723534507271818,0.2619775076975544,0.4156521739130435
14,0.6,60,own75,btc_ma100,8,2.0,3.103953155798413,0.2710035710585563,0.7346981421072593,-0.5993168665773968,15.551506327896815,0.29690361599101855,0.4156521739130435
14,0.6,60,own75,btc_ma100,8,20.0,2.7188131411579213,0.23584916314264004,0.6750978824579188,-0.6062258984835656,15.551506327896815,0.29690361599101855,0.4156521739130435
14,0.6,60,own75,btc_ma100,8,100.0,1.5032921066239986,0.09014202387431958,0.4094420569648774,-0.6356479531816382,15.551506327896815,0.29690361599101855,0.4156521739130435
14,0.5,60,own75,btc_ma100,9,2.0,2.253050369677151,0.18764754336421507,0.6280875613693694,-0.4746402639351772,12.610492905450469,0.2549054629340557,0.41333333333333333
14,0.5,60,own75,btc_ma100,9,20.0,2.02360374234764,0.16094580821232518,0.5700898003282817,-0.4923878992519105,12.610492905450469,0.2549054629340557,0.41333333333333333
14,0.5,60,own75,btc_ma100,9,100.0,1.2522454791778577,0.04877545772838521,0.3128258101554946,-0.5646325855112554,12.610492905450469,0.2549054629340557,0.41333333333333333
14,0.6,60,own75,btc_ma100,9,2.0,2.230165864947226,0.18508329839085969,0.5923293265187128,-0.5493128127194691,14.485877812509713,0.29391649360009114,0.41333333333333333
14,0.6,60,own75,btc_ma100,9,20.0,1.9712671679377385,0.15452306103084346,0.5352835258911149,-0.5672383081618243,14.485877812509713,0.29391649360009114,0.41333333333333333
14,0.6,60,own75,btc_ma100,9,100.0,1.1352269794435876,0.027216392590213356,0.2823541977378259,-0.6390600619211111,14.485877812509713,0.29391649360009114,0.41333333333333333
14,0.5,60,own75,btc_ma100,10,2.0,5.062469043597806,0.4096959304232244,1.0662879469029838,-0.41465672854422175,13.694989138037792,0.25457067152877944,0.4052173913043478
14,0.5,60,own75,btc_ma100,10,20.0,4.505095267231514,0.3753087447781587,1.0034588124959367,-0.43158101312460107,13.694989138037792,0.25457067152877944,0.4052173913043478
14,0.5,60,own75,btc_ma100,10,100.0,2.674890105361153,0.231594968055576,0.7211079980908907,-0.5014166480618328,13.694989138037792,0.25457067152877944,0.4052173913043478
14,0.6,60,own75,btc_ma100,10,2.0,5.6602173078365885,0.4434027198926085,1.0259268563646742,-0.48575513784685653,15.71390258200461,0.29243189547785925,0.4052173913043478
14,0.6,60,own75,btc_ma100,10,20.0,4.951043940796948,0.403069147189411,0.9638270230120745,-0.502907619958907,15.71390258200461,0.29243189547785925,0.4052173913043478
14,0.6,60,own75,btc_ma100,10,100.0,2.7206989762073217,0.23603060050188684,0.6851210856337916,-0.5728557749414032,15.71390258200461,0.29243189547785925,0.4052173913043478
14,0.5,60,own75,btc_ma100,11,2.0,1.4553081541333825,0.082680526918951,0.4032732590443868,-0.3710480664168203,14.713103391535409,0.263159956736229,0.41797101449275365
14,0.5,60,own75,btc_ma100,11,20.0,1.2838978654029372,0.05433285498736673,0.3233542896744653,-0.37948358632985846,14.713103391535409,0.263159956736229,0.41797101449275365
14,0.5,60,own75,btc_ma100,11,100.0,0.7333327177071847,-0.06355569402396821,-0.03348856047066018,-0.4172199598500508,14.713103391535409,0.263159956736229,0.41797101449275365
14,0.6,60,own75,btc_ma100,11,2.0,1.3673008442528654,0.06847589125195919,0.3617550336548194,-0.42967443583390996,16.852825256986748,0.30373579392570654,0.41797101449275365
14,0.6,60,own75,btc_ma100,11,20.0,1.1844413631274917,0.03648749532746187,0.2831890040506662,-0.4388752846969566,16.852825256986748,0.30373579392570654,0.41797101449275365
14,0.6,60,own75,btc_ma100,11,100.0,0.6232156960877544,-0.09526484193887497,-0.06759008619787144,-0.4863332466545365,16.852825256986748,0.30373579392570654,0.41797101449275365
14,0.5,60,own75,btc_ma100,12,2.0,7.531029251807976,0.5333627693308698,1.0833233879293684,-0.4097225016866952,16.525941825176172,0.2931538875862301,0.44173913043478263
14,0.5,60,own75,btc_ma100,12,20.0,6.5421187481599965,0.48833743798340534,1.0240488067629228,-0.426192715691761,16.525941825176172,0.2931538875862301,0.44173913043478263
14,0.5,60,own75,btc_ma100,12,100.0,3.486431763740549,0.30266060705055176,0.7560738184673381,-0.49439939097413954,16.525941825176172,0.2931538875862301,0.44173913043478263
14,0.6,60,own75,btc_ma100,12,2.0,8.45895843211542,0.5715517699223183,1.0717700486598363,-0.47132004680136363,18.915699628045626,0.3371218688756681,0.44173913043478263
14,0.6,60,own75,btc_ma100,12,20.0,7.199906009262456,0.5188350478026695,1.0103966958637662,-0.4886196300165747,18.915699628045626,0.3371218688756681,0.44173913043478263
14,0.6,60,own75,btc_ma100,12,100.0,3.5005040209767566,0.30377203082529514,0.7328014267109398,-0.5593799938979763,18.915699628045626,0.3371218688756681,0.44173913043478263
14,0.5,60,own75,btc_ma100,13,2.0,6.614376169535163,0.4918027210830582,1.05061898926119,-0.3526831607149795,14.41128119772981,0.2814094139582251,0.42840579710144927
14,0.5,60,own75,btc_ma100,13,20.0,5.850285894342444,0.4535312855392353,0.9963144166102209,-0.3566001314692948,14.41128119772981,0.2814094139582251,0.42840579710144927
14,0.5,60,own75,btc_ma100,13,100.0,3.3794357413635616,0.29409235885615304,0.7525372877112261,-0.37379536271684644,14.41128119772981,0.2814094139582251,0.42840579710144927
14,0.6,60,own75,btc_ma100,13,2.0,7.966394801082969,0.5517165545748284,1.070202214488491,-0.4080858714377893,16.389478057516463,0.3221433345417133,0.42840579710144927
14,0.6,60,own75,btc_ma100,13,20.0,6.928226780739231,0.5065166484834074,1.0145105609477627,-0.4123901371144645,16.389478057516463,0.3221433345417133,0.42840579710144927
14,0.6,60,own75,btc_ma100,13,100.0,3.7096136013623076,0.3198863073630358,0.7642394059234044,-0.431238320923242,16.389478057516463,0.3221433345417133,0.42840579710144927
