cycle_days,target_volatility,vol_window,stop_mode,offset_days,cost_bps,multiple,cagr,sharpe,max_drawdown,annualized_turnover,average_exposure,average_holdings
21,0.5,30,own75,3,20.0,4.738986482533366,0.39012565473947425,0.8759864178308299,-0.43866753012071447,18.773257137987766,0.5252832596247595,0.8226086956521739
21,0.6,30,none,3,2.0,5.035648700592739,0.4081114321311081,0.8499335390505905,-0.5035333652232962,22.335382147508597,0.7161953204107154,0.9976811594202899
21,0.6,30,none,3,20.0,4.16292839514647,0.352499915834817,0.7861719984820528,-0.5090354348981249,22.335382147508597,0.7161953204107154,0.9976811594202899
21,0.6,30,own75,3,2.0,5.859714185549239,0.45402691852221455,0.9116347340252967,-0.49845990693440556,20.892851201920625,0.5885340878088816,0.8226086956521739
21,0.6,30,own75,3,20.0,4.904271890610431,0.4002524024403913,0.8496337927181783,-0.5032628509246069,20.892851201920625,0.5885340878088816,0.8226086956521739
21,0.8,30,none,3,2.0,4.209563051405471,0.35569361243777453,0.7712131678279924,-0.618716245093735,25.858314113225852,0.8277086082131976,0.9976811594202899
21,0.8,30,none,3,20.0,3.376942334152158,0.2938901518374297,0.7091174499611781,-0.624341984732401,25.858314113225852,0.8277086082131976,0.9976811594202899
21,0.8,30,own75,3,2.0,5.213384374599865,0.4184903849375674,0.8348802911588388,-0.6090026397236126,24.236840796143877,0.6841642518079242,0.8226086956521739
21,0.8,30,own75,3,20.0,4.24061836800834,0.35780494669326157,0.7744256191894304,-0.6135241957217987,24.236840796143877,0.6841642518079242,0.8226086956521739
21,0.3,30,none,4,2.0,4.843497093978545,0.3965605639902907,1.1375160951478733,-0.3842734948409653,13.486775815000868,0.45178517628503845,0.9971014492753624
21,0.3,30,none,4,20.0,4.317929909515159,0.3630086185088295,1.06690567402751,-0.38744842825409187,13.486775815000868,0.45178517628503845,0.9971014492753624
21,0.3,30,own75,4,2.0,5.492588564651962,0.4342449693010968,1.2517090137154334,-0.30687706278330107,12.273353221937128,0.38622052198349593,0.8336231884057971
21,0.3,30,own75,4,20.0,4.947510689443502,0.4028570989740632,1.184839826573574,-0.3104503507719024,12.273353221937128,0.38622052198349593,0.8336231884057971
21,0.4,30,none,4,2.0,5.708181777165601,0.4459836962364436,1.0469864990653424,-0.4803239267226338,16.779162263939224,0.5555935613494032,0.9971014492753624
21,0.4,30,none,4,20.0,4.947923739967091,0.4028818943777188,0.9788918507611544,-0.48389437664323864,16.779162263939224,0.5555935613494032,0.9971014492753624
21,0.4,30,own75,4,2.0,6.920608497923623,0.5061657731489471,1.1685518451817536,-0.3887861367022776,15.443391077052302,0.47628996430966536,0.8336231884057971
21,0.4,30,own75,4,20.0,6.067616630891574,0.4647995606068174,1.1032604780830515,-0.39461997231551094,15.443391077052302,0.47628996430966536,0.8336231884057971
21,0.5,30,none,4,2.0,5.657895742192446,0.44327735925146095,0.9433713533175475,-0.5631923302950653,19.52673102395982,0.6437291087873667,0.9971014492753624
21,0.5,30,none,4,20.0,4.790741407810251,0.3933261307050777,0.8781014799012286,-0.5669411555930706,19.52673102395982,0.6437291087873667,0.9971014492753624
21,0.5,30,own75,4,2.0,7.360504121424867,0.5259454676530801,1.069076105204942,-0.4691614098041492,18.06861124324972,0.5507545519255254,0.8336231884057971
21,0.5,30,own75,4,20.0,6.310443302424048,0.47701948694519425,1.006039555081255,-0.47912205838689503,18.06861124324972,0.5507545519255254,0.8336231884057971
21,0.6,30,none,4,2.0,5.491124015448968,0.43416399420289453,0.8897600737228536,-0.6343895621536801,21.779738965476174,0.7176375641861668,0.9971014492753624
21,0.6,30,none,4,20.0,4.561014027117486,0.37890536965804467,0.8252747767293714,-0.6381523478279483,21.779738965476174,0.7176375641861668,0.9971014492753624
21,0.6,30,own75,4,2.0,7.646874582683363,0.5383264939062629,1.0242903030824462,-0.5312858538963124,20.19927059094289,0.612043254280159,0.8336231884057971
21,0.6,30,own75,4,20.0,6.43790343819429,0.4832860074746226,0.9615527908876128,-0.5417087943112335,20.19927059094289,0.612043254280159,0.8336231884057971
21,0.8,30,none,4,2.0,3.663669282198937,0.31640833726956386,0.7359101007149211,-0.7471859634881348,25.15806275993823,0.8260653095073565,0.9971014492753624
21,0.8,30,none,4,20.0,2.956619259051845,0.25798470409202845,0.6727948713352362,-0.7506504606019255,25.15806275993823,0.8260653095073565,0.9971014492753624
21,0.8,30,own75,4,2.0,5.723848717413108,0.44682303270728774,0.8757805264308226,-0.6371911826428888,23.358150670930627,0.7020615020560752,0.8336231884057971
21,0.8,30,own75,4,20.0,4.690789975797698,0.38712035543299606,0.8137242797922225,-0.6421603115148615,23.358150670930627,0.7020615020560752,0.8336231884057971
21,0.3,30,none,5,2.0,2.693953138177069,0.23344804357793025,0.7792043389430667,-0.3307861487220849,12.290692511590452,0.4120230360662456,0.9965217391304347
21,0.3,30,none,5,20.0,2.4262611858700622,0.20641797488711533,0.7149708703239703,-0.33945073679045523,12.290692511590452,0.4120230360662456,0.9965217391304347
21,0.3,30,own75,5,2.0,2.4512323852660147,0.20903616223649024,0.7458428250155186,-0.2737275711980349,12.024824373885226,0.3458521291936368,0.8260869565217391
21,0.3,30,own75,5,20.0,2.2126827194044316,0.18311027150923143,0.6790596354046702,-0.28451203507659584,12.024824373885226,0.3458521291936368,0.8260869565217391
21,0.4,30,none,5,2.0,3.0442923216470064,0.26579171793182477,0.7449532407378557,-0.4204914342572702,15.907009671943793,0.5285284102270248,0.9965217391304347
21,0.4,30,none,5,20.0,2.658551862218381,0.22999846040033511,0.6813341556813772,-0.43047680257127563,15.907009671943793,0.5285284102270248,0.9965217391304347
21,0.4,30,own75,5,2.0,2.7888739748246634,0.24252415506214753,0.7210900944985273,-0.3495158090390479,15.55251882167016,0.44339478284547357,0.8260869565217391
21,0.4,30,own75,5,20.0,2.4429012627736775,0.20816500510922986,0.6549375475138559,-0.3628275290158339,15.55251882167016,0.44339478284547357,0.8260869565217391
21,0.5,30,none,5,2.0,3.1747524661852573,0.27708697911966085,0.7143782824977246,-0.49711915228818204,19.194663281501693,0.6337475850216991,0.9965217391304347
21,0.5,30,none,5,20.0,2.69581871448878,0.23362883629824527,0.651529726120752,-0.5075357600325696,19.194663281501693,0.6337475850216991,0.9965217391304347
21,0.5,30,own75,5,2.0,3.0740484737005316,0.26840112382559345,0.7121869732497979,-0.4199691961565485,18.75154971865965,0.531807473975782,0.8260869565217391
21,0.5,30,own75,5,20.0,2.6202432693029136,0.2262245457563814,0.6470859486384173,-0.4342609339674268,18.75154971865965,0.531807473975782,0.8260869565217391
21,0.6,30,none,5,2.0,3.0938053007614674,0.27012268076503787,0.686922761989153,-0.5630439416059628,21.88653795393812,0.7201951957600314,0.9965217391304347
21,0.6,30,none,5,20.0,2.567434598670531,0.22095021753704036,0.6247809141282171,-0.5734232518698987,21.88653795393812,0.7201951957600314,0.9965217391304347
21,0.6,30,own75,5,2.0,3.2147061145090734,0.28047291872036384,0.7042641690919388,-0.44497856359488785,21.354801678527675,0.6039767913746972,0.8260869565217391
21,0.6,30,own75,5,20.0,2.6799684951340637,0.2320896418009586,0.6401690957472447,-0.4600808043161422,21.354801678527675,0.6039767913746972,0.8260869565217391
21,0.8,30,none,5,2.0,2.2568422794675485,0.18807044793585215,0.5991457117581691,-0.6712400686078547,25.594174442972058,0.8439875366140701,0.9965217391304347
21,0.8,30,none,5,20.0,1.8145309871239064,0.1344485489754743,0.5393367021458372,-0.6977679041938079,25.594174442972058,0.8439875366140701,0.9965217391304347
21,0.8,30,own75,5,2.0,2.6094982358182226,0.22515820781261375,0.632151148044519,-0.5306590391397852,24.871849096354573,0.7064589783830396,0.8260869565217391
21,0.8,30,own75,5,20.0,2.1111292917347524,0.17140017957715892,0.5707796754946445,-0.5429791328949167,24.871849096354573,0.7064589783830396,0.8260869565217391
21,0.3,30,none,6,2.0,2.5018369846895894,0.21427814229055864,0.7496266303978459,-0.4077055902537837,12.213356032407638,0.4041921247675208,0.9959420289855072
21,0.3,30,none,6,20.0,2.2547114394273478,0.18783286835400714,0.6834084570358644,-0.41618556220563574,12.213356032407638,0.4041921247675208,0.9959420289855072
21,0.3,30,own75,6,2.0,2.628422725223171,0.22703396725051173,0.8006546164684302,-0.3318947662221594,11.24069602859245,0.3360895674843824,0.8376811594202899
21,0.3,30,own75,6,20.0,2.3885163045053046,0.20241987618855517,0.7371327796787854,-0.3414583408450783,11.24069602859245,0.3360895674843824,0.8376811594202899
21,0.4,30,none,6,2.0,2.860070727853425,0.24917329912012987,0.72882952084145,-0.48273546079189855,15.626333222605775,0.5129897556447345,0.9959420289855072
21,0.4,30,none,6,20.0,2.5036451159127515,0.2144638889631707,0.6635583150051254,-0.4919781658654744,15.626333222605775,0.5129897556447345,0.9959420289855072
21,0.4,30,own75,6,2.0,3.0993627353997932,0.2706053786525311,0.7829711595925262,-0.4020024899282998,14.375158621666536,0.42803817388041543,0.8376811594202899
21,0.4,30,own75,6,20.0,2.7422265275275333,0.23809478641945936,0.7204307628508049,-0.41268515444401777,14.375158621666536,0.42803817388041543,0.8376811594202899
21,0.5,30,none,6,2.0,3.1747996302399772,0.2770909958696606,0.7227335461921405,-0.5419386372523056,18.617678397928255,0.608821469901428,0.9959420289855072
21,0.5,30,none,6,20.0,2.709152074042141,0.23491810688359416,0.6591498404420478,-0.5513945096038417,18.617678397928255,0.608821469901428,0.9959420289855072
21,0.5,30,own75,6,2.0,3.60173582920731,0.3116651680602558,0.7841343104575476,-0.45677411361048303,17.159507248203486,0.5098783695076234,0.8376811594202899
21,0.5,30,own75,6,20.0,3.111956683477766,0.27169672189246574,0.7231317260619159,-0.4768708843752062,17.159507248203486,0.5098783695076234,0.8376811594202899
21,0.6,30,none,6,2.0,3.5259192808654265,0.3057704290018812,0.7342816016367676,-0.5907455326465609,21.141262175955813,0.691197034372925,0.9959420289855072
21,0.6,30,none,6,20.0,2.944694790176509,0.2569088185109658,0.672425769616169,-0.6001433724340208,21.141262175955813,0.691197034372925,0.9959420289855072
21,0.6,30,own75,6,2.0,4.164085157279443,0.3525794750358682,0.7993645542522375,-0.5016619077620561,19.502859352664785,0.5797106996393915,0.8376811594202899
21,0.6,30,own75,6,20.0,3.526655564191711,0.30582815338368174,0.7399486518195967,-0.5287853820522159,19.502859352664785,0.5797106996393915,0.8376811594202899
21,0.8,30,none,6,2.0,3.142134838993974,0.2742977481619957,0.6882664645892363,-0.6776169456964652,24.98803304873471,0.8209084562274936,0.9959420289855072
21,0.8,30,none,6,20.0,2.539428936261834,0.21811833415755655,0.6291892902105138,-0.7023581154140759,24.98803304873471,0.8209084562274936,0.9959420289855072
21,0.8,30,own75,6,2.0,4.010248255295252,0.34184258790466604,0.7557860373320793,-0.6140709659700272,23.092732813633585,0.688596902718642,0.8376811594202899
21,0.8,30,own75,6,20.0,3.2939460685105955,0.2870912813949211,0.6987627888439882,-0.6421058970486875,23.092732813633585,0.688596902718642,0.8376811594202899
21,0.3,30,none,7,2.0,1.8738876711860655,0.14220598087454484,0.5577363178556626,-0.48394202811880505,13.071910966020223,0.41873669585782897,0.9953623188405797
21,0.3,30,none,7,20.0,1.6764815193822162,0.11560132243654819,0.4889930524108166,-0.5022843199389899,13.071910966020223,0.41873669585782897,0.9953623188405797
21,0.3,30,own75,7,2.0,2.1357793121049706,0.17428271019553798,0.6491320114313093,-0.4192947743186797,12.12485460766325,0.3545683032511158,0.8388405797101449
21,0.3,30,own75,7,20.0,1.9262771637133749,0.1488935394125579,0.5831142320206373,-0.4373812713400357,12.12485460766325,0.3545683032511158,0.8388405797101449
21,0.4,30,none,7,2.0,1.6596303458729236,0.11321777665946842,0.46166502929758807,-0.6286975708452214,16.65782598484358,0.5296556023859128,0.9953623188405797
21,0.4,30,none,7,20.0,1.4400890775986588,0.08027346727467144,0.39330603228269057,-0.657447468848797,16.65782598484358,0.5296556023859128,0.9953623188405797
21,0.4,30,own75,7,2.0,2.027278518952976,0.16139183649794497,0.5626274507837102,-0.5623558416864182,15.441920136133648,0.44821286146377515,0.8388405797101449
21,0.4,30,own75,7,20.0,1.7774488279147085,0.1295001120207242,0.4969439342016609,-0.5923157046422108,15.441920136133648,0.44821286146377515,0.8388405797101449
21,0.5,30,none,7,2.0,1.380529938900731,0.07065629323886169,0.38936867788607776,-0.7407202608648241,19.761422234693704,0.6254646489626022,0.9953623188405797
21,0.5,30,none,7,20.0,1.1666169240233328,0.03316538890887033,0.32144886627699254,-0.7642093547471264,19.761422234693704,0.6254646489626022,0.9953623188405797
21,0.5,30,own75,7,2.0,1.8309873135139254,0.13661906048794248,0.50266899173286,-0.6799850257513349,18.347337025255555,0.5297481793316693,0.8388405797101449
21,0.5,30,own75,7,20.0,1.5660679263195412,0.0996252470885115,0.43717235493740336,-0.7061394158583645,18.347337025255555,0.5297481793316693,0.8388405797101449
21,0.6,30,none,7,2.0,1.1089873778389119,0.02214315074369999,0.3331205970400506,-0.813969994432528,22.366304966750246,0.7069271422876956,0.9953623188405797
21,0.6,30,none,7,20.0,0.9165539873579429,-0.018278689440790807,0.26603249081163893,-0.8323015059911276,22.366304966750246,0.7069271422876956,0.9953623188405797
21,0.6,30,own75,7,2.0,1.5881316591426125,0.10288714638732421,0.45391244053342805,-0.7599126752613292,20.785642393762576,0.5986428363364789,0.8388405797101449
21,0.6,30,own75,7,20.0,1.3303958319527558,0.06230408438435542,0.3890042294579193,-0.7822898326526111,20.785642393762576,0.5986428363364789,0.8388405797101449
21,0.8,30,none,7,2.0,0.6236144250532477,-0.09514232193952143,0.2274930399235825,-0.9048184425470774,26.340469385037533,0.834307441318236,0.9953623188405797
21,0.8,30,none,7,20.0,0.49821633900984486,-0.13714412892831818,0.1630162983338576,-0.9158773406718348,26.340469385037533,0.834307441318236,0.9953623188405797
21,0.8,30,own75,7,2.0,1.047287973841813,0.009830158511214382,0.3599477851545301,-0.86375516572874,24.515044891585376,0.7058379357038773,0.8388405797101449
21,0.8,30,own75,7,20.0,0.8498523350026265,-0.03385832441152592,0.29716337335861764,-0.8787792108728973,24.515044891585376,0.7058379357038773,0.8388405797101449
21,0.3,30,none,8,2.0,1.7383746911316678,0.124197002975591,0.5175502354515177,-0.4385508156050665,13.144117155514772,0.4256638602089149,0.9947826086956522
21,0.3,30,none,8,20.0,1.5542905320214546,0.09786922452605773,0.44566501925925156,-0.46192589279787777,13.144117155514772,0.4256638602089149,0.9947826086956522
21,0.3,30,own75,8,2.0,2.0849112199366595,0.16830501877045623,0.6473614883504978,-0.32661108317561505,12.184167097268805,0.35468595298651673,0.8260869565217391
21,0.3,30,own75,8,20.0,1.8794491869634693,0.1429228538801166,0.5777243762191038,-0.3532430936336878,12.184167097268805,0.35468595298651673,0.8260869565217391
21,0.4,30,none,8,2.0,1.5165279648442767,0.09216711966399393,0.4171156040760326,-0.546009252799305,16.559027689974616,0.5338064774519389,0.9947826086956522
21,0.4,30,none,8,20.0,1.3170294844832724,0.06003545777042407,0.3458714315894047,-0.582579639364695,16.559027689974616,0.5338064774519389,0.9947826086956522
21,0.4,30,own75,8,2.0,1.9461639717121308,0.15139458577947917,0.5492843940305036,-0.424605281485534,15.322537700393672,0.44374419904666457,0.8260869565217391
21,0.4,30,own75,8,20.0,1.7080701021988405,0.12001900695648593,0.48027223517435763,-0.46750023267338503,15.322537700393672,0.44374419904666457,0.8260869565217391
21,0.5,30,none,8,2.0,1.282641315635443,0.054114305318265776,0.35265041047559664,-0.6661196643746726,19.477467211913446,0.6260373520580456,0.9947826086956522
21,0.5,30,none,8,20.0,1.086527948147594,0.01772506199949775,0.2831559156471775,-0.6973556405900141,19.477467211913446,0.6260373520580456,0.9947826086956522
21,0.5,30,own75,8,2.0,1.7755974198037487,0.12925092506348812,0.4892482384103178,-0.551428423291098,18.03765182638654,0.5204948003658757,0.8260869565217391
21,0.5,30,own75,8,20.0,1.5227112303287667,0.09310839219890443,0.42180077252139714,-0.5904404948813041,18.03765182638654,0.5204948003658757,0.8260869565217391
21,0.6,30,none,8,2.0,1.0798288220143106,0.016393316238391575,0.3138956187506261,-0.7478095286228033,22.026216553909023,0.7076333036794833,0.9947826086956522
21,0.6,30,none,8,20.0,0.8950500078868546,-0.02320088381434382,0.24591021632834015,-0.7742706631516653,22.026216553909023,0.7076333036794833,0.9947826086956522
21,0.6,30,own75,8,2.0,1.6131487720520952,0.10654273857456564,0.4549130155720722,-0.644596124696504,20.383075772436154,0.587982112993683,0.8260869565217391
21,0.6,30,own75,8,20.0,1.356003559882264,0.06660068384111906,0.3888698162968237,-0.6764999498181936,20.383075772436154,0.587982112993683,0.8260869565217391
21,0.8,30,none,8,2.0,0.6743809040964642,-0.08002432036024953,0.23444168302181592,-0.8518013975437491,26.16401593506526,0.8388540425910062,0.9947826086956522
21,0.8,30,none,8,20.0,0.5395858889053006,-0.12244834953121442,0.16883025678292765,-0.8700640669483005,26.16401593506526,0.8388540425910062,0.9947826086956522
21,0.8,30,own75,8,2.0,1.1661383659719953,0.0330756456088499,0.38104347017966783,-0.7794370969656113,24.114224361700476,0.6960310983757905,0.8260869565217391
21,0.8,30,own75,8,20.0,0.949539400957564,-0.010902465746821632,0.3172710153867854,-0.8005307199875815,24.114224361700476,0.6960310983757905,0.8260869565217391
21,0.3,30,none,9,2.0,2.6538622952984707,0.2295387864143319,0.7954638962295644,-0.32493285971222996,13.87570700878883,0.4410123069900115,0.9942028985507246
21,0.3,30,none,9,20.0,2.3580802793788673,0.19915952899338563,0.7186243593011389,-0.32923812395020013,13.87570700878883,0.4410123069900115,0.9942028985507246
21,0.3,30,own75,9,2.0,2.5033658887083545,0.21443521126696985,0.7791415154216217,-0.27347189161735985,12.758673098991391,0.3542334099427683,0.8347826086956521
21,0.3,30,own75,9,20.0,2.245649554679873,0.18682052560914508,0.7050119258855867,-0.2879488613145377,12.758673098991391,0.3542334099427683,0.8347826086956521
21,0.4,30,none,9,2.0,2.7327922406619343,0.2371917506386989,0.7173676100491339,-0.41053962407507316,17.27243511018176,0.5473430124199875,0.9942028985507246
21,0.4,30,none,9,20.0,2.358901723295105,0.19924795749712398,0.6425386535738855,-0.4155476440774599,17.27243511018176,0.5473430124199875,0.9942028985507246
21,0.4,30,own75,9,2.0,2.5862822688634752,0.22284238214744945,0.7026564744028898,-0.3899326183615067,15.970348510767042,0.44236760180180906,0.8347826086956521
21,0.4,30,own75,9,20.0,2.257383838551651,0.1881308012830054,0.6301971396616656,-0.42766095768558865,15.970348510767042,0.44236760180180906,0.8347826086956521
21,0.5,30,none,9,2.0,2.6002076189674916,0.22423341250580053,0.6513977497152756,-0.4864963061088704,20.21014405512376,0.6383816768324615,0.9942028985507246
21,0.5,30,none,9,20.0,2.188919090094663,0.18040867343036693,0.5786292630299174,-0.5130343036808516,20.21014405512376,0.6383816768324615,0.9942028985507246
21,0.5,30,own75,9,2.0,2.5429749347905397,0.21847825639539398,0.6490701817384457,-0.496809295854748,18.794130008753918,0.5189365965232693,0.8347826086956521
21,0.5,30,own75,9,20.0,2.1667863500035915,0.17787161029395793,0.5782719246223417,-0.532578987612646,18.794130008753918,0.5189365965232693,0.8347826086956521
21,0.6,30,none,9,2.0,2.3908310266414197,0.20266648953892097,0.6044365024060986,-0.5636459075601181,22.768590240523004,0.7176235845327328,0.9942028985507246
21,0.6,30,none,9,20.0,1.9692053084359988,0.1542672902615616,0.5331271167910318,-0.6027637544023996,22.768590240523004,0.7176235845327328,0.9942028985507246
21,0.6,30,own75,9,2.0,2.453784450906269,0.20930255603318204,0.6162947370825075,-0.5497065903851039,21.216137006562075,0.5869917820595567,0.8347826086956521
21,0.6,30,own75,9,20.0,2.0480480647897026,0.16390084077131428,0.5469114980841085,-0.5860504163599318,21.216137006562075,0.5869917820595567,0.8347826086956521
21,0.8,30,none,9,2.0,2.1695014207168737,0.17818393348358574,0.578664020009733,-0.6814525151011177,26.560986546525925,0.835424917578796,0.9942028985507246
21,0.8,30,none,9,20.0,1.7299980628299512,0.12304792289311828,0.5104797726156713,-0.714272509167237,26.560986546525925,0.835424917578796,0.9942028985507246
21,0.8,30,own75,9,2.0,2.45442498238902,0.20936938272557448,0.612896754072954,-0.6297602204045906,24.77317450510943,0.6925535287739817,0.8347826086956521
21,0.8,30,own75,9,20.0,1.987353634925331,0.15651135717046039,0.5467862125113382,-0.6670042085026227,24.77317450510943,0.6925535287739817,0.8347826086956521
21,0.3,30,none,10,2.0,3.7033421595670184,0.3194135694571387,0.9758122942013195,-0.318336325242478,12.837479166785391,0.4151531731155376,0.9936231884057971
21,0.3,30,none,10,20.0,3.3198373676944963,0.28922659192430666,0.9087771974360712,-0.3271596700866499,12.837479166785391,0.4151531731155376,0.9936231884057971
21,0.3,30,own75,10,2.0,2.5268336188668603,0.21683668598194794,0.7930779516302208,-0.3274494075879556,11.82533730668776,0.31827397243700417,0.8011594202898551
21,0.3,30,own75,10,20.0,2.284795177038786,0.19117081914450296,0.7236397632022149,-0.34050435108001664,11.82533730668776,0.31827397243700417,0.8011594202898551
21,0.4,30,none,10,2.0,4.263644160762868,0.3593625288272777,0.9069105137877173,-0.39346823656414065,16.205421246121357,0.521751314571918,0.9936231884057971
21,0.4,30,none,10,20.0,3.7139406886481297,0.3202121137053189,0.8415966413825737,-0.40319906276696516,16.205421246121357,0.521751314571918,0.9936231884057971
21,0.4,30,own75,10,2.0,2.670011085116121,0.23111901662779033,0.7206353379522851,-0.40925338607813,14.902041885935555,0.40102548484684786,0.8011594202898551
21,0.4,30,own75,10,20.0,2.351778811338685,0.19848036659901158,0.6529487036181683,-0.4238683589785449,14.902041885935555,0.40102548484684786,0.8011594202898551
21,0.5,30,none,10,2.0,4.3159601068985385,0.36287695075445425,0.8391203559244612,-0.46352065162080647,19.17106038085804,0.6148692555799162,0.9936231884057971
21,0.5,30,none,10,20.0,3.665622627151166,0.31655690266525416,0.7748880177937402,-0.47378563122544237,19.17106038085804,0.6148692555799162,0.9936231884057971
21,0.5,30,own75,10,2.0,2.6813491500609574,0.2322240003179279,0.6698469401299014,-0.48335836807557764,17.735178768131266,0.477292929255043,0.8011594202898551
21,0.5,30,own75,10,20.0,2.305406732705855,0.19343783464212283,0.6038480323106526,-0.4981950475371154,17.735178768131266,0.477292929255043,0.8011594202898551
21,0.6,30,none,10,2.0,4.265334899020151,0.35947663744844194,0.7971323280608358,-0.5277549696526922,21.81036826488807,0.6975195435916507,0.9936231884057971
21,0.6,30,none,10,20.0,3.541975103223537,0.3070270507400996,0.7340718520030537,-0.5387750273793952,21.81036826488807,0.6975195435916507,0.9936231884057971
21,0.6,30,own75,10,2.0,2.6197309684100323,0.22617378330613236,0.638118713917583,-0.5513832679127504,20.219041386104657,0.5460880013647413,0.8011594202898551
21,0.6,30,own75,10,20.0,2.2052216204148123,0.18226452063449772,0.5738579259190648,-0.5633527182945308,20.219041386104657,0.5460880013647413,0.8011594202898551
21,0.8,30,none,10,2.0,3.3685185195769414,0.29320613690312425,0.7087751922292951,-0.6423743850375052,25.723898233644107,0.821292626571408,0.9936231884057971
21,0.8,30,none,10,20.0,2.705373706799595,0.23455326607651572,0.6475741332941687,-0.663536245584324,25.723898233644107,0.821292626571408,0.9936231884057971
21,0.8,30,own75,10,2.0,2.2091972602567322,0.18271545847142368,0.5822805988233315,-0.6430465651301427,23.87399287258087,0.6516385908338399,0.8011594202898551
21,0.8,30,own75,10,20.0,1.8025633010885431,0.1328603015595502,0.52089703666276,-0.6544633218851209,23.87399287258087,0.6516385908338399,0.8011594202898551
21,0.3,30,none,11,2.0,3.65544113181133,0.31578184319999436,0.964670905798222,-0.40175984001523524,13.064560657475214,0.432598715153001,0.9930434782608696
21,0.3,30,none,11,20.0,3.2705672475228114,0.28515178295931154,0.8966374246880664,-0.4240895918795742,13.064560657475214,0.432598715153001,0.9930434782608696
21,0.3,30,own75,11,2.0,2.677063187379517,0.2318067332914553,0.8354277358665092,-0.3975522577352435,11.830169641263995,0.31358378252653996,0.7721739130434783
21,0.3,30,own75,11,20.0,2.420537642423271,0.2058148808787088,0.7656033311068895,-0.4173281423944353,11.830169641263995,0.31358378252653996,0.7721739130434783
21,0.4,30,none,11,2.0,4.7095064403935005,0.3882903010410159,0.9562806250427827,-0.4808450730881483,16.33679702982722,0.5356784571076426,0.9930434782608696
21,0.4,30,none,11,20.0,4.097731708508276,0.34798741668575217,0.8901884246545217,-0.5047715588168464,16.33679702982722,0.5356784571076426,0.9930434782608696
21,0.4,30,own75,11,2.0,3.2680545481444767,0.2849426805562092,0.8330257137366051,-0.47143910500405606,14.63308042828934,0.39098554061978436,0.7721739130434783
21,0.4,30,own75,11,20.0,2.8851506005685765,0.25148446469974584,0.7659776708304968,-0.4926521118008885,14.63308042828934,0.39098554061978436,0.7721739130434783
21,0.5,30,none,11,2.0,5.435916245882174,0.4310990590456356,0.9389351286028588,-0.5591793582771232,19.172975848884718,0.6215222005241086,0.9930434782608696
21,0.5,30,none,11,20.0,4.616754416308434,0.3824560932334633,0.8734071401384609,-0.5829898257092985,19.172975848884718,0.6215222005241086,0.9930434782608696
21,0.5,30,own75,11,2.0,4.003177529523594,0.34134134073939326,0.8535953250853184,-0.539540428180991,17.10534901065049,0.4604940576956499,0.7721739130434783
21,0.5,30,own75,11,20.0,3.4604384976604154,0.3005983320764829,0.7885791125730162,-0.5612412627689998,17.10534901065049,0.4604940576956499,0.7721739130434783
21,0.6,30,none,11,2.0,5.9294808597555555,0.45767505632066197,0.9174306947946407,-0.6268001751642116,21.726180191278765,0.6992255822831327,0.9930434782608696
21,0.6,30,none,11,20.0,4.927435607193815,0.40165002103636627,0.8530362173345584,-0.6494452882648152,21.726180191278765,0.6992255822831327,0.9930434782608696
21,0.6,30,own75,11,2.0,4.7568942061713075,0.3912361551313077,0.867345224333893,-0.5974889289993202,19.33151973642041,0.5237956463800701,0.7721739130434783
21,0.6,30,own75,11,20.0,4.034642619492861,0.3435665856298413,0.8045844234347669,-0.6188822172791474,19.33151973642041,0.5237956463800701,0.7721739130434783
21,0.8,30,none,11,2.0,6.650599573736926,0.4935286860882371,0.8988835387669292,-0.7215214551524577,25.555802322992736,0.8179028696168572,0.9930434782608696
21,0.8,30,none,11,20.0,5.348977108634387,0.426222391368136,0.837619798917871,-0.741253739403471,25.555802322992736,0.8179028696168572,0.9930434782608696
21,0.8,30,own75,11,2.0,6.230189613434148,0.4730224790226887,0.89435588078556,-0.6850204610010455,22.64504732037967,0.6214024485718329,0.7721739130434783
21,0.8,30,own75,11,20.0,5.136978277291251,0.4140633418900803,0.8357864709481214,-0.7045619122884428,22.64504732037967,0.6214024485718329,0.7721739130434783
21,0.3,30,none,12,2.0,5.633516945090526,0.44195849055736725,1.0667101239639063,-0.47499445547450425,14.09594319993241,0.46003559941010624,0.9924637681159421
21,0.3,30,none,12,20.0,4.996229902110145,0.40577052207832254,1.0071612349694308,-0.48444319762677446,14.09594319993241,0.46003559941010624,0.9924637681159421
21,0.3,30,own75,12,2.0,2.6033284703093003,0.22454435461297928,0.7202214587978288,-0.5308252010662382,12.575278435692478,0.33590848154768543,0.768695652173913
21,0.3,30,own75,12,20.0,2.3389654301823968,0.1970949242751392,0.6597177243338356,-0.5458302056789248,12.575278435692478,0.33590848154768543,0.768695652173913
21,0.4,30,none,12,2.0,7.36740849505372,0.5262484036175259,1.028635305571368,-0.5617041459202903,17.387352143200474,0.5648079746293769,0.9924637681159421
21,0.4,30,none,12,20.0,6.353151131638852,0.47913022385385284,0.9719600739084074,-0.5724136102208088,17.387352143200474,0.5648079746293769,0.9924637681159421
21,0.4,30,own75,12,2.0,2.845993180872755,0.24786901351835167,0.6841699226021181,-0.6349937184931256,15.468306035702597,0.4140639665384237,0.768695652173913
21,0.4,30,own75,12,20.0,2.494707723173602,0.2135447308989631,0.6266073891531668,-0.6495178084500965,15.468306035702597,0.4140639665384237,0.768695652173913
