cycle_days,target_volatility,vol_window,stop_mode,gate_mode,cost_bps,basket_multiple,basket_cagr,basket_sharpe,basket_max_drawdown,train_multiple,train_sharpe,test_multiple,test_sharpe,test_max_drawdown,phase_median_multiple,phase_min_multiple,phase_max_multiple,phase_median_sharpe,phase_worst_drawdown,phase_median_exposure,phase_median_turnover
7,0.8,30,own75,btc_ma100,20.0,4.327891031418715,0.36367372678333165,0.8889290945906563,-0.4799562533638593,2.6389415016458857,0.8998476008505031,1.640010219521523,0.8711192853949816,-0.3063794926130883,3.833467064407378,0.5032474430996784,16.16550200422818,0.7889749282671279,-0.7649089497897487,0.3691714594400946,33.24176366634646
7,0.8,60,own75,btc_ma100,2.0,7.56648297133758,0.5348882393125909,1.078013990656448,-0.4801938581598474,3.7989426835744844,1.0842300972967545,1.9917339116625354,1.0710382532730904,-0.28308363560536165,5.955439103209297,0.8894295020686845,29.18639407765666,0.9136338699323769,-0.7214102101316145,0.38997361209693543,35.10362960692374
7,0.8,60,own75,btc_ma100,20.0,5.590843498331288,0.43963902973502544,0.9548228907422854,-0.5027867980972105,3.1019263968839645,0.9594303953062603,1.8023778720048163,0.9504469729858275,-0.29366597049769194,4.420542958574025,0.6451184159301536,21.90277060587404,0.8093896817454214,-0.7610414981829435,0.38997361209693543,35.10362960692374
14,0.5,20,own75,btc_ma100,2.0,3.395401366431861,0.29538433783209506,1.0753632970128078,-0.3090863988512538,2.147628297656909,1.03716559622173,1.5810004785913327,1.1506452333297406,-0.1567096101700569,2.97804993344782,1.3519792443905323,6.852655876076815,0.7526718987725569,-0.49858199919221524,0.24787644960970884,13.38751412688939
14,0.5,20,own75,btc_ma100,20.0,3.0235721099662944,0.26396280127836036,0.9864731152679552,-0.317870917987792,1.9883923479165762,0.9469468669926577,1.5206114191368578,1.064073973426388,-0.16189581330316116,2.6433536745051978,1.209031580763866,6.108749478226215,0.68481860460065,-0.5055966213874239,0.24787644960970884,13.38751412688939
14,0.5,30,own75,btc_ma100,2.0,3.623662187743672,0.313351696659282,1.0955411553744028,-0.31160042004927035,2.2606536325776645,1.0705829781145888,1.6029267533619738,1.144896162316791,-0.16059256003472788,3.176008422123296,1.530622370588076,7.237333152033125,0.7725425644677892,-0.5100197431738145,0.25529833584633155,13.560728646991237
14,0.5,30,own75,btc_ma100,20.0,3.2189430600136473,0.2808300370294119,1.0079643846035387,-0.32018663525359603,2.0895973870672275,0.9814681177735358,1.5404608944938738,1.0600465568336606,-0.16459458389422,2.8380511593497557,1.3652926103354242,6.446529974946122,0.7138258023097432,-0.5186606805259558,0.25529833584633155,13.560728646991237
14,0.5,60,own75,btc_ma100,2.0,4.429763865845301,0.3704074658655445,1.1531750853681197,-0.3308857164341896,2.596985511560331,1.1306244921078032,1.705732991626818,1.2017773996893026,-0.15094566935236753,4.008148458105126,1.4755917625674286,9.396064741887473,0.881246578118392,-0.5476514689435248,0.2723560527008302,14.750052506206522
14,0.5,60,own75,btc_ma100,20.0,3.9066091432294967,0.3344247105251468,1.069178090558021,-0.33948720431739443,2.3878686726631737,1.0455552987059398,1.6360234496784465,1.119528567126449,-0.1597689999874653,3.5197454697192576,1.3009840751561559,8.285297902669802,0.8223124484170065,-0.5562426818731643,0.2723560527008302,14.750052506206522
14,0.6,20,own75,btc_ma100,2.0,3.96745464633999,0.3387982051079128,1.0678341291376723,-0.35117004124042683,2.361147074412307,1.028274893162339,1.6803081389275563,1.146065012149054,-0.18423318123357124,3.2694688818107895,1.3747624466194397,8.613992317001676,0.7509480627654671,-0.5592113845803446,0.28106849719106597,15.137902276409243
14,0.6,20,own75,btc_ma100,20.0,3.479828798195609,0.30213788697984856,0.9814691124873437,-0.3607138016100424,2.164281429610913,0.9407636795024068,1.6078448720142664,1.0616581936422176,-0.19006402499756214,2.8461776071242424,1.2102810377238484,7.5682648327709074,0.6848991340410127,-0.5663631639438907,0.28106849719106597,15.137902276409243
14,0.6,30,own75,btc_ma100,2.0,4.245092692008592,0.3581081337785035,1.0821009833522064,-0.35389625301418726,2.476234607899607,1.0492235559939456,1.7143338028093262,1.146681331729114,-0.1889399572814614,3.6351514367994335,1.4472898747000038,9.507988011415062,0.8003216544226031,-0.5687286081524976,0.29078082640020053,15.468052338263405
14,0.6,30,own75,btc_ma100,20.0,3.7099830551238555,0.31991413693308113,0.9967810159238277,-0.36326584169950593,2.26440371282767,0.9625769663437397,1.6383929394335002,1.0636814832382957,-0.19426023681467497,3.1622032061094014,1.2628149932480415,8.332720061703158,0.7416092526585938,-0.5775422099991425,0.29078082640020053,15.468052338263405
14,0.6,60,own75,btc_ma100,2.0,5.2675033661291595,0.4215952472832849,1.1388507944984123,-0.3760103263936745,2.877543137934546,1.110913073048284,1.8305558296200164,1.1979000524926182,-0.1773298120151845,4.608270869702588,1.3824555728312964,12.503552920940102,0.9071342262597564,-0.6085956161656045,0.310921996316428,16.783672714509173
14,0.6,60,own75,btc_ma100,20.0,4.5652031759905505,0.37917340822815726,1.05654342901442,-0.38528217546093035,2.6156203843367796,1.0276920837168755,1.7453615223862513,1.1170360197890228,-0.18286851414892324,3.978410889512615,1.1966776959837149,10.839620626413232,0.8474997741927426,-0.6172246235470478,0.310921996316428,16.783672714509173
14,0.7,20,own75,btc_ma100,2.0,4.371473149729538,0.3665696113928769,1.0455094330324264,-0.38727637232946477,2.528177921179317,1.0123019472919021,1.7291002793388754,1.1136075817231321,-0.21020153119013185,3.347278178424034,1.2929382688537006,9.941936691280944,0.7575315230930217,-0.6116938271714203,0.3084902906428386,16.55317890053761
14,0.7,20,own75,btc_ma100,20.0,3.785846824779501,0.32558294497952134,0.9609995311661405,-0.3973607542983334,2.297307816570887,0.9268533148420829,1.647949307215831,1.0306016785921095,-0.21656472521364056,2.8785596667052284,1.1235128591732237,8.635000767340552,0.6979867613829933,-0.6188060152343511,0.3084902906428386,16.55317890053761
14,0.7,30,own75,btc_ma100,2.0,4.7052048522193335,0.38802173831836995,1.060254905358843,-0.3928091529251877,2.66072246195202,1.0311292716972003,1.7683937049065195,1.1204426876588391,-0.21606869284502872,4.02042353019579,1.2899328144456437,11.466845881043954,0.8260783937350766,-0.6164346638943812,0.3194813373791868,17.019453568205577
14,0.7,30,own75,btc_ma100,20.0,4.058395295246092,0.34523735650294185,0.9767822912859851,-0.4027405366851642,2.4110803790821174,0.9466620987027305,1.683226876405961,1.0385867665369715,-0.22250031752358612,3.4530467170752805,1.1112797760936048,9.921162219777845,0.7678391481368545,-0.6252362664089666,0.3194813373791868,17.019453568205577
14,0.7,60,own75,btc_ma100,2.0,5.970403596139581,0.4597992112708258,1.1236068953708251,-0.4150198483226222,3.10710242846662,1.0926214485416572,1.9215342054513553,1.1905920625946254,-0.20274402312733675,5.33029197831397,1.2415913322117555,16.34198865696268,0.9110523359160367,-0.6562141352873252,0.34037618698498484,18.293642314355886
14,0.7,60,own75,btc_ma100,20.0,5.105578497754249,0.41222894968868906,1.0430504701476988,-0.42472413701108147,2.7983152349954428,1.0112780954929967,1.8245187082228613,1.111171210396722,-0.20849113352310533,4.540996315104697,1.0603270045380937,13.983583972356785,0.8487921662583018,-0.6646333608671242,0.34037618698498484,18.293642314355886
