date,c7_tv0.5_vw20_own75_btc_ma100_2bps,c7_tv0.5_vw20_own75_btc_ma100_20bps,c7_tv0.5_vw30_own75_btc_ma100_2bps,c7_tv0.5_vw30_own75_btc_ma100_20bps,c7_tv0.5_vw60_own75_btc_ma100_2bps,c7_tv0.5_vw60_own75_btc_ma100_20bps,c7_tv0.6_vw20_own75_btc_ma100_2bps,c7_tv0.6_vw20_own75_btc_ma100_20bps,c7_tv0.6_vw30_own75_btc_ma100_2bps,c7_tv0.6_vw30_own75_btc_ma100_20bps,c7_tv0.6_vw60_own75_btc_ma100_2bps,c7_tv0.6_vw60_own75_btc_ma100_20bps,c7_tv0.7_vw20_own75_btc_ma100_2bps,c7_tv0.7_vw20_own75_btc_ma100_20bps,c7_tv0.7_vw30_own75_btc_ma100_2bps,c7_tv0.7_vw30_own75_btc_ma100_20bps,c7_tv0.7_vw60_own75_btc_ma100_2bps,c7_tv0.7_vw60_own75_btc_ma100_20bps,c7_tv0.8_vw20_own75_btc_ma100_2bps,c7_tv0.8_vw20_own75_btc_ma100_20bps,c7_tv0.8_vw30_own75_btc_ma100_2bps,c7_tv0.8_vw30_own75_btc_ma100_20bps,c7_tv0.8_vw60_own75_btc_ma100_2bps,c7_tv0.8_vw60_own75_btc_ma100_20bps,c14_tv0.5_vw20_own75_btc_ma100_2bps,c14_tv0.5_vw20_own75_btc_ma100_20bps,c14_tv0.5_vw30_own75_btc_ma100_2bps,c14_tv0.5_vw30_own75_btc_ma100_20bps,c14_tv0.5_vw60_own75_btc_ma100_2bps,c14_tv0.5_vw60_own75_btc_ma100_20bps,c14_tv0.6_vw20_own75_btc_ma100_2bps,c14_tv0.6_vw20_own75_btc_ma100_20bps,c14_tv0.6_vw30_own75_btc_ma100_2bps,c14_tv0.6_vw30_own75_btc_ma100_20bps,c14_tv0.6_vw60_own75_btc_ma100_2bps,c14_tv0.6_vw60_own75_btc_ma100_20bps,c14_tv0.7_vw20_own75_btc_ma100_2bps,c14_tv0.7_vw20_own75_btc_ma100_20bps,c14_tv0.7_vw30_own75_btc_ma100_2bps,c14_tv0.7_vw30_own75_btc_ma100_20bps,c14_tv0.7_vw60_own75_btc_ma100_2bps,c14_tv0.7_vw60_own75_btc_ma100_20bps,c14_tv0.8_vw20_own75_btc_ma100_2bps,c14_tv0.8_vw20_own75_btc_ma100_20bps,c14_tv0.8_vw30_own75_btc_ma100_2bps,c14_tv0.8_vw30_own75_btc_ma100_20bps,c14_tv0.8_vw60_own75_btc_ma100_2bps,c14_tv0.8_vw60_own75_btc_ma100_20bps,c21_tv0.5_vw20_own75_btc_ma100_2bps,c21_tv0.5_vw20_own75_btc_ma100_20bps,c21_tv0.5_vw30_own75_btc_ma100_2bps,c21_tv0.5_vw30_own75_btc_ma100_20bps,c21_tv0.5_vw60_own75_btc_ma100_2bps,c21_tv0.5_vw60_own75_btc_ma100_20bps,c21_tv0.6_vw20_own75_btc_ma100_2bps,c21_tv0.6_vw20_own75_btc_ma100_20bps,c21_tv0.6_vw30_own75_btc_ma100_2bps,c21_tv0.6_vw30_own75_btc_ma100_20bps,c21_tv0.6_vw60_own75_btc_ma100_2bps,c21_tv0.6_vw60_own75_btc_ma100_20bps,c21_tv0.7_vw20_own75_btc_ma100_2bps,c21_tv0.7_vw20_own75_btc_ma100_20bps,c21_tv0.7_vw30_own75_btc_ma100_2bps,c21_tv0.7_vw30_own75_btc_ma100_20bps,c21_tv0.7_vw60_own75_btc_ma100_2bps,c21_tv0.7_vw60_own75_btc_ma100_20bps,c21_tv0.8_vw20_own75_btc_ma100_2bps,c21_tv0.8_vw20_own75_btc_ma100_20bps,c21_tv0.8_vw30_own75_btc_ma100_2bps,c21_tv0.8_vw30_own75_btc_ma100_20bps,c21_tv0.8_vw60_own75_btc_ma100_2bps,c21_tv0.8_vw60_own75_btc_ma100_20bps,c28_tv0.5_vw20_own75_btc_ma100_2bps,c28_tv0.5_vw20_own75_btc_ma100_20bps,c28_tv0.5_vw30_own75_btc_ma100_2bps,c28_tv0.5_vw30_own75_btc_ma100_20bps,c28_tv0.5_vw60_own75_btc_ma100_2bps,c28_tv0.5_vw60_own75_btc_ma100_20bps,c28_tv0.6_vw20_own75_btc_ma100_2bps,c28_tv0.6_vw20_own75_btc_ma100_20bps,c28_tv0.6_vw30_own75_btc_ma100_2bps,c28_tv0.6_vw30_own75_btc_ma100_20bps,c28_tv0.6_vw60_own75_btc_ma100_2bps,c28_tv0.6_vw60_own75_btc_ma100_20bps,c28_tv0.7_vw20_own75_btc_ma100_2bps,c28_tv0.7_vw20_own75_btc_ma100_20bps,c28_tv0.7_vw30_own75_btc_ma100_2bps,c28_tv0.7_vw30_own75_btc_ma100_20bps,c28_tv0.7_vw60_own75_btc_ma100_2bps,c28_tv0.7_vw60_own75_btc_ma100_20bps,c28_tv0.8_vw20_own75_btc_ma100_2bps,c28_tv0.8_vw20_own75_btc_ma100_20bps,c28_tv0.8_vw30_own75_btc_ma100_2bps,c28_tv0.8_vw30_own75_btc_ma100_20bps,c28_tv0.8_vw60_own75_btc_ma100_2bps,c28_tv0.8_vw60_own75_btc_ma100_20bps
2024-03-07,-0.017985845201151904,-0.018188795289578112,-0.02024528009568546,-0.020481891317645853,-0.02265954670108366,-0.0229207045446062,-0.02033362900568758,-0.02057147494691482,-0.022421904879597703,-0.022698295766664028,-0.02569140571539982,-0.02599664480246319,-0.02208157624459855,-0.02235279953785336,-0.02440353985237509,-0.024717769547399522,-0.02808226299293239,-0.028429497505570906,-0.02375392037281673,-0.0240571285351309,-0.0262903991158905,-0.026640709501730666,-0.030310413560701726,-0.03069569096142937,-0.008032549517348664,-0.008186540712013992,-0.009184966191474313,-0.009344280772881257,-0.010465663735458921,-0.010627457057531573,-0.009191504144414251,-0.009350538898537921,-0.01025491291276544,-0.01042031687547609,-0.011929251758752693,-0.012106078272995415,-0.010043235142965337,-0.010207299991960548,-0.011218042668172628,-0.011389516262432533,-0.013096277035325978,-0.013281026695281504,-0.010850379231639205,-0.011019460710919146,-0.012125203901941177,-0.012302727377995861,-0.014173207101244558,-0.014365845801608379,0.0026604265881399877,0.0026005443617305116,0.002356581321290463,0.0022919900115184956,0.0011744293203996888,0.001107356180441343,0.0034574385616488864,0.0033854491095830974,0.003317418151298929,0.0032397947966305123,0.0018503601982414002,0.0017698448392460687,0.0044872479936072344,0.004403106100236864,0.004382078060286919,0.004291383114997454,0.0027165827733981727,0.002622615080935885,0.005576165231303998,0.00547982496113006,0.005518466837190272,0.005414660036881228,0.0036758882106474704,0.0035684576641482136,0.008274231494105614,0.008221344184280685,0.008223270234449088,0.008168817232038923,0.006729340354153619,0.006670513470619925,0.010072535830396436,0.010009510699080737,0.010176457988158888,0.010111553720861912,0.008357678839325663,0.008287559882513815,0.01202864228719776,0.01195561857995116,0.012189742640743363,0.012114526621653255,0.010113960289578502,0.010032699969866122,0.014002824335470248,0.013919938354105559,0.014238637468849609,0.014153246411258511,0.011925800407969315,0.011833546583254537
2024-03-08,0.022712544824589127,0.02242211389697779,0.026522439033207595,0.02620627186456992,0.032361535019021934,0.03204237561446683,0.026645289563133674,0.02632646997517166,0.031014090236171427,0.03068244610911416,0.03769149439421055,0.0373370935844578,0.03042592226002421,0.030096876772776154,0.03530978273833206,0.034965800022339545,0.04276367932550979,0.04239160542494559,0.034068032631380155,0.03372877654651764,0.039431787373768255,0.03907548843723591,0.04761064687153728,0.04722231162023923,0.03296786850573396,0.03288479375965777,0.03673697391377602,0.03664049638224709,0.037245622673799585,0.03713361757717859,0.037852921375143435,0.03775410209641278,0.041591562230255716,0.04147692662507142,0.042782927940210824,0.04264988979136925,0.041954392859742125,0.04184009633431675,0.04612524756394488,0.04599279918475074,0.04749574519659904,0.04734208662372665,0.045894042103190875,0.04576452671810665,0.050462129221601995,0.05031220036818108,0.051934223595064596,0.05176034072419563,0.020978372704239308,0.020917751426746005,0.02333702088858964,0.02327095781613686,0.02362146825568423,0.02355185154865693,0.02400077734976651,0.023928327453358388,0.02630578524953378,0.026226842980812008,0.027051694464830415,0.026968479091758216,0.026494313385032726,0.026410130364895992,0.029052977166680174,0.028961263313461067,0.029913634447903657,0.029816925627948458,0.02887306378685737,0.02877724187943294,0.031660758726302175,0.03155637944701524,0.03258542539199029,0.032475327102368876,0.016673541049215625,0.016616834064242064,0.018509571417915423,0.018454521557895287,0.018612427114488076,0.01855293114592853,0.019114055588450824,0.01904671937173203,0.02092136261946135,0.020855898202428596,0.021351500160986157,0.021280707973442857,0.021153749118248365,0.0210760006077205,0.02316226447106872,0.023086568727627422,0.023660560998400994,0.02357865871500455,0.02314542131433655,0.02306060729312092,0.02530238539609666,0.025216635608257765,0.025823393860663686,0.025730561792574706
2024-03-09,0.001270445233649434,0.0011812833439199652,0.0014163579980905735,0.001316639729859467,0.001349139685353757,0.0012452051248623697,0.0015806310074496827,0.001481520781506889,0.0017759746465265363,0.0016665246689955124,0.0017298425289013883,0.001618388583327143,0.0019087971023810737,0.001801484036113957,0.002159945212697071,0.002042879135038692,0.0021453893968716997,0.0020289506039119815,0.002254763014202862,0.002140752684718028,0.0025680302689999246,0.0024451377593478324,0.0025953717062197385,0.0024760446925075857,0.0003637853373348559,0.00030999274848088543,0.0005185909169205963,0.00045433857020487397,0.0007733558339929217,0.000690488086877534,0.00044424964231399536,0.00038017676643442577,0.0006610798065867189,0.0005846587056710452,0.0009362696004489421,0.0008378973432429025,0.0005685567141355898,0.000494350364679438,0.0008178392290789411,0.0007294552412906204,0.001126903849187352,0.0010133418355923502,0.0007008858461320219,0.000616687926297472,0.0009833340702415214,0.0008831848878626854,0.0012829737010449252,0.0011545212334483277,0.0016088092820680112,0.0015519100681318444,0.0017243362963354043,0.0016622848903945604,0.0017493935513602946,0.0016842814031315246,0.0019412711718868945,0.0018733716304568447,0.0021016199255958026,0.0020275861529767338,0.002134287452123259,0.0020565444524828385,0.002303451029474136,0.002224671588924016,0.0024890608573441752,0.002403180131923289,0.002523918545029567,0.0024336690742821658,0.0026712894161435166,0.0025817480440877864,0.0028827071451972223,0.0027851119651190128,0.0028920471714179046,0.002789413120710555,0.006941482138546923,0.006887482783574408,0.007227533434864867,0.007173666014134431,0.0067458969308845885,0.006689557861851857,0.008251694148445704,0.008187368545609265,0.008605460940474116,0.00854125390283517,0.008044679686677488,0.007977479406057423,0.009558624045269732,0.009484120585265595,0.009963815084322461,0.009889404805850025,0.009324077339181887,0.009246144055997432,0.010845829071799346,0.010765276547803645,0.011300986310414568,0.011217292671159998,0.010565386803907867,0.010476845784167894
2024-03-10,-0.011013546413911899,-0.011178948292249366,-0.012976104083658393,-0.013169537693801534,-0.016391137010809853,-0.01662998522526896,-0.013134292265713736,-0.013329699342218821,-0.0154597744617687,-0.01568772354493499,-0.0194960865027136,-0.019776437922009275,-0.015232516049785197,-0.015457051857787356,-0.017913847688399653,-0.018175154278328103,-0.02255777315798137,-0.022877959815509392,-0.017309903354575034,-0.017562743641477824,-0.02034089675603166,-0.020634481825590547,-0.02558082100464982,-0.02593931015546347,-0.01787542511779417,-0.017988628495141767,-0.020134673377323338,-0.02026127362928278,-0.022233194064614405,-0.02236160116839522,-0.020382926109958305,-0.020515657848408943,-0.02269004992904694,-0.02283823315283286,-0.02543534781798677,-0.025586244517790974,-0.022504401805737016,-0.02265582765885441,-0.02507903217706733,-0.025247814938340614,-0.028197225019628958,-0.028369735915503964,-0.02454171220573765,-0.024711065082319534,-0.027365344882767047,-0.02755382832881439,-0.03079234980547562,-0.030985662484847774,-0.01566356105873532,-0.015774323841684253,-0.017451125369104023,-0.017566324016141322,-0.018765782022722208,-0.018888336582243172,-0.017954991850942948,-0.018070661032504157,-0.01982164466084631,-0.01994259615908402,-0.021584227921804297,-0.021713923326711976,-0.01997690277816544,-0.020097443924727374,-0.02206681817678392,-0.022193474519200646,-0.024073480725640688,-0.024210241239476866,-0.021931441460139717,-0.02205682013809082,-0.024230288059265255,-0.0243626012388396,-0.026439416698884173,-0.026583166585190644,-0.01615334784881834,-0.01620828599233703,-0.017597425347948236,-0.01765841686345518,-0.018261403018446604,-0.018324790759838904,-0.01856737395579514,-0.018632118316080547,-0.020088302130341445,-0.020160097375284774,-0.02103574148531708,-0.021110512014571748,-0.020758417656421915,-0.020832632367585608,-0.022463432865508014,-0.022545639356390923,-0.023544696892585256,-0.02363047663609241,-0.022879163289448428,-0.022962532946422885,-0.024756678146789814,-0.024848928576125938,-0.02594355666166964,-0.026039992605449876
2024-03-11,0.007832296920065993,0.0075881285480303385,0.00933546987876645,0.009056520286781975,0.011834961375847703,0.011497147066302353,0.00944089399902992,0.00915035169966348,0.01126124753917192,0.010929843474901129,0.014323835173315227,0.013927876369690602,0.01106394562094821,0.010727750852316396,0.013207253819650615,0.012824350051780033,0.017122114236258406,0.016707194377401757,0.012721595331502982,0.012343159308659368,0.015429829642332336,0.01503119183985405,0.01995237936922367,0.019519547276090763,0.015832399430657364,0.015678980456409,0.017686282119084944,0.017515540090672427,0.019536538911948224,0.019358728838057764,0.01780133223724763,0.017619873220200304,0.019788417278796804,0.019586721288423814,0.022289721917436667,0.022081114566431803,0.01954663919652563,0.01933786915279059,0.021793863698182987,0.021562078183700855,0.02482523660097563,0.02460543166645679,0.021253694101083496,0.02101964661657992,0.023868401946622184,0.023624678305216567,0.027244319280583185,0.027013869620485638,0.018956684359316238,0.018860379659839496,0.020760030384429497,0.020654004004261102,0.02168838575785937,0.021572033355394562,0.02144007099655471,0.021324794083976636,0.02343260776275736,0.023305724549856556,0.02489874533486475,0.024760955885922826,0.023762418159964008,0.02362826439932345,0.02602640016985745,0.025878775174525356,0.027828429295497184,0.02768191266056231,0.02604973356862669,0.02589770283281338,0.028655082074481326,0.02849840940400323,0.030671934178575583,0.03051672733333166,0.021466989245097958,0.02138910430106142,0.023098103060726415,0.023014964588466736,0.02324717825352916,0.02315886166533728,0.024709715575220326,0.02461741408416845,0.026533768847826638,0.02643520219072567,0.02698962927647992,0.026885792412384143,0.027808285654091974,0.027701898961025696,0.029885570795200645,0.029771919142865137,0.030500555895041043,0.030390944577349626,0.030857998318919177,0.03073851597883186,0.03323961737266825,0.03311988448359427,0.033926485293840764,0.0338113284255761
2024-03-12,0.002720212892998651,0.0025530806586883275,0.002953346519192292,0.002756360376900286,0.0033484611783646734,0.003103153527836744,0.0032660713468705455,0.0030635228080982324,0.00354553322462484,0.0033064184348149234,0.003945526483640359,0.003646883547197063,0.0038125150084476873,0.003573885828776126,0.004138185539911013,0.003856029955453041,0.003901469598278005,0.003548063770274818,0.004313648965837318,0.004038274357221102,0.004141704162948948,0.0038155949167057684,0.003853901220571324,0.0034443035954864675,-0.012082203083681162,-0.012251704214733554,-0.013721792834343525,-0.013898779650796602,-0.014978511894206594,-0.015165289086019804,-0.013711375884635446,-0.013889462987444994,-0.01533385328701948,-0.01552107504435656,-0.017028871061209618,-0.017233610136720694,-0.015016238943272333,-0.01520304536159268,-0.016799107085008154,-0.01699674773766516,-0.019040922845948906,-0.019259409035470187,-0.016268341248102596,-0.01646400032568745,-0.018466080298799228,-0.018674323801212016,-0.020888192589722767,-0.021120726609307663,-0.011900305258675269,-0.01196496138836771,-0.013181154855360935,-0.013254278038767478,-0.01383781290003712,-0.013918826725616517,-0.013298069508464513,-0.013377302727962665,-0.014593668508423025,-0.014683485915702607,-0.015619491012181514,-0.015719144131782346,-0.014464806319794087,-0.014559223132836556,-0.015890828024895914,-0.015998107789012145,-0.017274934393244762,-0.017394121624333642,-0.01558278706280592,-0.015693022414800077,-0.01730656011573403,-0.017432109310558497,-0.01880648965518385,-0.018946146809016094,-0.010855953907760615,-0.01091241813974175,-0.011901286611736799,-0.011961286530089274,-0.01232601583858405,-0.012389735745335806,-0.012166674124937311,-0.012234052749482971,-0.013241178571208588,-0.013312944041592131,-0.01393064585599288,-0.014007280503682967,-0.013304749493931447,-0.013382945104657833,-0.014495774671922161,-0.014579252930815951,-0.015442142730822835,-0.015531761986877378,-0.014407280166627987,-0.014496205621325984,-0.01584101334529606,-0.015936160690568524,-0.01686270070921995,-0.016965379128325186
2024-03-13,0.01380864680776049,0.013707999308875072,0.015534976544178316,0.015417472577115057,0.018280516536213844,0.01812701067723404,0.016551630664647727,0.016430910096264056,0.018620084396302552,0.018479141625399716,0.021495754466312862,0.021311627081992572,0.01928821120645314,0.019147435889851367,0.021697631931425265,0.021533270133202782,0.021022135884525,0.02080741126900974,0.021753210649636708,0.021592398691351797,0.02137358302480736,0.02118582158431746,0.020560867125593112,0.020315568567350933,0.006182377115863359,0.006118348067552927,0.006969600673575295,0.006894441597524963,0.008247368425222239,0.00815160415540466,0.007479494223499028,0.007403240746714136,0.008461675494155671,0.008372307918876847,0.009758472761634116,0.009644879889925042,0.008811649146202607,0.008723351154266106,0.009959661812920453,0.009856336511909036,0.009465378512215175,0.009334350665967828,0.010010534846832604,0.009910366842947192,0.00976014610673835,0.009643104805729687,0.009183073049032986,0.009034986148551185,0.0036607645403430892,0.0035972315411187104,0.004107923711358475,0.004039904401769876,0.005177560170934118,0.0051031658813650415,0.004349310667333578,0.004273279733539114,0.004918199047170761,0.004836819315810439,0.006062369122676225,0.005973401642220224,0.00507219723521604,0.004983737287891164,0.00574502641289918,0.005650366666498345,0.0057263150267923175,0.0056228754061822105,0.005716291568103874,0.0056154712600725255,0.005451631283367569,0.005343771615769943,0.005405804778864331,0.005287993714353358,-0.0008476150098430668,-0.0009002970966451783,-0.0006877486052505362,-0.0007440906732914135,0.00029717808717810316,0.00024015306669691476,-0.0010463867170655442,-0.0011085959654500352,-0.0008277363008565257,-0.0008942462669663571,0.0002452818243086352,0.00017778483661849104,-0.0012096262429181295,-0.0012810718449237726,-0.0009448762477772226,-0.0010212384587019888,-0.0007130810737597923,-0.0007907763001503936,-0.0014226578997420445,-0.0015030655316919423,-0.001892313444973422,-0.00197823062497545,-0.0016510924158142054,-0.0017387258138882628
2024-03-14,0.004918202750462096,0.004779854321373829,0.00601424659918456,0.005853886229961731,0.008186386750278654,0.007981722314699497,0.005971251214152286,0.005805871774224409,0.00729823340747328,0.007106616058953986,0.01001137703523006,0.00976707650919774,0.0070434158661902835,0.006851219080148042,0.00860400569693747,0.008381404210445531,0.012632907589342515,0.012349405571556933,0.008190593337927663,0.007971793210298648,0.010649752174770473,0.0103964398968317,0.015233131698909433,0.01491086382938949,0.004685316065755484,0.00456434280851891,0.005540288419414523,0.005402679657754904,0.006959336729864921,0.0068068860865176705,0.00557403132485268,0.005432874614791782,0.0065603286137018,0.006400406548371548,0.008351514593349771,0.008174370410147838,0.006428264219904596,0.006267955277231119,0.007580396703360066,0.007399447036444541,0.010097483425060847,0.009897079256068817,0.007317409182005701,0.007138883622371536,0.00896745240022657,0.008766626741290806,0.011826185240063847,0.011604732421034134,0.001020816298912433,0.0009071831171380472,0.0015129850675513281,0.0013956985080072165,0.0024196873028400926,0.0022987503016002847,0.001466214949283139,0.00134717628488243,0.002022208770909835,0.001898837415083195,0.003107568587971999,0.002974678548018721,0.00188465891906729,0.001760274204235476,0.0025264977301793384,0.0023971181308979775,0.004075218777564481,0.00393489489632712,0.002323345051964885,0.002193673718897195,0.003271843197219055,0.0031365319073107696,0.005010225714612732,0.0048625905019262575,-0.004299510351803156,-0.004354759502102274,-0.004099882129888773,-0.004158779154430854,-0.003233557045487675,-0.003295788380848541,-0.004591371634222312,-0.004657125257390926,-0.004376714520062108,-0.004446765411802084,-0.003410847627339108,-0.0034848011705520304,-0.004899796040192199,-0.004975877647477736,-0.004653376315402615,-0.0047343785374978475,-0.003316989641127945,-0.0034024294362930063,-0.005189652321071587,-0.0052758875942471905,-0.0047457046234181165,-0.004837458084947811,-0.0032446329566567234,-0.0033413252659847048
2024-03-15,-0.020665850006581783,-0.020772720925603005,-0.024214521378038176,-0.024340617232089707,-0.03127697792172192,-0.03143886387822448,-0.024741654695400746,-0.024869048166094827,-0.028973302823334973,-0.029123447961108422,-0.03748717696134897,-0.03767952712364126,-0.028800178806404793,-0.028947809094380408,-0.0337073913536058,-0.033881192672093156,-0.04457471825385533,-0.04479688796963185,-0.032909919916046984,-0.03307750047403592,-0.03927388342082626,-0.03947094643608283,-0.051582228056048764,-0.051833569573051505,-0.020939134714552894,-0.021083733806350497,-0.02456907965703072,-0.024724692978266943,-0.031038469352109094,-0.03119333175269407,-0.0248975976184051,-0.025055421914205695,-0.02917410266171394,-0.029336502793408308,-0.036856210854771136,-0.03702640263945084,-0.028797109632799047,-0.028959486819557505,-0.033704280912078034,-0.033871879445371456,-0.04303073806164444,-0.043207890262771866,-0.03267805771225668,-0.03284489562228337,-0.03859578499107418,-0.038768456292941476,-0.04909546323303726,-0.04927874233487657,-0.026766319055392913,-0.026821497538934386,-0.030394649587100427,-0.030457835381419836,-0.03446502127522958,-0.034536936763623634,-0.030942680844838363,-0.031008067019253346,-0.034935382475598104,-0.03501010591396599,-0.04010755510353836,-0.04019236514219503,-0.0347692494835207,-0.034844578265028486,-0.039304335126474896,-0.039390246136435006,-0.04561054930960752,-0.045707780430155054,-0.038523647464701154,-0.03860865817857097,-0.043841889179011856,-0.04393864426669566,-0.05092335890994494,-0.051032546684188385,-0.027825342395210836,-0.027871225058578898,-0.030957375838617678,-0.03100673455663615,-0.03387201152672454,-0.033923047034188254,-0.03209980535123489,-0.03215428566992341,-0.03558896416659995,-0.035647490251272694,-0.039389937660753604,-0.03945031929273511,-0.0361186886571182,-0.03618157775924951,-0.04009949999218084,-0.04016696364029634,-0.0447358820626665,-0.044805327819641486,-0.04009094413967555,-0.04016205484955765,-0.04474523995212075,-0.04482141342805658,-0.04994725369234786,-0.050025483648939516
2024-03-16,-0.034511332053680795,-0.03466299322685403,-0.03966401798149092,-0.03983863132299838,-0.04960738975675986,-0.04983141109789916,-0.04128505142933646,-0.04146564497152553,-0.04744923092098853,-0.04765692660846922,-0.05918727225427805,-0.05945307778685801,-0.04802891997701321,-0.048237977419501546,-0.05520349285989834,-0.05544365455533957,-0.06718873303904682,-0.06749530961070141,-0.05463219954834279,-0.05486925159834729,-0.061481536872878606,-0.06175354693513578,-0.0737092634563925,-0.07403093844007537,-0.032038165048864066,-0.0321542028192599,-0.037379363949545594,-0.03751212724452095,-0.047214853677546985,-0.04737477436505739,-0.03832827623157421,-0.038463643768126075,-0.044710094232758624,-0.04486429446691949,-0.056381498927587384,-0.056566266312511895,-0.04459072041893148,-0.04474440949234814,-0.052009750697952675,-0.05218411159494905,-0.06473995541823283,-0.06494785265452858,-0.05077210300741059,-0.05094319207525151,-0.058558884538266756,-0.058752253315138406,-0.0723452101184199,-0.07256305139408888,-0.04366697253773574,-0.043725676100017034,-0.04942883571565949,-0.04949680656674284,-0.055726853348502595,-0.05581230815191919,-0.05056060849377871,-0.05063028678310629,-0.056797392353910355,-0.05687791960256647,-0.06489591974596472,-0.06499678306297418,-0.05678601894697599,-0.056866421691520876,-0.06391442769061427,-0.06400717390838545,-0.07276268084582513,-0.07287840893411708,-0.06285610518725786,-0.06294698417591767,-0.07040651921232992,-0.07051115039766209,-0.07990737019210632,-0.08002938406400742,-0.040410701640950446,-0.04046963585407041,-0.04528183525839269,-0.045346485471713084,-0.05015519732436579,-0.050226353475986085,-0.04670435316598686,-0.046774546656300674,-0.05204987501397207,-0.052126772718295786,-0.05843375096709423,-0.05851810028583994,-0.052521784205863155,-0.052603059726685546,-0.05865808674749531,-0.05874700256084885,-0.06564623855573105,-0.06574343267957386,-0.05824961539227691,-0.058341795087355215,-0.06482896488856167,-0.0649296686110173,-0.07234560043353706,-0.07244940545415882
2024-03-17,0.034183502575775994,0.03393303852944442,0.03829795498366236,0.03803149613074482,0.04713239660179823,0.046830827741762,0.04125526929362401,0.04094945755977216,0.04627465006776058,0.04594881545765612,0.05711355438084044,0.05674361049311608,0.048411497455012706,0.04804850682480715,0.05436674045188239,0.053979375495993694,0.06748743033812472,0.06704617462987202,0.05521639173822335,0.05480371356944112,0.062167354777832674,0.06172856746917824,0.07681656162230444,0.0763315505486065,0.027625683979398685,0.027499693759793806,0.03175863917843269,0.03162485354215643,0.039995933251574176,0.03984535806757963,0.033356216455154235,0.033203271860299734,0.03839547479636329,0.03823314062709005,0.04848574496697849,0.048303095843050654,0.0391621672261644,0.03898168732562873,0.045138861032582245,0.04494738671067514,0.057257106301228114,0.05704173749436026,0.044827487933794145,0.04462356701963577,0.05178858294405515,0.051573525070863366,0.06559826983556231,0.06536476631225428,0.036398019388972275,0.036290688944256085,0.04125607531639613,0.041143206961332106,0.04750513499470114,0.04739594979304936,0.04254239523099102,0.04241239064874583,0.04767905315701143,0.04754241079929468,0.05603517259261482,0.055902771609397175,0.04799893279421617,0.04784585667291029,0.053982523156308325,0.05382171197159352,0.06394500637806401,0.06378893609445244,0.053311007641573684,0.053137687121345284,0.06015742038605779,0.05997628588216157,0.07139779626779645,0.07122788708049749,0.03284773497119742,0.032734567468093875,0.03694228702860607,0.036828680188268244,0.04158248072419474,0.041466160969590986,0.03840228026352545,0.038278626780547984,0.04280950853388656,0.04268531577286915,0.04910643044931291,0.04897890565300413,0.04347288998469022,0.043338513981135356,0.048625427838587996,0.048490408591734604,0.056129821742700814,0.05599082582680653,0.04847043965013476,0.04832755826534777,0.05438771851241671,0.054244837127629716,0.06285191855830366,0.06270903717351665
2024-03-18,-0.024128903287680754,-0.024442645841648014,-0.027197158506374403,-0.02753462272287672,-0.03346326896502475,-0.03384312361210873,-0.028863745019997205,-0.02923701470139122,-0.03252930828477967,-0.032930429558333175,-0.04001421556905595,-0.04046103376113113,-0.03357257703891744,-0.034004355713612947,-0.03783167247930113,-0.038295248541002094,-0.04652505733192047,-0.04700256604961782,-0.038145855407058185,-0.03863261570787752,-0.0429583351581195,-0.04345105230329904,-0.05190877240188079,-0.05240745880987648,-0.019510615785700697,-0.019623704809609375,-0.02240618380098841,-0.022528126116116327,-0.027965963741869722,-0.02810507194919471,-0.02341478312769557,-0.023549345893019984,-0.026904037766248605,-0.02704891868309404,-0.03357590442451027,-0.033740720139840905,-0.027323486874042298,-0.027479168574958555,-0.03141320531515768,-0.03158058376133986,-0.03892595775858337,-0.039115859158029266,-0.031161909874363316,-0.03133836582939249,-0.03559751791246486,-0.03578696857121146,-0.04376819802516092,-0.043977919245960104,-0.02568926561143519,-0.02578403156541836,-0.029081796384096276,-0.029182707874100468,-0.03385431893298229,-0.033951911766514964,-0.029830439337612244,-0.029943091078431943,-0.033520851421762074,-0.033640691562067004,-0.039575250696863275,-0.039691291725808465,-0.033597554545898675,-0.033727759997548755,-0.037841233575119405,-0.037979616103314615,-0.044662186688918595,-0.044796340833913324,-0.037267797246556475,-0.03741523353706541,-0.04188084410595348,-0.04203739489267486,-0.049277573853570455,-0.04942640980132812,-0.024342310973235283,-0.024409225891835577,-0.027300557252672865,-0.02737063278192919,-0.03080032029934412,-0.03087217984311399,-0.028243294983107094,-0.028323705280169913,-0.03150976624033599,-0.03159400983470658,-0.03604188568126386,-0.036128218721885666,-0.031874932056086595,-0.03196888274443317,-0.035642774166635846,-0.035741246387501806,-0.04075002724832468,-0.04085087622322851,-0.03544670169205551,-0.035554241325049106,-0.03958008673183211,-0.03969285266190883,-0.04511941564827788,-0.045232500324570095
