coin_id,price,market_cap,volume_usd,history_days,symbol,name,sector,rebalance_date,universe_rank
bitcoin,60868.88,1218496705480.7712,2000603963.46,1317,BTC,Bitcoin,Store of Value,2024-08-09,1
ethereum,2600.21,313862552008.5732,1254678742.58,1317,ETH,Ethereum,Smart Contract Platform / L1,2024-08-09,2
solana,156.32,89943983957.30109,348744317.8,1317,SOL,Solana,Smart Contract Platform / L1,2024-08-09,3
ripple,0.5809,35766006436.81477,113982177.03,1317,XRP,XRP,Payments,2024-08-09,4
the-open-network,6.62,16504725040.383558,279395232.03,1317,TON,Toncoin,Smart Contract Platform / L1,2024-08-09,5
dogecoin,0.1039,15994014370.029251,30433737.54,1317,DOGE,Dogecoin,Meme,2024-08-09,6
arbitrum,0.577,3494174123.00889,108149370.02,1317,ARB,Arbitrum,Smart Contract Platform / L1,2024-08-09,7
sui,0.8551,3376966251.4129767,127844232.84,1317,SUI,Sui,Smart Contract Platform / L1,2024-08-09,8
optimism,1.41,3002838299.0934677,38378833.43,1317,OP,Optimism,Smart Contract Platform / L1,2024-08-09,9
bittensor,297.8,2862741647.7274914,56550212.83,1317,TAO,Bittensor,Smart Contract Platform / L1,2024-08-09,10
bitcoin,64087.8,1282934286970.79,2623908332.37,1331,BTC,Bitcoin,Store of Value,2024-08-23,1
ethereum,2764.81,333730861129.99457,1227460805.08,1331,ETH,Ethereum,Smart Contract Platform / L1,2024-08-23,2
solana,153.36,88240848130.06459,226345684.97,1331,SOL,Solana,Smart Contract Platform / L1,2024-08-23,3
binancecoin,592.04,79787536355.80595,25280163.25,1331,BNB,BNB,Exchange / Trading Infrastructure,2024-08-23,4
ripple,0.6114,37643891092.21648,67547258.98,1331,XRP,XRP,Payments,2024-08-23,5
dogecoin,0.113,17394837572.794083,52039551.51,1331,DOGE,Dogecoin,Meme,2024-08-23,6
the-open-network,6.709,16726616358.902308,84556740.64,1331,TON,Toncoin,Smart Contract Platform / L1,2024-08-23,7
avalanche-2,26.52,11433498792.943998,32065658.39,1331,AVAX,Avalanche,Smart Contract Platform / L1,2024-08-23,8
shiba-inu,1.531e-05,9012226546.889315,25853792.95,1331,SHIB,Shiba Inu,Meme,2024-08-23,9
chainlink,12.06,8765200447.549488,27066820.91,1331,LINK,Chainlink,Oracle / Middleware,2024-08-23,10
sui,1.016,4012393534.598976,203299980.65,1331,SUI,Sui,Smart Contract Platform / L1,2024-08-23,11
arbitrum,0.6032,3652835062.3898835,78231742.02,1331,ARB,Arbitrum,Smart Contract Platform / L1,2024-08-23,12
optimism,1.615,3439421172.3659225,61449629.3,1331,OP,Optimism,Smart Contract Platform / L1,2024-08-23,13
bittensor,346.64,3332238968.328602,81240135.11,1331,TAO,Bittensor,Smart Contract Platform / L1,2024-08-23,14
render-token,5.601,2906086175.934645,32674187.27,1331,RENDER,Render,Oracle / Middleware,2024-08-23,15
htx-dao,1.41e-06,1277024779.606888,36197974.9,1331,HTX,HTX DAO,Exchange / Trading Infrastructure,2024-08-23,16
bitcoin,58989.17,1180867946051.3345,474924657.65,1339,BTC,Bitcoin,Store of Value,2024-08-31,1
ethereum,2513.01,303336935025.65735,405411435.18,1339,ETH,Ethereum,Smart Contract Platform / L1,2024-08-31,2
solana,135.34,77872433398.03691,48458249.41,1339,SOL,Solana,Smart Contract Platform / L1,2024-08-31,3
the-open-network,5.426,13527890946.997158,67690077.7,1339,TON,Toncoin,Smart Contract Platform / L1,2024-08-31,4
sui,0.797,3147517369.168685,27802518.07,1339,SUI,Sui,Smart Contract Platform / L1,2024-08-31,5
arbitrum,0.514,3112661177.1690984,25711183.0,1339,ARB,Arbitrum,Smart Contract Platform / L1,2024-08-31,6
bittensor,281.68,2707780615.6208186,32573062.47,1339,TAO,Bittensor,Smart Contract Platform / L1,2024-08-31,7
htx-dao,1.22e-06,1104943426.326527,39061667.52,1339,HTX,HTX DAO,Exchange / Trading Infrastructure,2024-08-31,8
bitcoin,53954.33,1080078577943.6445,3807917186.59,1345,BTC,Bitcoin,Store of Value,2024-09-06,1
ethereum,2224.52,268514283151.7882,2911433881.45,1345,ETH,Ethereum,Smart Contract Platform / L1,2024-09-06,2
solana,125.02,71934473351.72583,320272802.89,1345,SOL,Solana,Smart Contract Platform / L1,2024-09-06,3
binancecoin,487.1,65645072898.643814,27740264.09,1345,BNB,BNB,Exchange / Trading Infrastructure,2024-09-06,4
ripple,0.5211,32084121112.453396,68912190.74,1345,XRP,XRP,Payments,2024-09-06,5
dogecoin,0.09254,14245294415.808535,36846762.33,1345,DOGE,Dogecoin,Meme,2024-09-06,6
the-open-network,4.657,11610650228.559853,128975338.09,1345,TON,Toncoin,Smart Contract Platform / L1,2024-09-06,7
sui,0.8376,3307855142.3032503,174005670.79,1345,SUI,Sui,Smart Contract Platform / L1,2024-09-06,8
arbitrum,0.4807,2911004334.3680654,102654126.13,1345,ARB,Arbitrum,Smart Contract Platform / L1,2024-09-06,9
optimism,1.337,2847372202.7574234,60838237.27,1345,OP,Optimism,Smart Contract Platform / L1,2024-09-06,10
bittensor,231.49,2225305789.229137,56346179.94,1345,TAO,Bittensor,Smart Contract Platform / L1,2024-09-06,11
htx-dao,1.12e-06,1014374293.0210742,30767715.11,1345,HTX,HTX DAO,Exchange / Trading Infrastructure,2024-09-06,12
bitcoin,63211.47,1265391575195.6765,2188110863.96,1359,BTC,Bitcoin,Store of Value,2024-09-20,1
ethereum,2561.88,309235867387.5277,1676058410.49,1359,ETH,Ethereum,Smart Contract Platform / L1,2024-09-20,2
solana,146.66,84385777169.76573,256217991.5,1359,SOL,Solana,Smart Contract Platform / L1,2024-09-20,3
ripple,0.5852,36030757388.23206,59752748.72,1359,XRP,XRP,Payments,2024-09-20,4
dogecoin,0.1055,16240312955.130758,30053392.34,1359,DOGE,Dogecoin,Meme,2024-09-20,5
the-open-network,5.585,13924303527.27223,120316012.45,1359,TON,Toncoin,Smart Contract Platform / L1,2024-09-20,6
avalanche-2,27.67,11929295309.229279,39271836.25,1359,AVAX,Avalanche,Smart Contract Platform / L1,2024-09-20,7
sui,1.47,5805333165.217022,424563142.7,1359,SUI,Sui,Smart Contract Platform / L1,2024-09-20,8
bittensor,407.61,3918341581.699808,143492843.69,1359,TAO,Bittensor,Smart Contract Platform / L1,2024-09-20,9
optimism,1.681,3579979560.834128,56686523.8,1359,OP,Optimism,Smart Contract Platform / L1,2024-09-20,10
arbitrum,0.5776,3497807579.6359363,74315072.49,1359,ARB,Arbitrum,Smart Contract Platform / L1,2024-09-20,11
render-token,5.281,2740053757.384549,44842651.47,1359,RENDER,Render,Oracle / Middleware,2024-09-20,12
htx-dao,1.27e-06,1150227992.9792538,33547793.17,1359,HTX,HTX DAO,Exchange / Trading Infrastructure,2024-09-20,13
bitcoin,63314.81,1267460275154.4138,2712227231.34,1369,BTC,Bitcoin,Store of Value,2024-09-30,1
ethereum,2601.63,314033955404.3959,1764901279.49,1369,ETH,Ethereum,Smart Contract Platform / L1,2024-09-30,2
solana,152.55,87774787312.47623,167046966.26,1369,SOL,Solana,Smart Contract Platform / L1,2024-09-30,3
ripple,0.6113,37637734093.346306,115384714.53,1369,XRP,XRP,Payments,2024-09-30,4
dogecoin,0.1142,17579561511.620213,53185872.67,1369,DOGE,Dogecoin,Meme,2024-09-30,5
the-open-network,5.711,14238441798.43361,94873329.18,1369,TON,Toncoin,Smart Contract Platform / L1,2024-09-30,6
shiba-inu,1.756e-05,10336688318.966452,50318424.34,1369,SHIB,Shiba Inu,Meme,2024-09-30,7
sui,1.775,7009841066.843683,278753179.12,1369,SUI,Sui,Smart Contract Platform / L1,2024-09-30,8
bittensor,578.04,5556679590.5050335,160002095.53,1369,TAO,Bittensor,Smart Contract Platform / L1,2024-09-30,9
optimism,1.749,3724797294.4074297,58869593.45,1369,OP,Optimism,Smart Contract Platform / L1,2024-09-30,10
arbitrum,0.6042,3658890823.4349594,81032747.28,1369,ARB,Arbitrum,Smart Contract Platform / L1,2024-09-30,11
render-token,6.445,3343996679.8605227,57097893.66,1369,RENDER,Render,Oracle / Middleware,2024-09-30,12
bitcoin,62094.06,1243022831041.5,2395319327.7,1373,BTC,Bitcoin,Store of Value,2024-10-04,1
ethereum,2414.67,291466646331.85065,1466938297.17,1373,ETH,Ethereum,Smart Contract Platform / L1,2024-10-04,2
solana,143.19,82389195642.56618,216047071.98,1373,SOL,Solana,Smart Contract Platform / L1,2024-10-04,3
ripple,0.5341,32884530965.575436,88228747.24,1373,XRP,XRP,Payments,2024-10-04,4
dogecoin,0.1092,16809878433.178,39567594.35,1373,DOGE,Dogecoin,Meme,2024-10-04,5
the-open-network,5.399,13460575603.176863,65829189.59,1373,TON,Toncoin,Smart Contract Platform / L1,2024-10-04,6
shiba-inu,1.739e-05,10236617873.965067,35881169.2,1373,SHIB,Shiba Inu,Meme,2024-10-04,7
sui,1.773,7001942654.374,425875593.75,1373,SUI,Sui,Smart Contract Platform / L1,2024-10-04,8
bittensor,585.76,5630891697.692597,161810166.67,1373,TAO,Bittensor,Smart Contract Platform / L1,2024-10-04,9
arbitrum,0.5651,3422110566.572486,60139770.45,1373,ARB,Arbitrum,Smart Contract Platform / L1,2024-10-04,10
optimism,1.606,3420254119.392986,44341681.86,1373,OP,Optimism,Smart Contract Platform / L1,2024-10-04,11
render-token,5.677,2945518875.3402925,50594369.73,1373,RENDER,Render,Oracle / Middleware,2024-10-04,12
htx-dao,1.27e-06,1150227992.9792538,32819799.46,1373,HTX,HTX DAO,Exchange / Trading Infrastructure,2024-10-04,13
bitcoin,68425.63,1369770640193.2522,2516405877.34,1387,BTC,Bitcoin,Store of Value,2024-10-18,1
ethereum,2642.22,318933436979.3563,1183525663.73,1387,ETH,Ethereum,Smart Contract Platform / L1,2024-10-18,2
solana,154.92,89138446741.71625,137792754.77,1387,SOL,Solana,Smart Contract Platform / L1,2024-10-18,3
ripple,0.5467,33660312823.216793,43157931.33,1387,XRP,XRP,Payments,2024-10-18,4
dogecoin,0.1372,21120103672.454407,139898677.13,1387,DOGE,Dogecoin,Meme,2024-10-18,5
the-open-network,5.249,13086601470.841887,48095380.18,1387,TON,Toncoin,Smart Contract Platform / L1,2024-10-18,6
shiba-inu,1.879e-05,11060727421.035286,43994330.64,1387,SHIB,Shiba Inu,Meme,2024-10-18,7
sui,2.126,8396012455.273053,228542562.09,1387,SUI,Sui,Smart Contract Platform / L1,2024-10-18,8
bittensor,576.27,5539664638.468507,87455031.03,1387,TAO,Bittensor,Smart Contract Platform / L1,2024-10-18,9
optimism,1.718,3658777445.2784243,30890809.33,1387,OP,Optimism,Smart Contract Platform / L1,2024-10-18,10
arbitrum,0.5636,3413026925.0048714,54170762.94,1387,ARB,Arbitrum,Smart Contract Platform / L1,2024-10-18,11
bitcoin,70207.54,1405441601519.684,2794856636.84,1400,BTC,Bitcoin,Store of Value,2024-10-31,1
ethereum,2515.04,303581969457.71375,1356038657.29,1400,ETH,Ethereum,Smart Contract Platform / L1,2024-10-31,2
solana,168.45,96923388546.61827,208731623.66,1400,SOL,Solana,Smart Contract Platform / L1,2024-10-31,3
binancecoin,575.7,77585441321.59566,28203672.85,1400,BNB,BNB,Exchange / Trading Infrastructure,2024-10-31,4
ripple,0.5089,31332967250.292713,43810591.45,1400,XRP,XRP,Payments,2024-10-31,5
dogecoin,0.1614,24845369772.11473,119882500.28,1400,DOGE,Dogecoin,Meme,2024-10-31,6
the-open-network,4.841,12069391830.890757,63550042.57,1400,TON,Toncoin,Smart Contract Platform / L1,2024-10-31,7
shiba-inu,1.787e-05,10519169718.674856,30998925.97,1400,SHIB,Shiba Inu,Meme,2024-10-31,8
sui,1.969,7775987076.402937,273898344.4,1400,SUI,Sui,Smart Contract Platform / L1,2024-10-31,9
bittensor,484.05,4653156798.463708,61325174.51,1400,TAO,Bittensor,Smart Contract Platform / L1,2024-10-31,10
optimism,1.61,3428772809.60318,44456668.75,1400,OP,Optimism,Smart Contract Platform / L1,2024-10-31,11
arbitrum,0.5263,3187147038.023534,58190290.07,1400,ARB,Arbitrum,Smart Contract Platform / L1,2024-10-31,12
render-token,4.771,2475439590.320334,33352503.69,1400,RENDER,Render,Oracle / Middleware,2024-10-31,13
bitcoin,69473.41,1390745504164.277,3429441961.46,1401,BTC,Bitcoin,Store of Value,2024-11-01,1
ethereum,2510.39,303020683689.70276,1361183545.79,1401,ETH,Ethereum,Smart Contract Platform / L1,2024-11-01,2
solana,166.05,95542467605.6157,197679096.42,1401,SOL,Solana,Smart Contract Platform / L1,2024-11-01,3
ripple,0.5128,31573090206.22933,55602894.8,1401,XRP,XRP,Payments,2024-11-01,4
dogecoin,0.1591,24491315556.03131,124792132.56,1401,DOGE,Dogecoin,Meme,2024-11-01,5
the-open-network,4.893,12199036196.76688,69534672.54,1401,TON,Toncoin,Smart Contract Platform / L1,2024-11-01,6
sui,1.989,7854971201.099768,354372320.52,1401,SUI,Sui,Smart Contract Platform / L1,2024-11-01,7
bittensor,463.37,4454360635.686662,95621759.93,1401,TAO,Bittensor,Smart Contract Platform / L1,2024-11-01,8
optimism,1.52,3237102279.87381,48954361.1,1401,OP,Optimism,Smart Contract Platform / L1,2024-11-01,9
arbitrum,0.5191,3143545558.4989862,64561136.21,1401,ARB,Arbitrum,Smart Contract Platform / L1,2024-11-01,10
render-token,4.695,2436006890.9146867,29272767.63,1401,RENDER,Render,Oracle / Middleware,2024-11-01,11
bitcoin,91058.92,1822852564802.1965,6353615968.72,1415,BTC,Bitcoin,Store of Value,2024-11-15,1
ethereum,3091.03,373107773654.84326,3095289918.88,1415,ETH,Ethereum,Smart Contract Platform / L1,2024-11-15,2
solana,218.51,125727097841.03033,443402898.19,1415,SOL,Solana,Smart Contract Platform / L1,2024-11-15,3
dogecoin,0.3816,58742212546.70993,620660020.85,1415,DOGE,Dogecoin,Meme,2024-11-15,4
ripple,0.8928,54969685912.87352,868232886.09,1415,XRP,XRP,Payments,2024-11-15,5
cardano,0.7071,26133468695.26274,184856949.4,1415,ADA,Cardano,Smart Contract Platform / L1,2024-11-15,6
shiba-inu,2.557e-05,15051772227.561056,120537902.67,1415,SHIB,Shiba Inu,Meme,2024-11-15,7
avalanche-2,33.14,14287562217.125345,28765272.05,1415,AVAX,Avalanche,Smart Contract Platform / L1,2024-11-15,8
sui,3.61,14256634507.777857,733934622.85,1415,SUI,Sui,Smart Contract Platform / L1,2024-11-15,9
the-open-network,5.381,13415698707.296665,139250106.95,1415,TON,Toncoin,Smart Contract Platform / L1,2024-11-15,10
chainlink,13.84,10058903332.842861,38583400.47,1415,LINK,Chainlink,Oracle / Middleware,2024-11-15,11
pepe,2.337e-05,9822143332.334347,50161629.68,1415,PEPE,Pepe,Meme,2024-11-15,12
crypto-com-chain,0.167,7272534339.725843,43874874.75,1415,CRO,Cronos,Smart Contract Platform / L1,2024-11-15,13
litecoin,83.72,6450665960.669948,79155432.75,1415,LTC,Litecoin,Payments,2024-11-15,14
bittensor,518.2,4981439630.1289,109933414.63,1415,TAO,Bittensor,Smart Contract Platform / L1,2024-11-15,15
stellar,0.1458,4835408444.090121,42108913.3,1415,XLM,Stellar,Payments,2024-11-15,16
arbitrum,0.6064,3672213497.7341275,107020623.59,1415,ARB,Arbitrum,Smart Contract Platform / L1,2024-11-15,17
render-token,6.916,3588375645.913945,94356587.53,1415,RENDER,Render,Oracle / Middleware,2024-11-15,18
optimism,1.585,3375530995.789466,83783818.7,1415,OP,Optimism,Smart Contract Platform / L1,2024-11-15,19
hedera-hashgraph,0.07247,3138878372.9871545,55470834.09,1415,HBAR,Hedera,Payments,2024-11-15,20
bitcoin,97510.92,1952011188121.0735,3883366949.57,1429,BTC,Bitcoin,Store of Value,2024-11-29,1
ethereum,3593.72,433785782842.25104,2294777437.53,1429,ETH,Ethereum,Smart Contract Platform / L1,2024-11-29,2
solana,243.46,140082921790.20294,316868423.69,1429,SOL,Solana,Smart Contract Platform / L1,2024-11-29,3
ripple,1.802,110949119640.45485,1260420577.77,1429,XRP,XRP,Payments,2024-11-29,4
dogecoin,0.4264,65638572929.552185,394160558.29,1429,DOGE,Dogecoin,Meme,2024-11-29,5
cardano,1.076,39767518478.436874,129576048.1,1429,ADA,Cardano,Smart Contract Platform / L1,2024-11-29,6
avalanche-2,44.88,19348997957.289845,40676776.14,1429,AVAX,Avalanche,Smart Contract Platform / L1,2024-11-29,7
stellar,0.5483,18184186899.140007,328575703.97,1429,XLM,Stellar,Payments,2024-11-29,8
the-open-network,6.449,16078394529.521685,105337275.96,1429,TON,Toncoin,Smart Contract Platform / L1,2024-11-29,9
shiba-inu,2.605e-05,15334324072.270845,49850504.47,1429,SHIB,Shiba Inu,Meme,2024-11-29,10
polkadot,9.029,15180842506.154404,34153652.86,1429,DOT,Polkadot,Smart Contract Platform / L1,2024-11-29,11
sui,3.486,13766932934.65751,383946049.63,1429,SUI,Sui,Smart Contract Platform / L1,2024-11-29,12
chainlink,18.26,13271356564.863487,43768530.41,1429,LINK,Chainlink,Oracle / Middleware,2024-11-29,13
litecoin,104.82,8076431031.980696,63667864.91,1429,LTC,Litecoin,Payments,2024-11-29,14
hedera-hashgraph,0.178,7709677803.114577,129931350.12,1429,HBAR,Hedera,Payments,2024-11-29,15
bittensor,617.21,5933219517.776646,205145463.84,1429,TAO,Bittensor,Smart Contract Platform / L1,2024-11-29,16
arbitrum,0.9301,5632463348.02525,114431151.31,1429,ARB,Arbitrum,Smart Contract Platform / L1,2024-11-29,17
optimism,2.383,5075009692.723216,90695042.62,1429,OP,Optimism,Smart Contract Platform / L1,2024-11-29,18
render-token,8.735,4532166175.109645,131448726.46,1429,RENDER,Render,Oracle / Middleware,2024-11-29,19
algorand,0.4409,3930906592.818892,112626605.56,1429,ALGO,Algorand,Smart Contract Platform / L1,2024-11-29,20
bitcoin,96473.51,1931243914807.8008,1215861238.63,1430,BTC,Bitcoin,Store of Value,2024-11-30,1
ethereum,3706.22,447365277229.6138,2207693328.33,1430,ETH,Ethereum,Smart Contract Platform / L1,2024-11-30,2
solana,237.75,136797480718.06766,206542138.89,1430,SOL,Solana,Smart Contract Platform / L1,2024-11-30,3
ripple,1.953,120246187934.41083,1399344545.01,1430,XRP,XRP,Payments,2024-11-30,4
dogecoin,0.4218,64930464497.385345,341047483.81,1430,DOGE,Dogecoin,Meme,2024-11-30,5
cardano,1.079,39878394459.3247,127646386.55,1430,ADA,Cardano,Smart Contract Platform / L1,2024-11-30,6
avalanche-2,44.85,19336064135.12588,39537779.54,1430,AVAX,Avalanche,Smart Contract Platform / L1,2024-11-30,7
stellar,0.5255,17428032492.245255,215074835.66,1430,XLM,Stellar,Payments,2024-11-30,8
the-open-network,6.828,17023302503.888056,175764510.78,1430,TON,Toncoin,Smart Contract Platform / L1,2024-11-30,9
shiba-inu,2.674e-05,15740492349.041168,83055743.03,1430,SHIB,Shiba Inu,Meme,2024-11-30,10
polkadot,8.951,15049697781.879288,31133349.85,1430,DOT,Polkadot,Smart Contract Platform / L1,2024-11-30,11
chainlink,19.01,13816456095.18373,65110764.1,1430,LINK,Chainlink,Oracle / Middleware,2024-11-30,12
sui,3.479,13739288491.01362,280275248.1,1430,SUI,Sui,Smart Contract Platform / L1,2024-11-30,13
bitcoin-cash,526.73,10546807080.677883,28797929.52,1430,BCH,Bitcoin Cash,Payments,2024-11-30,14
near,7.011,9068520414.420809,26116346.18,1430,NEAR,NEAR Protocol,Smart Contract Platform / L1,2024-11-30,15
uniswap,12.79,8103203339.472978,25591820.78,1430,UNI,Uniswap,DeFi,2024-11-30,16
litecoin,102.78,7919248058.261553,43609887.1,1430,LTC,Litecoin,Payments,2024-11-30,17
hedera-hashgraph,0.1703,7376169268.934903,99635474.95,1430,HBAR,Hedera,Payments,2024-11-30,18
bittensor,678.48,6522206021.323534,209645311.51,1430,TAO,Bittensor,Smart Contract Platform / L1,2024-11-30,19
arbitrum,0.9724,5888622040.231968,189817889.52,1430,ARB,Arbitrum,Smart Contract Platform / L1,2024-11-30,20
bitcoin,101429.78,2030460438365.8682,3492131954.88,1443,BTC,Bitcoin,Store of Value,2024-12-13,1
ethereum,3907.67,471681625179.25134,2626819579.66,1443,ETH,Ethereum,Smart Contract Platform / L1,2024-12-13,2
ripple,2.423,149184082624.2076,777996206.67,1443,XRP,XRP,Payments,2024-12-13,3
solana,224.84,129369276822.92464,323236855.77,1443,SOL,Solana,Smart Contract Platform / L1,2024-12-13,4
dogecoin,0.4091,62975469478.14212,294433964.04,1443,DOGE,Dogecoin,Meme,2024-12-13,5
cardano,1.121,41430658191.754395,83759424.56,1443,ADA,Cardano,Smart Contract Platform / L1,2024-12-13,6
tron,0.2906,27555432710.66338,44306153.61,1443,TRX,TRON,Smart Contract Platform / L1,2024-12-13,7
avalanche-2,52.78,22754904460.46698,53950835.14,1443,AVAX,Avalanche,Smart Contract Platform / L1,2024-12-13,8
chainlink,29.0,21077181839.049347,197663585.39,1443,LINK,Chainlink,Oracle / Middleware,2024-12-13,9
sui,4.762,18806120090.315277,736804902.95,1443,SUI,Sui,Smart Contract Platform / L1,2024-12-13,10
shiba-inu,2.854e-05,16800061766.702877,34397310.75,1443,SHIB,Shiba Inu,Meme,2024-12-13,11
the-open-network,6.332,15786694706.300406,100568986.85,1443,TON,Toncoin,Smart Contract Platform / L1,2024-12-13,12
polkadot,9.087,15278360378.051287,28472903.07,1443,DOT,Polkadot,Smart Contract Platform / L1,2024-12-13,13
stellar,0.4378,14519491199.05799,77955490.26,1443,XLM,Stellar,Payments,2024-12-13,14
hedera-hashgraph,0.3146,13626205825.055315,155250534.56,1443,HBAR,Hedera,Payments,2024-12-13,15
litecoin,124.52,9594325435.052816,62854491.75,1443,LTC,Litecoin,Payments,2024-12-13,16
arbitrum,1.034,6261656920.608653,191713888.23,1443,ARB,Arbitrum,Smart Contract Platform / L1,2024-12-13,17
aave,377.72,5731808612.4189625,61750201.34,1443,AAVE,Aave,DeFi,2024-12-13,18
bittensor,577.91,5555429904.7622385,124808021.08,1443,TAO,Bittensor,Smart Contract Platform / L1,2024-12-13,19
optimism,2.566,5464739769.8396015,183130292.75,1443,OP,Optimism,Smart Contract Platform / L1,2024-12-13,20
bitcoin,94170.09,1885133165253.373,4479654695.05,1457,BTC,Bitcoin,Store of Value,2024-12-27,1
ethereum,3328.67,401792494065.62445,2858674867.14,1457,ETH,Ethereum,Smart Contract Platform / L1,2024-12-27,2
ripple,2.143,131944485787.73291,388263399.08,1457,XRP,XRP,Payments,2024-12-27,3
solana,183.94,105836082453.33907,190508827.48,1457,SOL,Solana,Smart Contract Platform / L1,2024-12-27,4
dogecoin,0.3114,47935862125.38122,99072532.88,1457,DOGE,Dogecoin,Meme,2024-12-27,5
cardano,0.8758,32368394687.18867,43823907.63,1457,ADA,Cardano,Smart Contract Platform / L1,2024-12-27,6
tron,0.2591,24568522420.278324,49155332.61,1457,TRX,TRON,Smart Contract Platform / L1,2024-12-27,7
sui,4.078,16104863025.683685,337382631.16,1457,SUI,Sui,Smart Contract Platform / L1,2024-12-27,8
chainlink,21.53,15647990517.05974,60951462.97,1457,LINK,Chainlink,Oracle / Middleware,2024-12-27,9
the-open-network,5.726,14275839211.667107,81992664.17,1457,TON,Toncoin,Smart Contract Platform / L1,2024-12-27,10
hedera-hashgraph,0.2763,11967325713.48628,105182916.95,1457,HBAR,Hedera,Payments,2024-12-27,11
stellar,0.3492,11581101705.59856,38451537.23,1457,XLM,Stellar,Payments,2024-12-27,12
litecoin,100.45,7739720446.121551,28895734.64,1457,LTC,Litecoin,Payments,2024-12-27,13
pepe,1.785e-05,7502150555.505693,31821598.35,1457,PEPE,Pepe,Meme,2024-12-27,14
aave,323.41,4907667646.252295,26849301.93,1457,AAVE,Aave,DeFi,2024-12-27,15
arbitrum,0.7596,4599956089.839781,71284974.63,1457,ARB,Arbitrum,Smart Contract Platform / L1,2024-12-27,16
bittensor,468.2,4500791267.515149,79614121.36,1457,TAO,Bittensor,Smart Contract Platform / L1,2024-12-27,17
optimism,1.855,3950542584.9775767,66450436.13,1457,OP,Optimism,Smart Contract Platform / L1,2024-12-27,18
render-token,6.993,3628327196.6275616,44263673.87,1457,RENDER,Render,Oracle / Middleware,2024-12-27,19
htx-dao,2.45e-06,2218943765.9835997,35317831.8,1457,HTX,HTX DAO,Exchange / Trading Infrastructure,2024-12-27,20
bitcoin,93391.98,1869556659303.179,3659994868.24,1461,BTC,Bitcoin,Store of Value,2024-12-31,1
ethereum,3331.15,402091846475.2303,2216564705.88,1461,ETH,Ethereum,Smart Contract Platform / L1,2024-12-31,2
ripple,2.08,128065576499.52612,376858119.76,1461,XRP,XRP,Payments,2024-12-31,3
solana,188.87,108672724219.64853,261197641.36,1461,SOL,Solana,Smart Contract Platform / L1,2024-12-31,4
dogecoin,0.3154,48551608588.13499,111968664.98,1461,DOGE,Dogecoin,Meme,2024-12-31,5
cardano,0.8435,31174629959.629646,38365582.99,1461,ADA,Cardano,Smart Contract Platform / L1,2024-12-31,6
sui,4.116,16254932862.60766,319204043.45,1461,SUI,Sui,Smart Contract Platform / L1,2024-12-31,7
chainlink,19.97,14514183493.993637,54784019.95,1461,LINK,Chainlink,Oracle / Middleware,2024-12-31,8
the-open-network,5.499,13709891691.400177,53630114.06,1461,TON,Toncoin,Smart Contract Platform / L1,2024-12-31,9
hedera-hashgraph,0.2684,11625154619.977264,64017214.06,1461,HBAR,Hedera,Payments,2024-12-31,10
stellar,0.332,11010669433.73059,33128568.17,1461,XLM,Stellar,Payments,2024-12-31,11
pepe,1.991e-05,8367944961.35117,110430373.39,1461,PEPE,Pepe,Meme,2024-12-31,12
litecoin,103.07,7941592696.682411,29932870.91,1461,LTC,Litecoin,Payments,2024-12-31,13
arbitrum,0.7209,4365598137.395336,47097812.3,1461,ARB,Arbitrum,Smart Contract Platform / L1,2024-12-31,14
bittensor,440.41,4233646907.5744276,58528215.8,1461,TAO,Bittensor,Smart Contract Platform / L1,2024-12-31,15
bitget-token,5.979,4184416056.857409,614137523.52,1461,BGB,Bitget Token,Exchange / Trading Infrastructure,2024-12-31,16
optimism,1.75,3726926966.959978,56465073.86,1461,OP,Optimism,Smart Contract Platform / L1,2024-12-31,17
render-token,6.78,3517811868.030154,36784406.73,1461,RENDER,Render,Oracle / Middleware,2024-12-31,18
htx-dao,2.43e-06,2200829939.3225093,30332919.94,1461,HTX,HTX DAO,Exchange / Trading Infrastructure,2024-12-31,19
bitcoin,94710.29,1895947097106.5747,5217667771.49,1471,BTC,Bitcoin,Store of Value,2025-01-10,1
ethereum,3266.41,394277300105.1159,2481338284.36,1471,ETH,Ethereum,Smart Contract Platform / L1,2025-01-10,2
ripple,2.341,144135343550.6686,427192112.76,1471,XRP,XRP,Payments,2025-01-10,3
solana,187.62,107953494562.87636,265373073.82,1471,SOL,Solana,Smart Contract Platform / L1,2025-01-10,4
dogecoin,0.3338,51384042316.80234,165479864.12,1471,DOGE,Dogecoin,Meme,2025-01-10,5
cardano,0.9303,34382641673.31767,62746307.51,1471,ADA,Cardano,Smart Contract Platform / L1,2025-01-10,6
tron,0.2443,23165148696.541855,26626715.02,1471,TRX,TRON,Smart Contract Platform / L1,2025-01-10,7
sui,5.122,20227834334.858223,838443538.23,1471,SUI,Sui,Smart Contract Platform / L1,2025-01-10,8
avalanche-2,36.68,15813753232.473072,25489058.34,1471,AVAX,Avalanche,Smart Contract Platform / L1,2025-01-10,9
chainlink,20.25,14717687318.646526,48050260.85,1471,LINK,Chainlink,Oracle / Middleware,2025-01-10,10
stellar,0.4143,13740121525.28489,78137047.51,1471,XLM,Stellar,Payments,2025-01-10,11
the-open-network,5.382,13418191868.178898,70085902.49,1471,TON,Toncoin,Smart Contract Platform / L1,2025-01-10,12
