date,primary,rebalance_1d,rebalance_2d,rebalance_5d,hold_rank_1,hold_rank_3,target_vol_0.6,target_vol_0.7,target_vol_0.9,target_vol_1.0,btc_ma_50,btc_ma_150,btc_ma_200,no_btc_gate,no_vol_target,fixed_stop_15,fixed_stop_20,fixed_stop_25,fixed_stop_30,fixed_stop_40,trailing_stop_15,trailing_stop_20,trailing_stop_25,trailing_stop_30,trailing_stop_40
2024-11-09,0.10893242599638242,0.10893242599638242,0.10893242599638242,0.10893242599638242,0.07615334092022952,0.10893242599638242,0.08191206640741022,0.09543981373847443,0.12085842542282688,0.133652841969909,0.10893242599638242,0.10893242599638242,0.10893242599638242,0.10893242599638242,0.14007166886979738,0.08776549161659153,0.08776549161659153,0.10893242599638242,0.10893242599638242,0.10893242599638242,0.10893242599638242,0.08776549161659153,0.08776549161659153,0.10893242599638242,0.10893242599638242
2024-11-10,0.16229519314359742,0.16229519314359742,0.16229519314359742,0.16229519314359742,0.23810038374785614,0.16229519314359742,0.12508622374629375,0.14394435096994362,0.1729950467225878,0.17686458000803262,0.16229519314359742,0.16229519314359742,0.16229519314359742,0.16229519314359742,0.189113609067874,0.22247788704989735,0.22247788704989735,0.16229519314359742,0.16229519314359742,0.16229519314359742,0.16229519314359742,0.22247788704989735,0.22247788704989735,0.16229519314359742,0.16229519314359742
2024-11-11,0.11670816145165874,0.11670816145165874,0.11670816145165874,0.11670816145165874,0.17435018567482485,0.11670816145165874,0.08901939488890998,0.10390316793714804,0.13167544228964,0.14644095274597402,0.11670816145165874,0.11670816145165874,0.11670816145165874,0.11670816145165874,0.17287076438838245,0.16286580378050708,0.16286580378050708,0.11670816145165874,0.11670816145165874,0.11670816145165874,0.11670816145165874,0.16286580378050708,0.16286580378050708,0.11670816145165874,0.11670816145165874
2024-11-12,0.02622717362160354,0.02622717362160354,0.02622717362160354,0.02622717362160354,0.05494644610771404,0.02622717362160354,0.019408098226729065,0.022644245499627624,0.029455311854177824,0.0327307443467979,0.02622717362160354,0.02622717362160354,0.02622717362160354,0.02622717362160354,0.04973187880402441,0.049184078652138474,0.049184078652138474,0.02622717362160354,0.02622717362160354,0.02622717362160354,0.02622717362160354,0.049184078652138474,0.049184078652138474,0.02622717362160354,0.02622717362160354
2024-11-13,0.02317518817761499,0.02317518817761499,0.02317518817761499,0.02317518817761499,0.029313227514405238,0.02317518817761499,0.017976568577952934,0.02090579973187978,0.02608576711133037,0.02889164311282455,0.02317518817761499,0.02317518817761499,0.02317518817761499,0.02317518817761499,0.03720755488354732,0.028080402809404603,0.028080402809404603,0.02317518817761499,0.02317518817761499,0.02317518817761499,0.02317518817761499,0.028080402809404603,0.028080402809404603,0.02317518817761499,0.02317518817761499
2024-11-14,-0.038583867067594535,-0.06270096230948552,-0.04461687535110703,-0.033755667893725305,-0.06269629925534004,-0.029480240911233135,-0.028768675685379774,-0.033562198091103945,-0.04337081369966733,-0.048188355676995975,-0.038583867067594535,-0.038583867067594535,-0.038583867067594535,-0.038583867067594535,-0.058856555593982285,-0.062053344516840525,-0.062053344516840525,-0.038583867067594535,-0.038583867067594535,-0.038583867067594535,-0.038583867067594535,-0.062053344516840525,-0.062053344516840525,-0.038583867067594535,-0.038583867067594535
2024-11-15,0.03540598011102025,0.030391696819177083,0.030600896520381005,0.039253377809184364,0.030982153479910624,0.04551226567073696,0.027161532624037088,0.031687833579150615,0.03995424267471859,0.04439321803777707,0.03540598011102025,0.03540598011102025,0.03540598011102025,0.03540598011102025,0.055021398660095366,0.03046986393664919,0.03046986393664919,0.03540598011102025,0.03540598011102025,0.03540598011102025,0.03540598011102025,0.03046986393664919,0.03046986393664919,0.03540598011102025,0.03540598011102025
2024-11-16,-0.02667802694886756,-0.025961375800365727,-0.026735933986009375,-0.01768570401670244,-0.02645060191807147,-0.00393696491788309,-0.020019422270410203,-0.023358006488117145,-0.030018210375848065,-0.03335630362834219,-0.02667802694886756,-0.02667802694886756,-0.02667802694886756,-0.02667802694886756,-0.041385237416245335,-0.026026173793766372,-0.026026173793766372,-0.02667802694886756,-0.02667802694886756,-0.02667802694886756,-0.02667802694886756,-0.026026173793766372,-0.026026173793766372,-0.02667802694886756,-0.02667802694886756
2024-11-17,0.004913801667537854,0.004854978184118286,0.00500380559890834,0.0047169045403785415,0.004948952943083729,0.004573329599687925,0.0036606634909033264,0.004285126867802358,0.005546730637431496,0.0061839571053017295,0.004913801667537854,0.004913801667537854,0.004913801667537854,0.004913801667537854,0.007732813761401225,0.004867419715807841,0.004867419715807841,0.004913801667537854,0.004913801667537854,0.004913801667537854,0.004913801667537854,0.004867419715807841,0.004867419715807841,0.004913801667537854,0.004913801667537854
2024-11-18,0.009006660598790628,0.008899362129928923,0.00917081024368871,0.008841571260335357,0.009070773179826519,0.004635011929384536,0.006718122052429276,0.007859259675136565,0.010160376530859772,0.011320459749553313,0.009006660598790628,0.009006660598790628,0.009006660598790628,0.009006660598790628,0.014134066664106548,0.008922057469289646,0.008922057469289646,0.009006660598790628,0.009006660598790628,0.009006660598790628,0.009006660598790628,0.008922057469289646,0.008922057469289646,0.009006660598790628,0.009006660598790628
2024-11-19,0.03379411162990498,0.033395065673716084,0.03440442446613501,0.03411828162448094,0.02798953493349865,0.03339961712571715,0.02526453289946451,0.029522492312278104,0.03807945669120061,0.04237859375881392,0.03379411162990498,0.03379411162990498,0.03379411162990498,0.03379411162990498,0.052764646591788145,0.033479477342619246,0.033479477342619246,0.03379411162990498,0.03379411162990498,0.03379411162990498,0.03379411162990498,0.033479477342619246,0.033479477342619246,0.03379411162990498,0.03379411162990498
2024-11-20,-0.023097906325765583,-0.022833976718181104,-0.02350117428376719,-0.023312162911162115,-0.008468606441034976,-0.023114240017361953,-0.01741169194213188,-0.02026202349008077,-0.025919450035119196,-0.028726763098666064,-0.023097906325765583,-0.023097906325765583,-0.023097906325765583,-0.023097906325765583,-0.03541419521614486,-0.022889823722470726,-0.022889823722470726,-0.023097906325765583,-0.023097906325765583,-0.023097906325765583,-0.023097906325765583,-0.022889823722470726,-0.022889823722470726,-0.023097906325765583,-0.023097906325765583
2024-11-21,0.018496397129437625,0.021041647756370185,0.019094739835725516,0.017956558390874733,0.02535244992308061,0.017277877649606088,0.013873693680314103,0.01618516282360538,0.020807395652497007,0.023118157446103682,0.018496397129437625,0.018496397129437625,0.018496397129437625,0.018496397129437625,0.02952985962425636,0.018682368440984476,0.018682368440984476,0.018496397129437625,0.018496397129437625,0.018496397129437625,0.018496397129437625,0.018682368440984476,0.018682368440984476,0.018496397129437625,0.018496397129437625
2024-11-22,0.061390556033344534,0.07345762882800533,0.07108096846853162,0.05356923440384831,0.12027286860478426,0.04247043736948153,0.04604130630541525,0.053715785268815486,0.06906562839909669,0.07674101207664408,0.061390556033344534,0.061390556033344534,0.061390556033344534,0.061390556033344534,0.10331420790862289,0.06178414765357454,0.06178414765357454,0.061390556033344534,0.061390556033344534,0.061390556033344534,0.061390556033344534,0.06178414765357454,0.06178414765357454,0.061390556033344534,0.061390556033344534
2024-11-23,0.10508001008051138,0.14448031697592856,0.11665950019760896,0.07365412261531779,0.24203663411630494,0.06335688301287012,0.07880661670518241,0.09194300211373574,0.11352588654572715,0.12614334081767242,0.10508001008051138,0.10508001008051138,0.10508001008051138,0.10508001008051138,0.19730079915610932,0.1053297039695742,0.1053297039695742,0.10508001008051138,0.10508001008051138,0.10508001008051138,0.10508001008051138,0.1053297039695742,0.1053297039695742,0.10508001008051138,0.10508001008051138
2024-11-24,0.006725518574844713,0.008002672392238841,0.008103421594939375,0.004779858070609544,0.01644125607262925,0.005275833107972305,0.005020906405143188,0.00587143016903835,0.00760222549569467,0.008464351494419597,0.006725518574844713,0.006725518574844713,0.006725518574844713,0.006725518574844713,0.017618747323500328,0.00672469572430634,0.00672469572430634,0.006725518574844713,0.006725518574844713,0.006725518574844713,0.006725518574844713,0.00672469572430634,0.00672469572430634,0.006725518574844713,0.006725518574844713
2024-11-25,-0.047240860675274665,-0.04791068857624803,-0.04759693157856826,-0.04868856145602607,-0.04093712365644864,-0.04706646492736699,-0.035432535342287186,-0.041336853469745694,-0.05314455868146972,-0.059047949205012884,-0.047240860675274665,-0.047240860675274665,-0.047240860675274665,-0.047240860675274665,-0.09327539322990042,-0.0477531413297948,-0.0477531413297948,-0.047240860675274665,-0.047240860675274665,-0.047240860675274665,-0.047240860675274665,-0.0477531413297948,-0.0477531413297948,-0.047240860675274665,-0.047240860675274665
2024-11-26,-0.026990942245537664,-0.03624587524595668,-0.029284483224121804,-0.023911884214880996,-0.03409920540852407,-0.021133886314049333,-0.020242768519009968,-0.023616815456376616,-0.030365151974789173,-0.03373944780969074,-0.026990942245537664,-0.026990942245537664,-0.026990942245537664,-0.026990942245537664,-0.06533313085372128,-0.027078270303265928,-0.027078270303265928,-0.026990942245537664,-0.026990942245537664,-0.026990942245537664,-0.026990942245537664,-0.027078270303265928,-0.027078270303265928,-0.026990942245537664,-0.026990942245537664
2024-11-27,0.035201608459324074,0.03602537673052053,0.03751223535033654,0.03319342495541178,0.034792084474444485,0.032630842447100905,0.026403401858903885,0.030802686610353236,0.03960016873861072,0.04399836879938368,0.035201608459324074,0.035201608459324074,0.035201608459324074,0.035201608459324074,0.08617038518112241,0.03215817061863957,0.03529379329879068,0.035201608459324074,0.035201608459324074,0.035201608459324074,0.01592882037070331,0.03529379329879068,0.03529379329879068,0.035201608459324074,0.035201608459324074
